        L = 0.99          L = 0.95          L = 1.00     Etotal @ L = 0.00
        6.73742861       11.30564546        6.61023342    -5009.65347531                            
        6.98753434        8.15221478        6.85767705    -5019.00348776                            
        6.48089313        6.96693284        6.33625940    -5022.47183481                            
        7.50003022        7.95119942        7.36467978    -5007.22066579                            
        7.63926877        8.14618876        7.48716268    -5017.38773758                            
        6.60744156        7.12612878        6.45528926    -5022.73443159                            
        7.02279557        7.45149541        6.88836171    -5024.05387664                            
        6.75887818        7.19155309        6.62518786    -5027.46580852                            
        5.97346590        6.41223101        5.83929474    -5027.01155299                            
        6.17525625        6.68424474        6.03289054    -5025.13671867                            
        6.93935138        7.43403465        6.80172067    -5025.66286661                            
        5.07302850        5.50924923        4.94880871    -5027.55324585                            
        5.00882491        5.38502655        4.89370054    -5027.47845898                            
        5.67166881        6.06813390        5.56336226    -5010.73412505                            
        5.52412230        5.88227088        5.42628564    -5007.65829927                            
        6.04940561        6.42102457        5.95085125    -5018.18970874                            
        7.39916992        7.78156195        7.29924883    -5042.85110704                            
        6.18122822        6.47758137        6.10295763    -5031.82640020                            
        5.60083375        5.94371136        5.50996862    -5019.94197551                            
        6.25466025        6.53048947        6.18144164    -5028.68411836                            
        5.53215301        5.77389959        5.46707910    -5031.74845596                            
        6.46517681        6.70177614        6.40286720    -5026.82328204                            
        5.85202342        6.05130200        5.79912654    -5044.37395967                            
        6.37329541        6.55972141        6.32269826    -5038.27181814                            
        4.64741248        4.79813128        4.60554601    -5033.94814312                            
        5.76779589        5.95976196        5.71526031    -5036.15575479                            
        5.78479141        5.94306680        5.74084405    -5052.60944129                            
        4.80347002        4.94318456        4.76099016    -5050.12716505                            
        4.65983958        4.88796251        4.59884707    -5035.88114638                            
        4.15143942        4.34785592        4.09874373    -5021.34889230                            
        4.90078879        5.16137227        4.83269376    -5020.47483327                            
        5.48947617        5.76852145        5.41711736    -5022.07621153                            
        5.29576180        5.59265502        5.21941880    -5015.00325496                            
        5.05637887        5.35716626        4.97924256    -5011.15298750                            
        3.81037908        4.11628161        3.73113513    -5024.84227221                            
        4.64736251        4.95871441        4.56653772    -5018.26647641                            
        4.55022361        4.84375043        4.47369089    -5007.58260662                            
        4.68562267        4.96626739        4.61270558    -5016.36762023                            
        4.28216090        4.53341405        4.21352896    -5034.09533746                            
        5.11972873        5.36172880        5.04861473    -5044.18924561                            
        4.87702342        5.01748721        4.81818652    -5033.36360553                            
        4.51153877        4.70389366        4.45250431    -5039.88766850                            
        4.66905036        4.81321562        4.61094379    -5034.72271839                            
        4.64751102        4.82328583        4.58712741    -5027.13350044                            
        5.76666530        6.00812159        5.69973779    -5023.58069843                            
        5.98640299        6.22643585        5.92118105    -5013.75975745                            
        5.09668462        5.33363946        5.03159571    -5014.84272370                            
        5.08566515        5.33140105        5.02026336    -5018.19920761                            
        4.43184993        4.67513629        4.36740552    -5019.92188009                            
        4.76884931        5.01976816        4.70012315    -5014.93979288                            
        4.64599969        4.87133610        4.56962937    -5020.51781246                            
        4.32425068        5.23213678        4.25736906    -5038.33530754                            
        3.63790931        4.06046731        3.56833952    -5012.99007711                            
        3.92733414        4.13930908        3.85331544    -5006.69141040                            
        2.93521331        3.07199292        2.87446031    -5005.28388332                            
        3.18566641        3.33073016        3.12621783    -5017.58333579                            
        3.63041709        3.81024937        3.56936620    -5022.63395296                            
        3.03892424        3.29377397        2.96930974    -5026.71551033                            
        3.46239589        3.97062812        3.37863536    -5025.51460205                            
        3.80964687        4.46190112        3.72372026    -5033.59859461                            
        3.50221717        7.58126630        3.43893893    -5041.99107531                            
        3.40107398        3.94397586        3.33266058    -5024.48666413                            
        4.10934001        4.35630880        4.03384096    -5035.24282124                            
        3.80116935        4.04570343        3.73000470    -5028.75542677                            
        3.31499931        3.54103897        3.24581782    -5031.10056256                            
        3.97333416        4.21082188        3.90085330    -5026.77346060                            
        4.34503501        4.64180777        4.26204862    -5009.10175783                            
        3.53504411        3.78241613        3.46613364    -5024.57780892                            
        3.34196093        3.57025577        3.27899717    -5025.04866819                            
        3.21524621        3.41669178        3.16012944    -5013.81425873                            
        2.96376234        3.11518397        2.91836532    -5008.71698011                            
        3.37328033        3.51197701        3.33137628    -5004.41265300                            
        3.97694126        4.07319923        3.93685409    -5004.31632991                            
        4.16510078        4.27334536        4.12584656    -4995.86695862                            
        4.04253519        4.16057158        3.99941961    -4999.73676161                            
        3.56691514        3.66761328        3.53436587    -5004.43012495                            
        3.78111427        3.89299279        3.74933398    -4984.99387438                            
        2.81811790        2.94884472        2.78320256    -4983.16897753                            
        3.43103800        3.56714356        3.39368799    -5002.80488425                            
        3.98625071        4.16598197        3.93937955    -5000.73528787                            
        4.31916224        4.50541315        4.26993919    -5008.66766858                            
        4.69775902        4.89510462        4.64525637    -4995.89414532                            
        5.35412150        5.53074377        5.30634043    -5010.26020671                            
        5.91164359        6.12801143        5.85399462    -5003.48246433                            
        5.40486825        5.63529806        5.34432041    -5016.99437275                            
        6.11774065        6.39266703        6.04631295    -4999.59785081                            
        6.15660766        6.43396362        6.08392405    -5019.96552234                            
        5.83945552        6.11474914        5.76768341    -5008.56833581                            
        5.32404664        5.60102490        5.25201566    -4987.88808403                            
        4.98073146        5.23562051        4.91443225    -4982.06370100                            
        4.52075444        4.73653415        4.46386831    -4994.03065752                            
        5.58371304        5.84600259        5.51585472    -4995.90660245                            
        5.32496034        5.56028866        5.26301833    -5000.90047672                            
        6.66266216        6.91611686        6.59657860    -4997.68525148                            
        4.70632113        4.91607350        4.65014568    -5003.08726058                            
        4.85821952        5.06111382        4.80456221    -4990.89471544                            
        4.65140255        4.85629712        4.59636647    -4993.29021781                            
        3.94736555        4.14516903        3.89432875    -4983.55228383                            
        3.51722066        3.70076077        3.46778104    -4993.31251603                            
        3.70543775        3.91337669        3.65045186    -4988.77324699                            
        4.59380204        4.76979550        4.54681877    -5014.66613407                            
        4.62832418        4.79267545        4.58427455    -5024.22032338                            
        4.79503899        4.94812728        4.75335093    -5008.44170966                            
        4.92847678        5.11524474        4.87833354    -4999.70467766                            
        5.61157089        5.76406676        5.57022802    -5004.95281674                            
        5.12993789        5.29702716        5.08240569    -4991.97600834                            
        5.91784569        6.11667495        5.86299085    -5001.35862352                            
        5.79777491        6.02360679        5.73800752    -5011.69956194                            
        4.77469959        4.96226224        4.72244111    -5033.86398313                            
        5.05560075        5.21897504        5.01028805    -5030.94784963                            
        4.44367770        4.61099132        4.39528587    -5025.96733685                            
        5.27929230        5.49025505        5.22065181    -5005.63718478                            
        6.24578778        6.46843414        6.18388576    -4989.28889452                            
        5.01956228        5.23836273        4.95652444    -4987.20345433                            
        5.07512631        5.28523757        5.01573541    -4981.51343063                            
        4.40660510        4.63078593        4.34330803    -4976.52902503                            
        3.85399179        4.04663203        3.79429529    -4984.98569154                            
        4.11155035        4.25518602        4.05973521    -5003.91353138                            
        5.29450020        5.39401986        5.25088642    -5010.20300077                            
        4.79941011        4.90463306        4.75239031    -5005.48179868                            
        4.38526159        4.48992328        4.33117892    -4989.51702192                            
        3.28587859        3.43494495        3.23344072    -4976.22513688                            
        3.27424031        3.42729435        3.21885160    -4969.22599824                            
        3.06493689        3.22026718        3.00161715    -4970.44964077                            
        3.20127245        3.36307774        3.13909696    -4983.70464261                            
        3.53984767        3.68776023        3.48752546    -4990.95646536                            
        3.42269215        3.59363303        3.36641338    -5015.16339588                            
        4.49281500        4.65123528        4.42784670    -5013.74500159                            
        2.76124128        2.89571168        2.70634418    -5035.37185567                            
        2.84600455        2.93260700        2.80281049    -5023.25421841                            
        3.00704718        3.09684409        2.96131922    -5019.92284873                            
        3.36459281        3.50067881        3.31301336    -5020.71623895                            
        3.25463426        3.33829504        3.21408943    -4995.71195601                            
        2.83054969        3.05517747        2.79263213    -5009.43963874                            
        1.98182781        2.10526093        1.94357664    -4992.17270508                            
        2.18697015        2.22489265        2.15177435    -5007.26701304                            
        2.57573541        2.85349498        2.51622574    -5013.87338594                            
        2.40341137        2.58969920        2.34230346    -5026.05649131                            
        2.85099600        3.06260093        2.78080096    -5015.67601543                            
        3.05701594        3.25538261        2.98736760    -5006.56070263                            
        2.80710491        3.08871256        2.72806284    -5008.83076364                            
        3.04523890        3.37230881        2.95176817    -4988.76129805                            
        3.52649925        3.82499872        3.43163433    -4995.22194998                            
        4.45657085        4.83523518        4.35389820    -5002.25687380                            
        4.19318730        4.52598120        4.10607421    -4993.59257814                            
        4.67611031        5.04106134        4.58029729    -5008.75679710                            
        4.76803548        5.17839617        4.65810937    -4997.05049481                            
        3.00336286        3.41552130        2.89403138    -4992.83263270                            
        2.67881429        3.15556641        2.55587655    -4994.33292294                            
        2.70593098        3.11030798        2.59855325    -4995.25055147                            
        3.69899091        4.10345150        3.59004654    -4988.87408215                            
        3.38687613        3.88207670        3.25561481    -4970.42246246                            
        3.53803684        4.02014547        3.40947235    -4995.05280779                            
        2.68992225        3.17723291        2.55733067    -4996.06908856                            
        3.50373389        3.98463722        3.37676846    -5010.45223882                            
        3.97564425        4.35012203        3.87663877    -5006.92445351                            
        4.11752970        4.47686757        4.02024053    -5010.08072237                            
        4.66250041        5.09476375        4.54365496    -5009.87759818                            
        5.45465860        6.01762320        5.31268936    -5000.03782460                            
        4.88448015        5.54169144        4.74263274    -4990.02885807                            
        5.81170612        6.46639050        5.63271805    -4998.06502234                            
        6.59604187        7.24401782        6.41771176    -5009.69240553                            
        6.23135909        6.84679002        6.06563546    -5024.17110404                            
        6.74747102        7.35777858        6.58817130    -5015.23293731                            
        6.44095059        7.08194255        6.27515873    -5020.15436340                            
        7.60337276        8.25660780        7.43013689    -5010.06706853                            
        6.93807286        7.57482074        6.76749189    -4997.17607208                            
        7.67017680        8.39586483        7.48006177    -4997.63356905                            
        6.88268441        7.60508158        6.69577893    -4985.25511383                            
        5.72600025        6.42605198        5.54716427    -4992.92464746                            
        6.60415847        7.35661979        6.41194113    -5004.76159625                            
        6.06547704        6.81694963        5.87261154    -5023.01525653                            
        5.24799686        5.94313293        5.06930726    -5026.99481369                            
        4.51197128        5.21348331        4.33123779    -5003.71855388                            
        4.71108257        5.38736049        4.53443325    -4998.74774990                            
        4.71034003        5.33649440        4.54341278    -4985.90080515                            
        6.33164693        7.06429810        6.14017294    -4981.54063631                            
        6.07759539        6.87645643        5.86928105    -4966.21118388                            
        5.25113875        6.00036190        5.05256884    -4965.25065288                            
        4.33688350        5.15752479        4.12440768    -4987.73356609                            
        4.95974154        5.80601478        4.74109914    -4975.11210247                            
        4.56789687        5.35361196        4.36509510    -4977.66763710                            
        4.22657789        4.98219746        4.03198276    -4994.34405359                            
        4.33874502        5.04174198        4.15807592    -4983.73942426                            
        2.81969782        3.49492570        2.64461336    -4994.57230518                            
        4.09077280        4.72164239        3.92577606    -4984.74116854                            
        3.51502485        4.10022857        3.36132859    -5002.18522646                            
        4.27655962        4.82626081        4.13521900    -5007.65339017                            
        4.44730602        4.99002986        4.30839813    -5017.02879041                            
        3.38253705        3.93523711        3.24103878    -5004.31415430                            
        2.74396889        3.23853146        2.61666039    -5002.11875135                            
        3.38698859        3.91776179        3.25234251    -4996.69093768                            
        3.06056637        3.58857709        2.92726731    -4994.61542179                            
        3.46597437        3.98483704        3.33496852    -5016.00651135                            
        2.73090094        3.21906873        2.60757665    -5017.75378226                            
        2.96091609        3.51240738        2.82125922    -5038.09646326                            
        3.19551625        3.77027400        3.05041497    -5043.92614729                            
        3.41214543        3.96415320        3.27273069    -5060.72939258                            
        3.55875833        4.09037842        3.42418050    -5049.29848653                            
        2.88046114        3.33160492        2.76605583    -5041.86673723                            
        2.60378690        3.05018552        2.49045986    -5040.96573527                            
        3.99847941        4.55053237        3.85888020    -5028.14923122                            
        4.63106378        5.16627867        4.49587789    -5024.26522684                            
        3.38454151        3.91081234        3.25172659    -5042.64840942                            
        3.64953912        4.12653015        3.52882739    -5038.41773853                            
        3.55795989        4.03268532        3.43780174    -5005.58330855                            
        3.97274123        4.44381031        3.85314593    -5013.10846051                            
        3.70802449        4.15152143        3.59561043    -5011.72655030                            
        3.70451018        4.11457991        3.60003390    -5001.50953971                            
        3.54606073        3.94651906        3.44424506    -5005.48843378                            
        3.43064364        3.74771579        3.34887745    -4998.39929613                            
        3.37157320        3.71796530        3.28139413    -4975.69845628                            
        3.99894965        4.34538123        3.90737256    -4982.22433797                            
        3.98262847        4.29781047        3.89964217    -4982.26966333                            
        4.17517820        4.50293058        4.08502518    -4972.54448429                            
        4.37572153        4.71108044        4.28423623    -4978.00073078                            
        4.07767925        4.44205837        3.98039506    -5004.45718189                            
        4.76453825        5.13680061        4.66482577    -4997.12142428                            
        3.74717624        4.13919246        3.64225561    -5000.97974143                            
        3.23405598        3.58042493        3.13773742    -5001.03392056                            
        3.46169185        3.83826433        3.35552828    -4998.00869703                            
        4.27662533        4.64711994        4.16931493    -4993.33508281                            
        4.47889322        4.86087631        4.37333923    -4997.79985024                            
        3.66806470        3.99600603        3.57341451    -5010.09574492                            
        5.19020718        5.48639504        5.09952954    -4995.45903775                            
        4.96413570        5.31957286        4.86744826    -4990.06961040                            
        4.54974809        4.90954956        4.45455100    -5011.81847989                            
        4.98060690        5.36255852        4.87823341    -4999.48610009                            
        5.17538611        5.55400154        5.07747822    -5018.83555310                            
        5.43173120        5.84089189        5.32122405    -5013.30048180                            
        5.93710355        6.33620197        5.82483015    -5009.90225432                            
        4.71019667        5.08580572        4.60396760    -4999.09138062                            
        4.33012438        4.71625582        4.21848144    -5021.26556470                            
        5.04892926        5.47756644        4.93174430    -5008.98785013                            
        4.89947208        5.62587412        4.79058804    -5027.00201738                            
        5.57787307       20.17888514        5.47129427    -5017.89833601                            
        4.68045937       10.19332035        4.56942930    -5018.74074618                            
        4.15752873        4.55697926        4.04166902    -5010.22722102                            
        3.84665327        4.25666173        3.73143335    -4989.44003898                            
        3.45554636        3.87520471        3.34450312    -4977.56099753                            
        3.65819815        4.10622661        3.53885342    -4986.84807015                            
        3.16972656        3.64177299        3.05321844    -5007.70437613                            
        4.18532159        4.67188257        4.05514748    -5000.88915048                            
        4.35148253        4.84061042        4.21383023    -5004.46237892                            
        4.48790954        4.91064278        4.36551847    -5002.65319283                            
        4.78657123        5.20108713        4.66540947    -5004.54866398                            
        4.10936425        4.48004093        3.99558838    -5017.51977274                            
        4.02876586        4.48469127        3.91051347    -5016.76866957                            
        3.65630939       13.15807686        3.53296572    -5034.22327822                            
        3.73423334     5544.13870402        3.61874004    -5034.87573018                            
        5.01043229      186.40248587        4.87965580    -5040.05703427                            
        4.11340313     7709.07298846        3.99212916    -5057.99991349                            
        4.24294965    13339.42064694        3.91335645    -5053.20651362                            
        3.77710017     2029.54274076        3.69961194    -5061.97074962                            
        3.96017892     1650.53784884        3.87088076    -5070.28212448                            
        4.39654899      758.61171253        4.30428506    -5054.37327325                            
        3.67384898        7.19384834        3.55691425    -5049.75408507                            
        4.32527239        4.74926085        4.20234311    -5059.01597836                            
        4.06560940        4.49540879        3.94096011    -5040.83126574                            
        4.07932743        4.60679261        3.93408444    -5015.33906134                            
        3.75913151        4.39409970        3.59362681    -5001.96715594                            
        3.03261467        3.56268766        2.88321171    -5001.75731295                            
        3.13127798        3.70053285        2.98158971    -5019.72201365                            
        3.98777215        4.58982665        3.82922649    -5008.63674585                            
        5.34741081        5.96332247        5.18275516    -5007.18706114                            
        5.77459750        6.45339928        5.59710698    -5012.24588708                            
        4.67019881        5.34510069        4.49652418    -4990.93831908                            
        3.90426221        4.58517908        3.73197518    -4992.19623603                            
        4.05641640        4.69326881        3.89429912    -4996.28382593                            
        4.28134902        4.94937284        4.11072486    -4997.97417541                            
        4.77647008        5.41787308        4.61361380    -4980.87398498                            
        4.58418957        5.16942586        4.43547589    -4988.10072124                            
        3.90012395        4.48106422        3.75278589    -4982.21781941                            
        3.94582774        4.50680531        3.80192334    -4989.03769884                            
        4.54790455        5.16183061        4.39071835    -4981.02361833                            
        4.81933689        5.46464775        4.65560227    -4975.07376266                            
        4.94655061        5.54138553        4.79434928    -4991.88482062                            
        5.54858778        6.10542157        5.40362882    -4964.37287384                            
        6.28386459        6.86033228        6.13304993    -4982.01906278                            
        5.56845345        6.12334913        5.42508130    -4986.72368884                            
        6.62479417        7.20330092        6.47593001    -4993.98020330                            
        5.31812084        5.92145961        5.16086772    -5008.32229497                            
        5.92372603        6.55842263        5.76142601    -5018.60946154                            
        5.65784092        6.23851651        5.50676469    -4998.69230350                            
        5.58930576        6.19858803        5.43316184    -4999.96463094                            
        5.13813447        5.80480270        4.96996023    -4985.50620334                            
        5.53520793        6.21453816        5.36335606    -5000.48491590                            
        6.23662163        6.93198189        6.06121971    -4997.57538580                            
        6.15811411        6.92886361        5.96405659    -4980.56109668                            
        6.62172131        7.41341704        6.42239668    -4983.69942126                            
        6.31060686        7.05306451        6.12335304    -4992.75644084                            
        7.27347737        8.10573376        7.06365463    -5005.22585202                            
        7.74121453        8.59881032        7.52460410    -5020.66857702                            
        6.49008176        7.39447835        6.26180982    -5029.44724603                            
        6.73339630        7.63333890        6.50550475    -5025.32944079                            
        5.71578730        6.59356891        5.49257523    -5030.78230468                            
        5.37174536        6.18292704        5.16594756    -5015.10863310                            
        4.89962521        5.71031445        4.69531635    -5016.65080865                            
        4.80000116        5.53664620        4.61388758    -5021.57573263                            
        6.79475280        7.58876435        6.59458274    -5021.10338003                            
        7.23889959        8.04223770        7.03684246    -5025.83783655                            
        8.02529959        8.87136786        7.81255496    -5020.48892041                            
        8.55863017        9.31807970        8.36733148    -5016.85753722                            
        8.22281519        8.95189482        8.03855893    -5018.47142504                            
        7.55946765        8.16027572        7.40809100    -5020.99920357                            
        7.22992016        7.96532493        7.04478232    -5020.61848119                            
        6.66161833        7.33171950        6.49297058    -5001.50957108                            
        7.87532950        8.62268270        7.68769473    -4996.46043348                            
        6.63913321        7.41217360        6.44470882    -5018.05400104                            
        6.84593504        7.60028156        6.65635577    -5010.72998893                            
        6.96307873        7.77456609        6.75939659    -5011.60748166                            
        7.41165775        8.20758548        7.21178205    -5032.35031806                            
        5.67305281        6.39175740        5.49124141    -5023.20483859                            
        4.68969191        5.34908709        4.52341213    -5001.07905974                            
        3.70397509        4.33866987        3.54325636    -4983.06427623                            
        3.45727882        4.12975324        3.28717300    -4996.70708583                            
        3.64660222        4.28859976        3.48467118    -4986.34994559                            
        3.69111979        4.34785905        3.52515055    -4993.26781669                            
        4.53528472        5.09633196        4.39193702    -4986.06672743                            
        4.75473346        5.39872882        4.58992140    -4991.75841527                            
        4.58658696        5.23325963        4.42107798    -4969.08797859                            
        5.38949849        6.09489171        5.20881931    -4977.14416810                            
        5.56551345        6.22200112        5.39383620    -4993.26338521                            
        4.36698152        4.95464755        4.20747199    -4997.65718564                            
        4.80133533        5.37822613        4.65053164    -4984.10046700                            
        5.22866454        5.79029756        5.07686751    -5008.54229041                            
        5.02693659        5.69133617        4.85493430    -5028.45767525                            
        5.57657247        6.21488717        5.41291626    -5031.02627088                            
        6.25541981        6.91688754        6.08570713    -5049.47201332                            
        6.77782578        7.31796795        6.63593545    -5036.29139126                            
        7.47281629        7.91709609        7.34731642    -5020.15088220                            
        6.88948030        8.01866233        6.76206375    -5026.24720874                            
        4.71356442        6.24951292        4.58226014    -5032.80074206                            
        5.23964043        5.79920532        5.11500660    -5015.33877843                            
        4.36113369        7.77134268        4.23617560    -5022.59223445                            
        4.54540339       36.65281879        4.41615289    -5007.23775365                            
        5.16305425      613.05219647        5.04052654    -5017.32041759                            
        4.15612102    62222.09633426        3.91099647    -5013.14342431                            
        3.79480603      283.58985794        3.66642004    -5008.47077603                            
        4.08834373        4.94398506        3.94586308    -4994.04851425                            
        4.53862961        5.45801250        4.39417731    -4988.99380885                            
        3.52896586        4.06443812        3.37655386    -4988.42143543                            
        4.24859030        4.80319232        4.09140193    -4988.07380527                            
        4.40392888        4.95334450        4.24688881    -4986.26688205                            
        4.06857232       10.15258892        3.91778345    -5002.79718027                            
        5.00912070      179.19775294        4.86806323    -5010.26709811                            
        5.59144669      238.20860185        5.45148255    -5040.57849362                            
        5.35306564        5.85866632        5.20506379    -5037.95034430                            
        6.61260560        7.10019370        6.47974916    -5016.72420336                            
        5.73082582        6.18865580        5.59408807    -5016.85987034                            
        5.34273432        5.83319413        5.20457713    -5008.56989300                            
        6.02706938        6.50536953        5.88802508    -5012.43502321                            
        5.89668648        6.35234360        5.76290417    -5020.66680259                            
        7.10293130       13.91436659        6.96506679    -5016.03416153                            
        6.69866309       19.04312100        6.56500298    -5007.78071708                            
        7.56774762     3541.33016966        7.44463306    -5020.27851493                            
        7.29657227     1458.19968226        7.17484526    -5002.51086340                            
        5.74693306      273.89305745        5.61140858    -4986.49940283                            
        4.76749575        5.85289190        4.61970430    -4991.15389508                            
        6.35254597        6.90757385        6.20448726    -4973.15863902                            
        6.52325657        7.09969659        6.36787558    -4978.75770290                            
        7.84169386        8.37908155        7.70117635    -4976.57359826                            
        8.09535638        8.66146368        7.95061959    -4967.51431015                            
        6.78490317        7.33369863        6.64029810    -4975.95016207                            
        6.83143002        7.39398502        6.68651838    -4981.70747945                            
        5.63918135        6.25484336        5.48262133    -4995.29753072                            
        6.00531484        6.61415158        5.84924917    -4999.41257726                            
        6.80280908        7.40196992        6.64573122    -5007.08715390                            
        7.21323157        7.81686440        7.05627322    -5029.26257184                            
        6.88922329        7.46391672        6.73896777    -5020.98666942                            
        7.51037743        8.14846512        7.34798747    -5003.45510401                            
        7.41837277        8.04429567        7.25791180    -5016.02053961                            
        7.49353067        8.05042859        7.33855103    -5013.01077381                            
        7.21078499        7.83448780        7.04856130    -5007.79839128                            
        5.78763999        6.39712385        5.62283629    -5009.78214166                            
        5.80769885        6.44574985        5.64306495    -5009.46972775                            
        5.30919329        5.96204874        5.13326925    -4992.85898914                            
        4.92935987        5.58610629        4.75480707    -4985.13041161                            
        5.26723596        5.92748484        5.08935021    -4990.85343472                            
        5.13963464        5.79515588        4.96455326    -4984.14757535                            
        4.57703691        5.22058967        4.39870582    -4978.04187490                            
        4.79899939        5.45626239        4.61815141    -4979.42111337                            
        5.16610387        5.79810014        4.99582257    -4989.66944280                            
        5.05515607        5.67101037        4.87960528    -4989.75387650                            
        6.03224338        6.68325599        5.85251654    -4987.85502852                            
        5.76885046        6.39144869        5.58952042    -5014.32565726                            
        4.40381896        5.00675429        4.22596933    -4999.14091791                            
        4.75755783        5.36018570        4.58224314    -5012.84070833                            
        4.05582654        4.84285862        3.88551736    -5020.13644588                            
        3.87654153        4.50779766        3.71046396    -5006.90760896                            
        4.68949382        5.31699702        4.51817682    -5006.99381547                            
        4.74182275        5.37686055        4.56782088    -4993.92099810                            
        3.85010428        4.44380442        3.69075854    -4973.23495037                            
        4.42303141        5.03093884        4.26420972    -4973.68014073                            
        4.32485011        4.91689160        4.16836906    -4981.90150707                            
        4.63952063        5.22248448        4.49047307    -5000.72442181                            
        4.09897253        4.67879849        3.95083461    -5005.85782483                            
        3.18702569        3.76777991        3.03870070    -5017.29261849                            
        3.61512523        4.18486945        3.46679860    -5043.35320952                            
        3.56916784        4.10501650        3.42737955    -5028.06756148                            
        3.27893638        3.77886591        3.14237202    -5038.23008288                            
        2.56916142        3.04836317        2.44261603    -5043.22411507                            
        3.27515711        3.74893440        3.15275318    -5038.29440310                            
        5.21662785        5.66554175        5.09965270    -5041.88869365                            
        4.54351917        5.00423120        4.42220585    -5056.68493311                            
        5.53816651        6.03373922        5.40926637    -5054.62440263                            
        5.86008024        6.30753122        5.73779697    -5053.31823355                            
        5.25203764        5.67562533        5.13227663    -5056.68195079                            
        4.71787760        5.15060307        4.60397620    -5033.63559590                            
        5.23422106        5.65083207        5.12028234    -5027.76525271                            
        5.48266905        5.91652662        5.36860136    -5030.50533044                            
        4.76532232        5.20427700        4.65030967    -5056.99776104                            
