        L = 0.75          L = 0.70          L = 0.80     Etotal @ L = 0.00
        3.20830608        3.82546700        3.15466973    -5077.28616210                            
        2.57617391        2.97087128        2.53787090    -5072.41910015                            
        3.16258208        3.42039773        3.09260944    -5085.56631789                            
        2.95850087        3.15245486        2.88767456    -5091.78368334                            
        3.01785452        2.97695295        2.99321987    -5077.40000993                            
        2.21218918        2.22983757        2.24014179    -5084.23772239                            
        2.07427554        2.08003557        2.12166225    -5090.23321191                            
        2.78237074        2.78654105        2.85750903    -5091.36547850                            
        2.58588578        2.51874922        2.65243486    -5076.41995015                            
        3.48385037        4.53260989        3.35970705    -5089.10580431                            
        3.56635603        3.61077876        3.61875787    -5087.55164157                            
        2.58472278        2.42157929        2.66783093    -5077.28560952                            
        3.02262123        2.84383173        3.11588270    -5071.47748442                            
        3.00941062        2.79865150        3.15735028    -5047.85169314                            
        3.51262544        3.37110698        3.66756474    -5061.42347650                            
        3.96671002        3.95707498        4.00917922    -5075.82911740                            
        4.41733967        4.78914447        4.41930020    -5065.64141557                            
        5.22109215        6.00798949        5.12307368    -5068.76187128                            
        5.49322221        6.42153862        5.36074771    -5076.65306431                            
        6.83014149        6.84020291        6.91977790    -5062.41660909                            
        4.04782077        3.89626186        4.17096256    -5054.84445246                            
        3.51991419        3.39955267        3.65327116    -5058.95819823                            
        3.94064465        3.88814253        4.03622231    -5080.35561818                            
        4.79019145        5.98330587        4.61127828    -5070.70369262                            
        4.40893366        4.68376415        4.47659336    -5042.89082127                            
        5.20285889        7.93467273        4.71406886    -5059.91715983                            
        4.83031993        6.18646664        4.65278818    -5070.88839191                            
        4.22436439        4.14587864        4.29516952    -5067.69965299                            
        4.79531587        4.65999887        4.84030919    -5065.48877706                            
        4.09462847        4.06646851        4.14759027    -5058.73517661                            
        4.01958815        4.02116359        4.09978224    -5053.96374535                            
        4.84975599        5.62588806        4.74778815    -5068.30756069                            
        4.83162879        8.51785017        3.92974840    -5054.64761581                            
        5.97152136       12.22900984        4.28433368    -5037.57101140                            
        6.03172233        8.89313969        5.39630194    -5021.97112706                            
        6.18720683        8.18575695        5.80991830    -5035.67164667                            
        5.75011671        6.13127835        5.77025395    -5039.16208439                            
        7.94823667       16.46748201        5.81189223    -5055.29755916                            
        6.05747410        6.41232205        6.10634544    -5047.80643444                            
        6.02171301        6.40133232        6.05096206    -5044.25183685                            
        5.37722704        5.45045200        5.48106070    -5054.00998461                            
        5.80141927        6.92700904        5.68810158    -5067.82940272                            
        5.92861928        5.67065990        6.06667361    -5073.34127987                            
        6.27973448        5.99211175        6.45455517    -5067.04601006                            
        5.26469287        5.00430167        5.44749161    -5063.28371019                            
        4.96897195        4.89495546        5.18680556    -5063.62255278                            
        5.36918081        5.14003894        5.55207989    -5064.52810115                            
        4.71251062        4.92738373        4.89758483    -5051.86899844                            
        4.01050789        4.03930445        4.20970126    -5048.84533404                            
        3.38867202        3.48052327        3.54956345    -5059.06386935                            
        3.36096706        3.70376867        3.50780222    -5069.18551286                            
        3.17362458        4.26802680        3.17194552    -5048.14601383                            
        4.01440912        4.77798420        4.09798872    -5072.49640625                            
        4.20480581        7.27750438        3.98658173    -5111.42166522                            
        3.50566140        4.44525556        3.55598918    -5101.91109589                            
        3.29226332        3.78406324        3.40341767    -5107.95386429                            
        3.93471074        4.14833636        3.99096041    -5102.04097904                            
        2.95831408        3.33858055        3.01559773    -5087.44313804                            
        3.37273627        3.64944758        3.46307744    -5089.04821306                            
        4.35246561        4.37053841        4.41508461    -5081.48520679                            
        4.26216578        4.14084321        4.30549233    -5072.97699772                            
        4.73332986        4.58631646        4.76629565    -5066.10968499                            
        4.52456564        4.41371095        4.54129565    -5064.68538568                            
        4.41422050        4.35000776        4.35233090    -5082.56840928                            
        4.51882658        4.42423188        4.47732871    -5084.07253140                            
        3.93079389        3.76926295        3.95739620    -5086.33471410                            
        3.43811961        3.19756426        3.54566319    -5104.49617702                            
        3.25936907        3.06816526        3.34995954    -5099.92491737                            
        3.38297989        3.62631022        3.41198511    -5101.83813455                            
        3.42948394        3.46929832        3.46923797    -5084.13765003                            
        4.60712498        4.56436673        4.64586318    -5071.63613605                            
        4.32814913        4.30526664        4.31957856    -5086.16335964                            
        4.33308494        4.27628651        4.27673117    -5075.13861414                            
        4.60565449        4.66042446        4.50830583    -5068.80373102                            
        5.89613320        5.95493468        5.73940111    -5067.45509587                            
        5.80580586        5.82373704        5.67315386    -5061.95839140                            
        6.03533645        6.03499619        5.90115415    -5067.94035653                            
        4.55032109        4.52858624        4.43458556    -5082.20954283                            
        4.19270742        4.06795771        4.17178729    -5074.43670888                            
        4.10828632        4.01507503        4.06523500    -5078.37049581                            
        4.01151873        3.81737294        4.06437973    -5065.92140131                            
        4.61390395        4.43175311        4.64839367    -5077.89704857                            
        4.45817308        4.25363569        4.52109280    -5079.07015859                            
        5.07103261        4.89552488        5.11212747    -5091.88665980                            
        5.10690732        4.98149026        5.08831704    -5109.41914369                            
        5.52902253        5.42989832        5.49677900    -5110.50846749                            
        5.44628366        5.30662916        5.44974384    -5078.39087250                            
        5.81230392        5.70695391        5.79495395    -5064.27911074                            
        7.52506302        7.33394343        7.56690711    -5075.66482809                            
        8.88640527        8.73268034        8.90351204    -5084.74393306                            
        8.07731371        8.05722411        7.96339247    -5078.00638521                            
        7.50115014        7.43168965        7.43132807    -5085.78088328                            
        6.90479912        6.79841089        6.87012441    -5103.84520484                            
        5.21032755        5.03702627        5.24034180    -5107.67672909                            
        6.77768483        6.67114737        6.75091713    -5074.09475763                            
        7.28893592        7.18575245        7.26264528    -5075.05229516                            
        6.96750607        6.78490425        7.01132318    -5107.31759919                            
        8.04472628        7.85092236        8.09908197    -5092.42939045                            
        8.86170799        8.73485039        8.84533082    -5080.41676370                            
        7.95093911        7.81658213        7.94815521    -5081.48957943                            
        7.95837432        7.81380914        7.96575089    -5098.70143769                            
        7.86233275        7.65797586        7.93090787    -5084.11267674                            
        8.44367102        8.22872251        8.51683812    -5079.49137854                            
        7.67211143        7.45459163        7.77907389    -5084.13808450                            
        6.59147707        6.32069429        6.74841553    -5073.70014997                            
        6.46214166        6.20502435        6.62924040    -5071.41001172                            
        5.53006931        5.31003457        5.74075775    -5059.88010077                            
        5.23162530        4.94336373        5.43237204    -5061.45015162                            
        6.13794921        5.87217316        6.30327645    -5068.46412917                            
        6.93724463        6.68705901        7.07775180    -5069.29510567                            
        6.17625296        5.90044915        6.34466166    -5078.46084211                            
        5.56532254        5.39933407        5.71184344    -5066.32415379                            
        4.94581507        4.76659978        5.08956042    -5077.19471439                            
        4.72935426        4.58622028        4.86554226    -5092.29047564                            
        5.26351258        5.21387559        5.39366121    -5080.81423906                            
        5.60374276        5.43113673        5.72228326    -5079.41022145                            
        5.54118608        5.34174336        5.62587336    -5089.05114458                            
        4.71341481        4.47796756        4.83503522    -5093.60254158                            
        3.95671446        3.72189339        4.07284373    -5062.30362343                            
        5.58186962        5.35583409        5.68359631    -5065.69303839                            
        4.85604678        4.64371570        4.94147153    -5047.03131129                            
        4.47330578        4.25349336        4.56241136    -5035.13887160                            
        5.22117349        5.04614250        5.26797528    -5025.13405819                            
        4.73135319        4.59094512        4.75122899    -5030.31942398                            
        4.01191844        3.83168636        4.07380114    -5042.38279697                            
        4.37624894        4.18501249        4.44343449    -5053.33955639                            
        4.76416047        4.60911200        4.79997893    -5069.30628307                            
        5.58970156        5.43906141        5.61090828    -5050.56120893                            
        7.46767891        7.35413464        7.45286357    -5044.72523514                            
        5.34994672        5.22045012        5.36421383    -5046.95148229                            
        6.05798005        5.94938733        6.03657569    -5057.82603336                            
        6.43296229        6.35837444        6.42881712    -5065.21974678                            
        5.12539095        4.99537018        5.12790742    -5086.07610442                            
        4.71007675        4.60833708        4.67738561    -5066.92903632                            
        5.68917758        5.55939991        5.68156673    -5069.34054170                            
        7.36350981        7.28201421        7.30868055    -5081.66417181                            
        6.90762833        6.92513448        6.76068967    -5088.31928867                            
        6.35604843        6.42528221        6.15936270    -5093.02313858                            
        6.43450219        6.52245657        6.25730395    -5095.22949069                            
        4.87617615        4.88247104        4.76868957    -5071.74040990                            
        4.81821835        4.89535848        4.65684100    -5068.24664082                            
        5.17836111        5.29641249        5.02229761    -5063.64068410                            
        4.93430590        6.39405771        4.61675863    -5070.28116304                            
        4.50485916        5.97257132        4.20307047    -5059.98465379                            
        3.69771722        4.07242083        3.52408219    -5058.79160237                            
        3.16566210        3.86311380        2.96588824    -5056.58367505                            
        3.97165105        5.15962516        3.65581618    -5048.63861278                            
        4.11447166        4.98666918        3.85657214    -5045.57871214                            
        5.58642949        7.29833949        5.11927650    -5050.70851408                            
        5.56706590        5.94081392        5.31325309    -5059.46900110                            
        5.72072867        6.11892252        5.44879480    -5031.32986823                            
        6.35875022        8.01058097        5.88566219    -5030.48517527                            
        6.42149044        7.02024933        6.05891712    -5031.56892557                            
        5.85185915        6.22542383        5.54109541    -5051.97637120                            
        7.10363163        7.40387988        6.80912354    -5063.38437224                            
        6.26914218        7.02300926        5.92216163    -5050.00679044                            
        6.81387386        9.83126462        6.08991889    -5043.63682088                            
        6.27586874        7.25569295        5.91452995    -5003.30372489                            
        5.82128751        8.01042382        5.37121834    -4995.76913461                            
        5.19129288        6.09846004        4.95839593    -4976.11115051                            
        6.14702050        6.79058634        5.94488270    -4980.87396510                            
        5.80598754        7.29472136        5.48609791    -5004.05807872                            
        5.47802312        7.14958290        5.15822521    -5010.26319793                            
        5.59891447       10.52544044        4.64764813    -5013.51228879                            
        6.47679447       12.15896824        5.41310643    -5008.88863063                            
        5.45895102        6.88931963        5.12053174    -5000.66732196                            
        6.24444992        8.22464225        5.80614791    -5017.43923691                            
        5.13177281        6.66653233        4.80194617    -4996.67274001                            
        6.16161391        7.25322710        5.79759911    -5022.32304127                            
        5.19183577        5.42392391        4.98735192    -5027.95193007                            
        4.72655045        4.95580808        4.57133147    -5031.84853484                            
        4.34667460        4.68210030        4.21968464    -5029.16720926                            
        4.51763125        5.53505309        4.27269977    -5014.92271740                            
        4.10902902        4.56206339        3.95462156    -5003.14201835                            
        4.11936215        4.20181060        4.04618185    -4997.49334669                            
        4.12022777        4.16127763        4.05607856    -5011.94374318                            
        4.19473492        5.22352061        4.02775364    -5011.84630750                            
        4.30125518        5.89379702        4.07281266    -5013.51898150                            
        4.59140210        5.34165928        4.47031129    -5016.76302884                            
        5.84191960        7.10134160        5.58947014    -4997.08059230                            
        4.29899987        5.04822759        4.16990001    -4987.20746768                            
        4.49372800        4.65904781        4.46028362    -5012.29472009                            
        4.51122864        5.42841579        4.33478724    -5012.30555486                            
        4.34683807        4.92185658        4.24343475    -4993.12591134                            
        4.77004414        9.94328492        3.95587880    -4995.80203066                            
        3.79244358        4.52846294        3.62822801    -5005.59602738                            
        5.08021111        6.99233391        4.68177931    -5002.11595855                            
        4.98424251        7.19429230        4.57014141    -4998.60616049                            
        4.31451019        6.01192299        4.09800900    -5007.72567597                            
        4.38937054        6.50242313        4.16799201    -5008.49266829                            
        4.83207305        5.15241943        4.79443407    -5012.00633117                            
        6.03518563        6.24169634        5.96884762    -5007.74483572                            
        6.54212542        6.66847287        6.45375568    -5012.61152008                            
        6.27637045        6.48823707        6.21341861    -5010.46028474                            
        6.35553526        6.40220612        6.27100323    -5013.85306246                            
        6.19627234        6.38493295        6.08571350    -5033.82111087                            
        4.50519132        4.57049272        4.34642859    -5068.37145529                            
        5.19885482        5.28963456        5.02223669    -5084.09791093                            
        5.68172822        5.82283981        5.44849705    -5075.40893865                            
        4.96215862        5.03194778        4.77731964    -5087.64648375                            
        6.10506970        6.19461468        5.89651156    -5091.73422807                            
        6.06518708        6.14384467        5.87719813    -5061.91028248                            
        5.77723553        5.81299064        5.64913185    -5058.95885828                            
        4.83728664        4.89326758        4.71088690    -5054.56201235                            
        4.92197859        5.00684355        4.79368870    -5043.18088120                            
        4.45935784        4.53599565        4.35087554    -5054.90773191                            
        5.05842641        5.11487493        4.90970977    -5059.63421720                            
        4.39789017        4.45634478        4.26848680    -5053.22776767                            
        4.01054563        4.07233573        3.93929171    -5044.90581920                            
        4.11303629        4.31184691        4.01432297    -5053.93842095                            
        4.25778913        4.95300452        4.02393835    -5059.43278617                            
        4.79385428        5.66438090        4.46957437    -5049.22021966                            
        5.90019382        6.95051969        5.56053840    -5039.15180600                            
        5.14514939        5.49810846        4.99332824    -5033.74544902                            
        5.09861185        5.17391060        4.98714355    -5014.78116169                            
        5.60238328        5.82166414        5.47194431    -5031.52162392                            
        6.79567641        6.91813092        6.66550280    -5043.88470364                            
        6.61046165        6.94577662        6.45150598    -5040.34176681                            
        7.20758345        8.04264182        6.95047739    -5056.22174340                            
        5.69507166        6.54410773        5.44509816    -5050.74087923                            
        5.07814856        5.17405665        5.00034142    -5046.66863210                            
        4.59423881        4.68112370        4.54075676    -5056.42747211                            
        3.86158657        3.92519399        3.80014269    -5045.30292190                            
        5.50510286        5.58449109        5.36444289    -5046.03210154                            
        6.53814587        6.58908421        6.39208508    -5058.08783678                            
        6.18063702        6.29500671        6.01649447    -5042.52270087                            
        5.45387740        5.60283963        5.32300072    -5078.03291969                            
        6.01666462        6.86024810        5.74299661    -5075.84938635                            
        5.98508632        6.15582359        5.84801675    -5073.45279374                            
        5.87432319        7.89314358        5.42706552    -5067.15667900                            
        5.39235542        5.49344772        5.32901701    -5067.54945479                            
        4.94305750        4.88754016        4.91274603    -5064.21258014                            
        4.19534884        4.14085151        4.17111253    -5099.68745229                            
        4.28603310        4.20407630        4.30574885    -5102.28513054                            
        4.82301970        4.81063353        4.87096325    -5084.04966721                            
        4.45931657        4.67027963        4.45577877    -5085.35173986                            
        4.51850126        4.56610072        4.57674547    -5077.52509218                            
        3.32976830        3.27970655        3.39590692    -5078.36044294                            
        3.53850305        3.53066097        3.56893792    -5067.94077019                            
        4.79279103        4.76111772        4.82493056    -5076.15152237                            
        5.24434581        5.14882807        5.23977917    -5083.65321095                            
        4.94451315        4.84731561        4.94802426    -5090.23084738                            
        4.82830013        4.74592934        4.79323237    -5085.08935790                            
        4.98266732        4.88303752        5.00099574    -5084.45103862                            
        4.77983633        4.75898443        4.78619194    -5073.64417418                            
        4.18139546        4.51296530        4.10218618    -5087.88695676                            
        5.17640291        5.34330118        5.12770848    -5086.72170838                            
        4.18063127        4.19029430        4.22474019    -5064.87774301                            
        4.13839461        4.27005285        4.14897466    -5071.99039645                            
        5.30104874        5.46737185        5.25564033    -5068.47727333                            
        6.20073164        6.22986590        6.16422511    -5062.27535291                            
        6.79690672        7.26286212        6.66232573    -5070.81180689                            
        7.54797624        7.86490589        7.43123335    -5076.08668385                            
        7.43477263        7.78694249        7.33336768    -5055.99769890                            
        8.96907570        9.64381998        8.72890988    -5063.87704176                            
        9.18835703       10.68646000        8.73361888    -5063.29538247                            
        8.02395368       13.62366088        6.47927772    -5073.68004370                            
        6.79405616        8.58327564        6.30510354    -5092.85938111                            
        8.22943566       10.72646027        7.52705916    -5086.12500493                            
        7.78588496        8.97453762        7.47472287    -5087.75377761                            
        9.11241774        9.95600072        8.89010716    -5098.05281928                            
        8.65562767        9.45061301        8.47111001    -5109.50650659                            
        8.08055720        8.61208335        7.98417197    -5123.20802736                            
        7.55296569        8.34924850        7.42481441    -5129.13103407                            
        7.46533274        7.91935723        7.42995710    -5136.13077901                            
        7.23611813        8.43134184        7.10302461    -5124.66826197                            
        6.53372135        7.54560439        6.42683844    -5105.61048781                            
        6.21154989        7.35393067        6.12328233    -5111.55101617                            
        5.69030149        6.11816545        5.75197705    -5106.11684424                            
        5.24838929        5.77955630        5.27752523    -5136.55422969                            
        4.54037909        4.89275868        4.64253408    -5145.94030936                            
        5.77354381        6.13622453        5.86334730    -5114.51453113                            
        5.35445107        6.66692866        5.30934039    -5107.12909719                            
        5.92846959        6.79964674        5.89966953    -5112.26366428                            
        6.18500409        7.25975549        6.06819660    -5105.98588958                            
        6.41470626        7.68618910        6.27204415    -5119.22037126                            
        6.81960783       10.19889574        6.04655289    -5121.10530697                            
        7.05485779       10.61850935        6.23014963    -5132.53155057                            
        8.00378263       10.16418042        7.49314918    -5143.91209394                            
        7.03655022        8.64926622        6.72237079    -5129.10651512                            
        7.43993310        8.97788387        7.16093173    -5102.21437352                            
        6.35827974        8.37210312        5.93577403    -5112.20402087                            
        6.71639611        8.23358714        6.44771152    -5098.76377318                            
        5.82502531        6.25770556        5.78968294    -5095.70654373                            
        4.53929759        4.86030968        4.56007546    -5098.74016676                            
        4.22303267        4.21203217        4.29143326    -5093.97480797                            
        5.08137648        5.20273476        5.07314725    -5099.29318792                            
        5.38769490        6.59442450        5.10050656    -5108.71130176                            
        6.04504497        6.53274013        5.90071300    -5090.67295127                            
        5.11116384        5.33693628        5.01960182    -5077.58066956                            
        5.75029850        6.51492377        5.48534147    -5079.42863018                            
        6.01291221        6.22414029        5.86500836    -5083.26227067                            
        6.20367203        6.51301849        6.07585557    -5078.95841943                            
        6.49812893        6.85230033        6.38792144    -5103.67418222                            
        6.28200356        7.56733889        5.92982106    -5116.43315873                            
        5.62589613        5.68489133        5.57620481    -5086.23887515                            
        4.35252799        4.32447017        4.35027641    -5075.17906009                            
        4.35838761        5.14558555        4.17280961    -5086.60316094                            
        5.04968280        5.13233805        5.02401439    -5087.90799310                            
        5.71504173        6.08577955        5.64551446    -5093.53762233                            
        6.42740031        6.47950507        6.33897252    -5096.13835613                            
        6.17126108        6.25583402        6.12273109    -5098.61619325                            
        5.63030008        6.30855834        5.49619572    -5117.06063547                            
        6.21634654        6.58777853        6.07973631    -5119.29658376                            
        4.55745288        5.65791467        4.26092559    -5124.37473702                            
        4.42640519        4.68136509        4.32569283    -5110.42329691                            
        4.67687762        4.64367324        4.62548938    -5096.68375750                            
        4.09760198        4.07541793        4.07995295    -5103.03566935                            
        3.88928014        3.75608223        3.92286679    -5083.53485114                            
        4.16234344        4.10517234        4.21349447    -5062.56386838                            
        4.62360118        4.56744212        4.61222807    -5063.74902119                            
        5.16330360        5.07848125        5.15844674    -5070.11032988                            
        5.06903729        5.33252578        5.06609869    -5057.56178941                            
        5.33986740        5.80298503        5.27712777    -5061.99402441                            
        5.61879025        6.14956897        5.60976236    -5084.31753283                            
        5.88433198        5.79557394        6.03908542    -5061.96979911                            
        5.75840506        5.55853986        5.90364546    -5057.54352159                            
        5.85695921        5.64847142        5.94859277    -5060.22777261                            
        5.69198047        5.48721498        5.78035929    -5040.69972089                            
        6.16319801        5.92445749        6.31406960    -5056.88563806                            
        5.47917581        5.24552616        5.60870441    -5056.94011724                            
        6.06866271        5.81972872        6.22029219    -5046.30384869                            
        5.37675055        5.15082055        5.51390770    -5041.77389789                            
        5.36218234        5.14710141        5.50475394    -5054.12409804                            
        5.31029712        5.19266291        5.41919757    -5057.57745803                            
        5.55435821        5.47397503        5.64715290    -5047.29198843                            
        6.08115237        6.80888227        5.98593982    -5036.52334511                            
        5.68604939        5.74648425        5.74430772    -5034.50024652                            
        6.05642212        6.42332755        6.05631214    -5062.30864310                            
        6.64293944        6.54131044        6.71212548    -5070.61519605                            
        7.07737847        6.99167547        7.10079584    -5074.67149606                            
        8.79524826        8.74039380        8.73901211    -5089.58426236                            
        7.13085743        7.03408783        7.16329910    -5092.49136696                            
        7.22312339        7.11578350        7.21767664    -5077.26398055                            
        7.60409770        7.59811908        7.58496197    -5076.93148255                            
        6.91591065        6.78343075        6.95524138    -5084.72491404                            
        7.67882949        7.52848127        7.72039841    -5100.12537553                            
        7.60849136        7.48943310        7.61067488    -5110.08663090                            
        8.41407106        8.36622534        8.34315285    -5099.89344088                            
        8.88071272        8.82131259        8.82453164    -5083.61484429                            
        8.36566063        8.36965118        8.32078810    -5069.45483964                            
        7.67254770        7.67544044        7.58282922    -5077.95747387                            
        6.57666636        6.51835226        6.52576044    -5089.34838943                            
        6.41844756        6.39372451        6.32066371    -5075.34257850                            
        5.85167899        5.79743868        5.78838600    -5076.70386312                            
        6.58455443        6.52483337        6.53723227    -5074.73113064                            
        6.87568339        6.82864651        6.80102290    -5080.88129865                            
        6.30556923        6.24861087        6.26537286    -5084.43634426                            
        6.04031567        6.00544683        5.98389469    -5074.01696235                            
        6.14428144        6.10078726        6.10136043    -5100.15369772                            
        6.47237277        6.45019267        6.41450931    -5076.81758740                            
