        L = 0.05          L = 0.00          L = 0.10     Etotal @ L = 0.00
        0.52281304        1.89641966        0.18887809    -4986.64481613                            
        0.83144891        2.52336560        0.30073125    -4978.16192841                            
        1.04363167        3.47553864       -0.00643325    -4966.23694944                            
       -1.29746148       -0.10054018       -1.50364378    -4973.24188057                            
       -2.48797485       -1.48338070       -2.52164239    -4956.48977619                            
       -3.14619063       -2.44091974       -3.06068380    -4956.99425185                            
       -4.32054691       -3.84144464       -4.05325736    -4957.80122857                            
       -4.20006662       -3.98356388       -3.82328784    -4945.47051212                            
       -3.30148670       -2.45041482       -3.35297680    -4948.47373001                            
       -4.00562457       -3.88178738       -3.57359370    -4961.54682620                            
       -2.88281310       -2.16848030       -2.77822907    -4972.71847811                            
       -2.01134601       -1.10383149       -2.01759556    -4997.27988556                            
       -0.90081854        1.47686859       -1.63417714    -5001.53108672                            
       -1.47991940        0.44128838       -1.98975263    -4991.57194155                            
       -1.94056459       -1.11800064       -1.86841018    -5018.85550685                            
       -1.07821477        0.47618046       -1.52346453    -5001.14087087                            
       -0.80621412        0.64636526       -1.14916546    -4980.03992427                            
        0.12370244        2.35855260       -0.58513390    -4987.42440754                            
        0.22296600        1.99231974       -0.29169483    -4974.60601688                            
       -1.16395890       -0.24834942       -1.17098824    -4973.71616283                            
       -0.20029067        0.92204538       -0.38391457    -4991.03331137                            
       -1.48047901       -0.73718866       -1.38640607    -4979.27520109                            
       -0.80255166        0.54852048       -1.02067941    -4994.79931415                            
       -2.43389805       -1.19523934       -2.56931969    -4999.34541410                            
       -1.01163178        1.72155946       -1.92171890    -5009.21222063                            
       -2.45830067       -0.99543245       -2.76167175    -4995.11952146                            
       -2.74260277       -1.89394709       -2.70732734    -4995.37791077                            
       -1.24467985        0.08581891       -1.55825445    -5000.80138068                            
       -2.30105530       -1.53527876       -2.26237919    -5014.08586181                            
       -0.71843041        0.79865131       -1.25839464    -5000.63363918                            
       -0.48694053        1.38335042       -1.13782332    -4996.11101375                            
       -2.75911719       -2.33395058       -2.50921041    -4998.79209117                            
       -2.96618856       -2.58760367       -2.64179039    -4991.22980437                            
       -3.05554739       -2.19307539       -3.02775440    -5000.72409773                            
       -3.03900872       -2.28266129       -2.93111237    -4982.14759441                            
       -2.65254308       -1.09037197       -2.91007090    -4983.67855097                            
       -2.95952135       -2.59282955       -2.65589414    -5000.60634410                            
       -2.68700403       -1.94494681       -2.59718460    -5015.95464965                            
       -1.83807217       -0.78767671       -1.99666659    -5029.25322146                            
       -2.82868594       -2.02751034       -2.83020258    -5006.40133426                            
       -2.00399846       -0.74120645       -2.26553449    -4996.14333063                            
       -1.09393766        0.99438522       -1.69365948    -4975.36673925                            
       -0.41882375        1.24344064       -0.81702428    -4969.67485234                            
       -1.57408620       -0.50147112       -1.62308076    -4980.80434284                            
       -1.55146900       -0.64799138       -1.55386997    -4983.45007709                            
       -0.92822031        0.09432796       -0.92931654    -4969.02021705                            
       -0.59014427        0.21621848       -0.53244800    -4973.48129228                            
       -0.84747401        0.13110720       -0.93531145    -4973.38974496                            
       -2.04968907       -1.52410849       -1.82019522    -4978.43709328                            
        0.07706007        1.69485294       -0.35534994    -4981.26821255                            
       -1.37889351        0.46976331       -1.87799543    -4963.18862222                            
       -1.87273126        0.06016113       -2.42857098    -4957.43372818                            
       -0.54739116        1.41956556       -1.13936478    -4953.00303610                            
       -1.23591843        0.64498518       -1.76043548    -4949.71339433                            
       -0.66559457        0.90929716       -0.99799149    -4946.12411787                            
       -1.59842632       -0.70644221       -1.55977232    -4936.16702326                            
       -1.24196108        0.49263920       -1.59869293    -4963.82972834                            
       -1.61394236       -0.56333784       -1.62806665    -4968.34134560                            
       -1.24585264        0.32492965       -1.47985600    -4951.06912723                            
       -1.30610381        0.61086963       -1.74353799    -4971.60377101                            
       -0.65977283        2.53107957       -1.77616927    -4966.05174892                            
       -2.11942566        0.43423839       -2.85058534    -4975.50708172                            
       -3.07453411       -1.31061604       -3.43853224    -4993.29913205                            
       -3.32845997       -1.55057685       -3.70093542    -4993.05177090                            
       -3.64313945       -2.49235419       -3.64807935    -4984.01333378                            
       -3.46434068       -1.59090926       -3.82275078    -4984.70170290                            
       -3.39986208       -1.94855199       -3.54635932    -4979.57145732                            
       -3.52887533       -2.18710477       -3.62634806    -4971.17109118                            
       -1.24809802        0.92896299       -1.92427802    -4956.94202024                            
       -2.89834734       -1.87281414       -2.93285458    -4970.84908580                            
       -3.96114222       -2.98915102       -3.93165472    -4963.32092493                            
       -3.54263437       -2.08414870       -3.76171371    -4949.45212379                            
       -2.94511248       -2.05657150       -2.87628814    -4963.76027677                            
       -4.67535460       -4.33809686       -4.22516040    -4978.31312533                            
       -4.66035120       -4.67025394       -4.08217341    -4982.21686936                            
       -4.24891581       -4.20883977       -3.71012473    -4999.92356369                            
       -3.53762366       -3.25614701       -3.10436286    -5002.31677669                            
       -3.92125242       -4.01232287       -3.27022871    -4996.39606981                            
       -3.91986648       -3.90437570       -3.38964931    -4990.88421769                            
       -3.01067273       -2.32723865       -2.81615807    -4991.66433507                            
       -2.61902282       -1.02684989       -2.85922068    -4984.79778882                            
       -4.53534316       -4.69021704       -3.87710567    -4990.00440721                            
       -4.46570773       -4.84017990       -3.67903269    -4991.13677493                            
       -3.50798657       -3.96121008       -2.71788985    -4979.84357861                            
       -3.16470377       -3.19094915       -2.57187211    -4975.22129762                            
       -2.63861386       -2.41224132       -2.23942905    -4976.44993241                            
       -2.51184486       -1.84411384       -2.31279170    -4967.85655252                            
       -2.60669441       -2.00026651       -2.31825652    -4974.10345894                            
       -4.16980647       -3.90168425       -3.71742731    -4967.93794429                            
       -4.22769087       -4.17217803       -3.66187153    -4966.45357129                            
       -4.01434672       -3.20589260       -3.83695952    -4983.76503178                            
       -3.55691923       -2.51470214       -3.49879951    -4984.13569928                            
       -2.90893058       -2.95925649       -2.28256542    -4995.78095175                            
       -0.98718828       -1.36271198       -0.23987899    -4998.54244423                            
       -0.64112581       -0.85947227        0.04227125    -4995.68621139                            
        0.04516873        0.64020000        0.28231926    -4983.71708355                            
       -0.30560588        0.20732219       -0.07727207    -4996.29990057                            
       -0.49178559        0.14904911       -0.31043368    -4999.43970797                            
       -1.73353981       -1.73205461       -1.18261233    -5000.58102202                            
       -1.15346715       -0.67028952       -0.88151934    -5012.31147402                            
       -1.14070824        0.35857261       -1.35808354    -5011.27767640                            
       -1.29035979       -0.22203804       -1.31526560    -5024.94030198                            
       -1.16318382       -0.73267722       -0.85683424    -4997.61505797                            
       -0.97540374       -0.02177947       -0.99470904    -5007.06544926                            
        1.02116822        2.29105989        0.80582397    -5011.14044913                            
        0.38427115        1.56136764        0.22400019    -4999.76362115                            
        0.00075751        1.36737800       -0.28772195    -5004.38334688                            
       -0.24592159        1.10630895       -0.49133270    -4993.50249832                            
        1.69691765        4.41469523        0.58939437    -4984.19967010                            
       -0.09237111        0.95439590       -0.19504923    -4983.68116095                            
       -1.30522096       -1.29911713       -0.76337931    -5015.87912695                            
       -0.04653867        0.27406105        0.33663117    -5017.98285422                            
       -0.04579985        0.55155697        0.17497713    -5017.52909372                            
        1.03467366        1.61436518        1.21191758    -5032.20487548                            
        1.93714628        4.17986193        1.25314830    -5017.77471167                            
        1.01308701        2.32483198        0.71144117    -5009.64215221                            
        0.81106845        2.04495602        0.56094872    -5031.65771992                            
        1.23912335        2.67045002        0.90132490    -5008.49151913                            
        1.91282437        3.31798169        1.57051945    -5004.20256155                            
        1.09897218        2.41818600        0.85881427    -4996.47681297                            
        2.16666388        4.96650311        1.02631961    -5002.11011884                            
        1.68870691        4.13814190        0.81341797    -4998.71037458                            
        1.67667356        4.46892198        0.74923365    -5004.55586135                            
        1.53796340        3.79355802        0.88217931    -5014.64687463                            
       -1.56104789       -0.69300409       -1.50395608    -5023.33516944                            
       -0.99536629       -0.14214198       -0.97128802    -5032.89568260                            
       -1.62196205       -1.27279058       -1.31490450    -5023.01490699                            
       -1.86661561       -0.79639702       -1.95913212    -5009.22347576                            
       -2.57539419       -2.01604337       -2.37647979    -5003.18317835                            
       -3.05491669       -2.76833510       -2.67554582    -5017.19097767                            
       -1.89361352       -1.24936362       -1.71877230    -5022.62125987                            
       -0.87957454       -0.05206147       -0.80982722    -5023.48092078                            
       -1.18314340        0.37419959       -1.51489882    -5030.97000121                            
       -1.95668875       -1.11545000       -1.87226024    -5031.15884134                            
       -1.99838606       -0.85050260       -2.13380493    -5024.99507331                            
       -2.94433487       -2.30251475       -2.79488681    -5026.30717146                            
       -1.26921320        0.07582816       -1.51373471    -5008.07832542                            
       -1.66226380        0.22985602       -2.13791340    -5029.13128284                            
       -2.68190003       -1.79323127       -2.61762997    -5024.22543299                            
       -3.95010399       -3.85221109       -3.47754783    -5012.18981167                            
       -3.26518070       -2.86262874       -2.94575502    -5000.05486687                            
       -1.99309623       -0.80825852       -2.18268494    -4991.95569247                            
       -2.23349854       -2.06950059       -1.82939491    -4981.57487646                            
       -0.93567477       -0.52377879       -0.67566823    -4983.62833017                            
        0.11504297        1.71487374       -0.33305767    -4981.52412193                            
        0.13563117        1.40938953       -0.16242837    -4988.07699795                            
       -0.97352810       -0.41720004       -0.81442701    -4973.23818682                            
       -1.71881396       -1.20599677       -1.51098470    -4960.98839976                            
       -1.00290881        0.08264307       -1.14375039    -4976.27318064                            
        0.11368946        2.21576189       -0.56946292    -4988.31931510                            
        0.33385405        2.34081593       -0.32957362    -4990.89958464                            
        0.70572937        2.98643439       -0.11037260    -4989.61605691                            
        1.03677916        3.23748645        0.17502992    -4979.26717775                            
        1.28709912        4.69659936       -0.14328753    -4988.45334086                            
       -0.56316138        1.46108397       -1.22349350    -4993.24691836                            
       -1.65094880       -0.40066868       -1.87846925    -4990.32644930                            
       -2.02372498       -0.40828615       -2.49542240    -5002.41013518                            
       -1.57648575        0.58212460       -2.30905039    -5000.50234397                            
       -2.18913967       -0.54481246       -2.65494637    -4997.63354902                            
       -2.82211064       -1.29398664       -3.14844545    -4997.30889204                            
       -3.26370178       -2.49465722       -3.17040111    -5004.04506989                            
       -3.45531115       -2.37748092       -3.51124866    -5001.28168667                            
       -3.65239825       -3.84273474       -2.99430595    -5000.12897044                            
       -3.28044866       -2.87157778       -2.99827576    -4996.55900933                            
       -3.24588879       -2.13281320       -3.34163281    -4987.72702242                            
       -4.32451047       -4.23669929       -3.82741367    -4974.26252659                            
       -4.52486032       -4.43696300       -4.03739856    -4969.84417516                            
       -4.22204856       -3.79167976       -3.94856621    -4968.73975931                            
       -4.86461047       -4.40592476       -4.58939516    -4973.52472626                            
       -5.13262331       -4.70450752       -4.80594672    -4967.97153746                            
       -4.91403955       -4.73036107       -4.47784240    -4959.88197372                            
       -4.16172659       -3.57270605       -3.98722522    -4978.38804436                            
       -3.78206953       -3.43067013       -3.49608735    -4983.28150174                            
       -3.48141515       -3.11070806       -3.20267268    -5009.83924831                            
       -4.28685437       -4.16919772       -3.81189543    -5000.40025434                            
       -5.01863771       -4.52500224       -4.68652016    -5017.20704123                            
       -3.88900182       -2.41835160       -4.10779645    -5006.51080167                            
       -4.11213923       -2.88704100       -4.25802917    -5012.92332827                            
       -4.01105696       -3.32621850       -3.92456417    -5002.70668696                            
       -2.38818660       -1.31289939       -2.60048329    -4982.69767647                            
       -3.22550355       -2.18655351       -3.33240925    -4993.30860345                            
       -2.53810564       -1.55346865       -2.62572815    -4993.12191689                            
       -3.60101433       -3.67738095       -3.01502567    -4990.27648686                            
       -3.60789919       -3.20869044       -3.30089232    -5003.00632638                            
       -2.20246682       -1.58388732       -2.02149217    -4991.38743802                            
       -1.91887703       -1.47749795       -1.65278577    -4983.33012424                            
       -1.28404391       -0.44458834       -1.26793267    -4985.97680456                            
       -3.05595147       -2.64657284       -2.73054595    -4985.93384727                            
       -3.24824835       -3.05359116       -2.79090778    -4992.79635605                            
       -2.57739204       -2.49779139       -2.07016477    -5002.02084132                            
       -3.41560949       -3.64452146       -2.69629445    -4987.89216021                            
       -3.71782682       -3.76358458       -3.10542792    -5006.54572591                            
       -2.63176398       -2.09355116       -2.32670153    -5009.52175977                            
       -3.46313095       -3.79546587       -2.69050672    -4990.36730019                            
       -2.37680979       -2.06791850       -1.98680756    -4996.27288077                            
       -1.35101541       -0.93422462       -1.09311359    -4995.05664719                            
       -1.32950400       -1.44128102       -0.73995495    -4980.82440422                            
       -2.81689763       -2.54148826       -2.41576610    -5018.15629605                            
       -2.55305589       -2.06810787       -2.27842454    -5014.47867839                            
       -1.69063003       -1.07738127       -1.47895962    -5008.56880052                            
       -2.15569374       -1.35508833       -2.07959273    -4997.95339073                            
       -2.57592633       -1.73694586       -2.48340843    -5012.87842495                            
       -3.57458515       -3.49235483       -3.05283241    -5016.86907192                            
       -2.70155811       -2.48424905       -2.29036209    -5001.45335061                            
       -4.56967178       -4.23151012       -4.21346251    -5005.63917317                            
       -2.37283283       -1.22133930       -2.52593381    -4990.43950987                            
       -0.65614241        2.12904756       -1.63338744    -5002.62865042                            
       -3.08675604       -2.26477501       -2.99382137    -5011.27779334                            
       -3.19464041       -2.14956233       -3.26851151    -5018.90390769                            
       -3.84972138       -2.75022333       -3.87740817    -5042.54064108                            
       -2.48588200       -0.64306869       -2.83854763    -5031.68710099                            
       -3.85615084       -3.44190764       -3.57261496    -5050.49811278                            
       -2.87290117       -1.83924486       -2.96559394    -5033.26630202                            
       -2.25940421       -0.89381162       -2.59912521    -5035.96657618                            
       -0.90148704        1.47066373       -1.75415847    -5037.18701224                            
       -1.18048531        0.36406803       -1.56043648    -5037.38858720                            
       -0.38371288        1.61465358       -1.00007929    -5025.90019510                            
       -0.23603831        1.76593409       -0.88180636    -5024.58171686                            
       -1.15824068        0.03112301       -1.36492626    -5005.48407812                            
        0.39269332        3.00842810       -0.61059136    -5018.17786021                            
       -0.09454388        2.33110331       -1.00597818    -5008.82221465                            
        0.71384256        3.24017381       -0.30319255    -4988.72539133                            
        1.96734126        5.71519300        0.23331822    -5001.33572317                            
        1.11622769        2.77800649        0.50047676    -4996.76616892                            
       -1.35152300       -0.74579994       -1.20364495    -5004.40213612                            
       -0.91126847        0.38339787       -1.21824641    -5008.96487265                            
       -1.79384120       -1.15815382       -1.67953777    -4994.17756123                            
       -1.55152050       -1.27079592       -1.18639721    -5005.52998143                            
        0.29571606        1.68616640        0.01286720    -5001.71679625                            
       -0.39359288        1.28321390       -0.87125713    -5002.72527600                            
       -0.29169251        1.02287003       -0.53999147    -5022.67868552                            
       -0.77424301        0.96407707       -1.22942649    -5001.86772771                            
       -0.97321689        1.11112036       -1.68591228    -5014.03962574                            
       -2.49918613       -0.99981258       -2.86118602    -5014.00530974                            
       -2.69073443       -1.18468555       -3.04599455    -5007.32152990                            
       -3.00534602       -1.87949173       -3.14135335    -5002.61220895                            
       -1.99977200       -0.44415749       -2.53197981    -5008.82336543                            
       -3.41430313       -2.53673186       -3.46435448    -4987.47354339                            
       -2.25226389       -1.11922743       -2.47522397    -5006.71136146                            
       -2.14617462       -1.06470305       -2.36045196    -5000.76181611                            
       -2.47248213       -1.30846243       -2.62028368    -4988.52317388                            
       -2.85504655       -1.98894143       -2.92024389    -4989.17083155                            
       -3.01961371       -1.86378934       -3.25954696    -5011.30785672                            
       -3.85988070       -3.30892916       -3.70430179    -5022.75688143                            
       -2.68023947       -1.53036288       -2.87345783    -5039.72594649                            
       -1.27180782       -0.04525178       -1.49296552    -5039.36127848                            
       -2.18498569       -1.23290907       -2.19569000    -5039.43911082                            
       -1.71196328       -0.34032307       -1.94920029    -5034.63840788                            
       -0.78179437        1.95976796       -1.75152147    -5025.04665853                            
       -4.07360468       -4.03408320       -3.55835448    -5055.51224737                            
       -3.03631679       -2.34462246       -2.87896528    -5033.13385717                            
       -2.51151602       -1.91221324       -2.30735099    -5032.65979452                            
       -2.33730718       -1.99874027       -1.98467879    -5038.95268810                            
       -2.30605750       -2.39005489       -1.70292465    -5027.17297392                            
       -2.13021061       -2.06619843       -1.58266346    -5021.33709304                            
       -1.24316795       -1.10541360       -0.74784418    -5026.95932335                            
       -1.53182215       -1.19219774       -1.13936951    -5041.20148655                            
       -0.91651402       -1.00345364       -0.31790851    -5019.82667464                            
       -0.58492062       -0.42361856       -0.09458156    -5014.54902477                            
       -0.29703407       -0.05035962        0.12087978    -5034.32397622                            
        2.43875432        4.01250538        2.00652814    -5027.41075624                            
        0.59608668        0.98849719        0.92563038    -5035.52727326                            
       -0.19905947        0.32911246        0.09500556    -5041.67102900                            
       -0.97290914       -0.14217657       -0.81614381    -5024.48285378                            
        0.53208127        1.13820033        0.79372770    -5018.15944126                            
        0.58349323        3.07276586       -0.22553492    -5014.01829987                            
        0.00137997        2.54120005       -0.78492844    -5018.25852128                            
        0.50291890        2.89163522       -0.23084897    -5017.87183952                            
       -1.77547267       -0.58970796       -1.79712988    -5042.66203054                            
       -1.99092919       -0.62889787       -2.13949539    -5042.54279544                            
       -1.45717560       -0.13303618       -1.60674647    -5025.34178367                            
       -0.69977730        1.21333848       -1.22361433    -5029.68527400                            
       -0.32892506        1.98355044       -1.22077364    -5056.02856478                            
       -2.10101624       -0.81017490       -2.35093547    -5038.33264643                            
       -2.38601767       -1.38428301       -2.45176194    -5031.81210999                            
       -1.55236555       -0.50053671       -1.62524001    -5007.16440520                            
       -0.93870843        0.08378281       -0.96980650    -5002.69454424                            
       -1.96177734       -1.32442683       -1.76893558    -5000.24677410                            
       -1.84854144       -1.21647778       -1.68857259    -5011.55867776                            
       -0.76062608        0.69030884       -0.99959327    -5016.26004348                            
       -2.60833571       -0.91391986       -2.92740992    -5018.38639935                            
       -2.98294113       -1.53897923       -3.13468500    -5006.86388949                            
       -2.39681356       -0.42155783       -2.92986261    -4995.94640809                            
       -2.49352074       -1.03384124       -2.69113211    -4983.67126236                            
       -2.01436363       -0.55223035       -2.27751174    -5003.92257022                            
       -1.24895370        0.63185671       -1.79424570    -5007.00871073                            
       -2.87131631       -2.03565650       -2.76626441    -5009.53515184                            
       -1.99013759        0.47282535       -2.78810288    -5014.42669942                            
       -3.58332236       -2.79477635       -3.48283552    -5020.55615151                            
       -3.62063325       -2.85444376       -3.47909261    -5006.86889730                            
       -3.04324684       -1.90895608       -3.10492197    -5017.60882167                            
       -2.55607832       -0.61381820       -3.10755494    -5010.22862670                            
       -4.07566605       -2.46148766       -4.43064434    -5026.28795205                            
       -3.84134501       -2.19120752       -4.24382748    -5026.41989022                            
       -2.88009139       -0.89683685       -3.48849190    -5019.47629614                            
       -1.99269896        0.55536362       -2.94549759    -5023.37434757                            
       -1.53509573        1.76091759       -2.79726896    -5015.17385015                            
       -3.20925714       -2.04452094       -3.38850945    -5003.32790349                            
       -1.31764819        2.16493748       -2.73774844    -5012.52955258                            
       -4.18538746       -3.11218207       -4.28982031    -5003.63698323                            
       -4.25174748       -3.10047991       -4.41535537    -5005.32392222                            
       -3.28721166       -2.08827053       -3.44778481    -4996.30682359                            
       -0.93484557        1.28369567       -1.66892074    -4998.79853029                            
       -0.77023501        1.21195759       -1.44056546    -5001.54773293                            
       -0.85320984        1.00508657       -1.45910363    -4993.59498239                            
       -0.36924371        1.09012459       -0.72395915    -4998.99749826                            
       -1.20424969        0.79038190       -1.85384731    -5030.13231375                            
       -2.21170486       -0.72000985       -2.58231248    -5023.93645865                            
       -0.23005884        2.35808640       -1.29523497    -5042.04573956                            
       -0.76352113        2.41657646       -2.13043567    -5036.10732569                            
       -0.97037226        2.22662344       -2.24072264    -5031.69839352                            
       -0.62362829        2.55077502       -1.90417298    -5018.52463864                            
       -1.44780955        0.81406553       -2.21037908    -5019.38910600                            
       -2.89940027       -1.74700664       -2.99713173    -5022.87413397                            
       -1.60901825        0.52971255       -2.28198214    -5001.23158004                            
       -2.26497586       -0.26999067       -2.78984336    -5002.63723705                            
       -2.72698415       -0.69763873       -3.29843869    -5021.68195343                            
       -3.64430886       -1.95436137       -3.97862942    -5023.95197765                            
       -1.49660086        0.67964290       -2.15387350    -5019.02757151                            
       -0.93463023        1.41934703       -1.67513229    -5017.53144240                            
       -0.74001601        0.91089266       -1.07314328    -5024.78946503                            
       -0.03035706        1.89893772       -0.54413648    -5028.97346104                            
       -1.28707075        0.45454518       -1.68306281    -5034.87334640                            
        0.67042574        2.26192303        0.32687623    -5022.71224364                            
        0.24756163        2.04662264       -0.19707022    -5034.07421447                            
        1.65901203        4.70158281        0.38816140    -5010.92755404                            
        0.88093973        3.34337699        0.00571435    -5015.61418588                            
       -0.49076733        1.58294882       -1.17329430    -5004.35273463                            
       -0.76779201        0.90363467       -1.19765464    -5026.42946414                            
       -1.03268677        0.75787172       -1.51172689    -5027.40671748                            
       -2.05174321       -1.05315142       -2.05172624    -5015.53439039                            
       -1.46179248        0.11395321       -1.73605910    -5032.80392936                            
       -2.42460517       -1.38500171       -2.41240260    -5038.90647055                            
       -0.30058890        2.16163335       -1.16245439    -5035.68073552                            
       -1.69110193        0.13847708       -2.17369705    -5017.38005828                            
       -1.12307331        2.28294769       -2.40258437    -5029.19302903                            
       -3.63119917       -2.56258606       -3.67340840    -5021.96446365                            
       -2.93659907       -0.97258082       -3.52046893    -5041.53201230                            
       -4.35858896       -3.47002007       -4.29250113    -5051.66233443                            
       -4.16540525       -2.92125762       -4.27815815    -5032.51674100                            
       -4.12729549       -3.07367383       -4.16069816    -5020.80290135                            
       -4.60155589       -3.46154641       -4.67868833    -5021.77241741                            
       -3.02730375       -1.45372159       -3.35841523    -5017.56251011                            
       -2.83488839       -1.26004448       -3.18125141    -5008.90956779                            
       -0.10716650        3.41519534       -1.58000231    -4997.33332197                            
       -1.56544554        0.89394047       -2.45947348    -5010.48621908                            
       -2.83019998       -0.90751989       -3.38920618    -5031.41331817                            
       -2.75284991       -0.97285012       -3.20375683    -5007.32799078                            
       -1.50649293        0.51298235       -2.11505570    -5009.49676685                            
       -0.76605844        2.11048154       -1.84199959    -4997.24491748                            
       -2.29526034       -1.00251616       -2.49161210    -5014.53251436                            
       -2.02273318       -0.87872203       -2.13812308    -5020.50080563                            
       -2.49919660       -1.73627846       -2.41164898    -5009.54443923                            
       -2.87956659       -2.09036642       -2.81390482    -5003.92596637                            
       -3.13663118       -2.42560445       -3.01126660    -5010.94463169                            
       -2.00656590        0.12784841       -2.63557960    -5028.71162486                            
       -3.09385188       -1.68662719       -3.31225568    -5038.43679755                            
       -2.74729738       -0.95912702       -3.16699550    -5022.19312242                            
       -2.19239684       -0.03122807       -2.84564089    -5038.67637281                            
       -2.70446751       -0.76778970       -3.27206423    -5039.30311469                            
       -2.47192882       -0.63948128       -3.00683767    -5058.83674271                            
       -3.39782393       -2.82523246       -3.23031550    -5066.38779027                            
       -4.27708186       -3.94563613       -3.98935701    -5058.37130580                            
       -3.65238534       -3.33621708       -3.36773530    -5072.12852611                            
       -2.34773139       -1.21857546       -2.57780405    -5082.40493604                            
       -2.41250188       -1.41274694       -2.57007742    -5062.98085458                            
       -2.33672758       -0.85815038       -2.72365439    -5068.07886317                            
       -3.09904716       -2.34012556       -3.07492258    -5070.81777601                            
       -3.36988370       -2.31695717       -3.52673420    -5078.16754684                            
       -2.14560278       -0.14809685       -2.83044074    -5076.65539420                            
       -1.90461971       -0.84849668       -2.08290757    -5077.57622590                            
       -2.95762526       -1.96960544       -3.08214852    -5067.26843631                            
       -2.92433732       -2.23500153       -2.94301908    -5061.27947913                            
       -2.40853043       -2.08777963       -2.18185534    -5071.71709112                            
       -2.32785081       -2.25862335       -1.95250771    -5056.54655875                            
       -2.25957736       -2.44817642       -1.71264327    -5053.78362126                            
       -2.62936089       -2.07548624       -2.50016206    -5050.82745326                            
       -3.16699599       -2.71693105       -2.99001241    -5036.62122022                            
       -4.63387348       -4.93602670       -3.98923662    -5056.04111255                            
       -3.83652904       -2.94978553       -3.83804426    -5042.24194813                            
       -4.93295323       -4.48174532       -4.65799804    -5060.66080108                            
       -4.99771220       -5.20268249       -4.37620322    -5041.55897491                            
       -5.35528674       -5.34731762       -4.82089364    -5047.64700280                            
       -4.98707896       -4.67757108       -4.67208325    -5047.02313640                            
       -4.18445852       -3.65256462       -4.01745478    -5056.72405004                            
       -4.92369232       -4.88346405       -4.45343644    -5034.74171359                            
       -4.73286618       -4.45243514       -4.38542298    -5032.37982016                            
       -6.01609369       -6.39766183       -5.29436227    -5044.70643946                            
       -5.99658030       -6.58034548       -5.16089409    -5051.96618293                            
       -4.71572929       -4.85139814       -4.14313548    -5033.42612280                            
       -6.12334011       -6.59988266       -5.33934498    -5039.62055193                            
       -5.12890862       -4.74589414       -4.82129011    -5039.09123850                            
       -5.41306697       -5.65229554       -4.78136502    -5038.24436466                            
       -4.20576929       -3.73438585       -3.99243498    -5045.31056434                            
       -3.76414485       -2.80908661       -3.82032530    -5032.26587571                            
       -4.42158915       -4.05495792       -4.13801982    -5038.71566492                            
       -4.11093517       -3.56222838       -3.95428837    -5056.65712229                            
       -4.33108970       -4.12041165       -3.93198761    -5062.24531484                            
       -3.07766217       -1.96805716       -3.22075472    -5055.77841836                            
