        L = 0.65          L = 0.60          L = 0.70     Etotal @ L = 0.00
        3.96214872        4.92948666        3.98736089    -5061.70576310                            
        5.42023678       10.53719320        4.35712870    -5055.44167229                            
        5.47940448       10.35731344        4.53630197    -5047.34257484                            
        3.85115937        6.06345242        3.59685076    -5049.40196140                            
        4.08239134        5.68948516        3.97223718    -5049.81874785                            
        3.58031565        3.79748437        3.82685954    -5027.47336246                            
        4.88855046        6.26513233        4.87675607    -5027.33360491                            
        4.37523898        5.09661786        4.50764497    -5038.40653762                            
        3.95498826        3.84363889        4.27580128    -5033.68465791                            
        4.25619170        4.24832844        4.53124581    -5050.15227396                            
        4.16282102        4.13146573        4.45549099    -5044.83059014                            
        5.50650794        6.48785183        5.46659750    -5036.79588472                            
        6.30715216        7.97326688        6.05343994    -5050.61378697                            
        5.86908484        6.22216545        6.04961835    -5064.91898021                            
        6.48857446        7.36112586        6.62418119    -5052.03603952                            
        6.71059662        8.54464035        6.55583171    -5051.26785811                            
        6.12727932        8.29310793        5.94946930    -5045.94112270                            
        6.19259230        7.09554076        6.31544692    -5048.10310478                            
        6.86576266        9.37928715        6.59271076    -5060.54531509                            
        5.10990497        7.85573621        4.76231684    -5048.60749261                            
        5.59189126        6.79142772        5.67986210    -5050.24297831                            
        4.75414659        7.36427505        4.39164352    -5036.68183293                            
        2.80307073        4.28546623        2.67433078    -5036.37124103                            
        3.56133857        6.15189817        3.21114942    -5046.25858743                            
        3.63953562        5.49638226        3.53458477    -5050.75961284                            
        3.70564622        5.00496208        3.72304624    -5030.04124794                            
        2.56870984        2.89746564        2.90452519    -5020.27780180                            
        2.88118768        3.43579076        3.11460312    -5034.58492683                            
        3.34680023        4.47211642        3.40693820    -5030.80793319                            
        3.39262603        4.48869487        3.51693662    -5027.37163402                            
        3.92625941        5.97827728        3.88061796    -5027.13663121                            
        5.44926657       10.62357674        4.46002843    -5020.75138093                            
        5.61631047       11.87373605        4.24722358    -5035.81457472                            
        4.79363930        7.66248404        4.46567100    -5053.37804624                            
        5.21379433        7.74524532        4.94314885    -5038.96052558                            
        5.44997939        8.67594797        4.86792010    -5034.28185907                            
        5.47376603        9.27884057        4.66333066    -5043.58874533                            
        5.04336024        6.76010424        4.96811501    -5038.93082948                            
        5.78685966        9.27950522        5.06010566    -5040.02027635                            
        5.07542212        7.18182441        4.92690052    -5054.28246393                            
        4.81923568        6.81114817        4.60317499    -5038.28484393                            
        5.20978815        6.71218827        5.21941345    -5057.21870170                            
        5.94368904        6.62473599        6.18759185    -5045.32755986                            
        6.96633131        9.94763823        6.51732102    -5049.68511076                            
        5.01093322        6.68470198        5.00766815    -5034.63908503                            
        4.61882517        5.94440554        4.62508246    -5047.50368185                            
        4.11624110        4.23486771        4.50939858    -5057.49346790                            
        5.66343943        5.77961244        6.03761104    -5066.40774475                            
        4.82098143        5.22297718        5.14255140    -5056.13512427                            
        3.75267014        4.53377031        3.96195414    -5044.81890203                            
        3.27979217        4.19773873        3.47657530    -5047.06983330                            
        3.57770538        4.53913007        3.72827273    -5044.71724943                            
        5.05347000        7.16629715        4.87784898    -5041.55503351                            
        3.28293217        4.40094728        3.43115113    -5036.15220693                            
        2.72930474        3.98540445        2.82142889    -5024.12389657                            
        2.80482324        4.92702832        2.60658645    -5024.18401241                            
        3.14267729        4.61079676        3.07648153    -5019.16137031                            
        2.71243443        3.54646917        2.80956253    -5013.00630525                            
        3.16295440        3.80220101        3.30934046    -5035.89720840                            
        3.25786008        3.45343865        3.54137742    -5014.09869253                            
        3.41439743        4.37000479        3.51359196    -5009.42337599                            
        2.62895464        5.27124992        2.26527640    -5010.29491223                            
        1.67655996        3.88682232        1.44127527    -5014.08236695                            
        2.04159113        4.14905651        1.68333475    -5014.41876008                            
        1.10291794        1.68924057        1.29744330    -4987.28363750                            
        2.15847704        3.97387100        1.94423896    -5006.39681507                            
        2.49556339        5.30040186        2.07416914    -4994.59061322                            
        3.23914662        5.97310130        2.77355487    -5007.07845764                            
        3.32856184        5.35286689        2.99198235    -5025.85819191                            
        3.68227295        7.17876183        2.80276786    -5034.66416288                            
        3.92080640        6.91009759        3.22903423    -5045.31983434                            
        4.29799385        5.82089909        4.09322088    -5041.65790598                            
        3.60285839        4.23008128        3.72438446    -5029.37451308                            
        4.23981001        6.21529805        3.84363552    -5001.63900740                            
        4.49945507        7.68495751        3.72923438    -5005.59430852                            
        3.29483737        4.73723775        3.22153311    -5004.79324303                            
        3.65968787        5.45239718        3.46517063    -5022.34350024                            
        5.29943375        9.43017776        4.18792330    -5007.21393443                            
        5.32931926        6.69303598        5.23672887    -5028.78066721                            
        4.62649356        6.47507015        4.44481256    -5011.69375162                            
        5.87942478       10.51052589        4.81317046    -5011.71859470                            
        5.34018583        9.02936623        4.58100791    -5000.32433521                            
        5.40333769        9.14847836        4.51307098    -4993.28793680                            
        4.72519094        8.35447073        4.06545046    -5001.73462246                            
        3.07458087        5.50480047        2.83291570    -5021.73878661                            
        2.92869448        4.41078566        2.94343775    -5019.55119699                            
        4.68748704        8.62646006        3.91452128    -4996.18603459                            
        4.87172311       10.03348073        3.57814328    -5008.81509812                            
        5.49007226       14.04749296        3.36535652    -4998.45654386                            
        5.65384746       14.39648314        3.42801981    -5001.75575242                            
        3.82880585       10.41840160        2.28938853    -5005.00576846                            
        4.65657043       11.65526031        2.83086371    -5012.68097071                            
        2.73422302        4.93017892        2.44564355    -5028.26807708                            
        4.23718448        7.11302446        3.73941933    -5034.85523093                            
        3.73098933        6.19796171        3.40103199    -5027.51890905                            
        3.41526928        4.17217001        3.52584640    -5013.33448556                            
        3.46733149        4.14988030        3.58454698    -5001.70686656                            
        3.40086564        4.98942398        3.22507759    -4996.95395454                            
        3.93434572        5.42586485        3.80892171    -4984.96589971                            
        4.02154768        6.05171642        3.77395858    -4984.58653886                            
        3.60936297        5.53675714        3.45810083    -4977.44767490                            
        3.99591325        5.22709031        4.04077964    -4970.57403311                            
        3.91143786        5.51937441        3.83449262    -4963.60947443                            
        4.88404275        7.09270462        4.50403416    -4969.63868615                            
        4.74311532        7.14872032        4.47710178    -4979.37279849                            
        5.57009912        8.40364533        5.22824517    -4976.83769641                            
        5.72246970        7.54469983        5.60206157    -4961.75861891                            
        5.14834096        6.29514271        5.23461734    -4964.99153777                            
        4.90216268        5.84133572        4.98515699    -4968.82575664                            
        6.22206342        7.88742693        6.16563568    -4995.04111724                            
        5.90654707        8.40343964        5.68331916    -4968.79003003                            
        4.94890695        5.03810276        5.26879326    -4960.08638735                            
        4.70847286        4.91268239        4.99827772    -4940.06666620                            
        4.17984770        5.11155333        4.29881620    -4964.21016972                            
        4.69060279        6.32206625        4.60386533    -4970.96573246                            
        4.15698136        6.06670582        4.01690557    -4973.61432297                            
        4.25898903        5.94809938        4.19290047    -4983.97085645                            
        4.30473800        5.92931997        4.26311067    -4988.49910529                            
        4.98813221        5.73686956        5.10898218    -4972.11419770                            
        4.82188743        6.18440266        4.82213082    -4979.26994898                            
        5.67338578        7.45829970        5.56564706    -4973.60821973                            
        6.05344571        7.86639245        5.94229847    -4986.62085529                            
        6.14097660        8.58986367        5.85480711    -4998.07009515                            
        7.06455786        9.88466697        6.59180550    -4983.09870143                            
        7.17351359        7.87647002        7.34152596    -4987.04244995                            
        7.47507338        8.32250131        7.54051648    -5005.56229880                            
        6.52245113        6.95251184        6.74627936    -5005.47381390                            
        5.88855021        6.93097355        5.94742129    -4988.80427689                            
        5.97930974        7.33739259        5.89350196    -4985.81924878                            
        5.71731556        6.47552608        5.84442988    -4985.94823570                            
        4.70070562        5.02898419        4.92419697    -5002.70103497                            
        5.58743659        5.64174392        5.90350529    -4995.60373776                            
        5.46276363        6.16247038        5.58127231    -4994.66000155                            
        5.24043710        7.51538113        4.90947894    -5001.03684689                            
        5.23758082        9.49948672        4.29128196    -5002.26534683                            
        5.14742715       10.28424892        4.05807702    -5007.25632135                            
        3.58527368        5.86404132        3.33601427    -5019.83412797                            
        6.53299206       13.73990582        4.77687482    -5018.09336678                            
        5.35568474       13.76608357        3.43769376    -5024.46169945                            
        3.58753484        9.59935972        2.44305948    -5019.65691859                            
        3.56177231        5.50033450        3.36557441    -5001.24665075                            
        3.54328637        5.16243324        3.43607964    -4986.97518025                            
        4.43318241        5.12590908        4.55412584    -4970.94478814                            
        4.97263645        6.19015214        4.91897215    -4983.95161906                            
        5.40283556        8.07751408        4.80990222    -5003.66438135                            
        5.42188359        7.69291237        5.01874081    -5028.63814401                            
        5.20701239        9.09983819        4.32724677    -5024.89378299                            
        3.84085232        4.18683838        4.01297516    -5015.97301770                            
        4.04772763        4.60266947        4.15293562    -5015.44174166                            
        2.99174142        3.24417684        3.20894268    -5035.96287272                            
        3.45917814        4.19696496        3.60266881    -5019.33019688                            
        3.70594607        4.72845766        3.77929749    -5003.25445646                            
        3.38904774        3.18213698        3.74290953    -4982.41227047                            
        3.58727322        3.22842003        3.93110834    -4994.24709506                            
        3.69728466        3.50343200        3.99957490    -4981.56030827                            
        4.10080471        3.81212936        4.40317302    -4949.69795967                            
        3.42103520        3.57404843        3.60835240    -4981.63480021                            
        3.50083073        4.28143887        3.44346926    -4996.83411477                            
        4.19117983        4.69316127        4.23696900    -5005.96903673                            
        4.68886849        6.08350976        4.44291885    -4993.59902016                            
        6.26560559        8.27581110        5.65769397    -4992.54200285                            
        6.85806060        9.84660874        6.08192630    -5006.83531767                            
        8.23082896       14.23904163        6.44065136    -4990.68764260                            
        7.93473333       14.96810597        5.88609992    -4983.46615908                            
        5.47139660        8.17412453        4.79075076    -4999.36168143                            
        5.16272690        9.21040639        4.10324776    -4990.11929394                            
        5.89610907        9.53813800        4.85273519    -5010.07004961                            
        4.15150990        4.89246677        4.16743346    -5030.14728588                            
        5.08890937        8.52823006        4.20089830    -5003.98836937                            
        5.03288022        8.91659397        3.88224141    -4992.78134249                            
        6.32460084       13.08041290        4.24009959    -5009.51763645                            
        6.20195519       12.42616314        4.28107985    -5008.91289783                            
        4.83254773        7.70085243        3.94182096    -5026.12232059                            
        4.37887084        6.48562028        3.92676425    -5011.13421111                            
        3.93955732        5.93874007        3.55110956    -5017.08544115                            
        4.35030875        5.68770834        4.16566559    -5003.78698618                            
        3.74469620        6.16620701        3.25059428    -4994.45207974                            
        4.05275165        7.33563642        3.10800268    -5002.85676818                            
        4.01711894        8.06564785        2.82471452    -4988.84585386                            
        4.21157775        8.81632901        2.73716268    -5005.43987257                            
        4.61116620       10.09890971        2.82681413    -4996.93705069                            
        2.76100291        4.76188808        2.41346127    -5014.20469754                            
        2.07880138        4.47562896        1.61856908    -5024.82545819                            
        2.22198526        4.62548897        1.76110496    -5013.82912369                            
        2.38747051        5.16015273        1.83857000    -5024.92062433                            
        2.74185957        6.31868200        1.90713262    -5034.20191393                            
        2.31192399        4.63654485        1.84033625    -5016.53779340                            
        2.63630302        4.24722941        2.38605984    -5023.12023108                            
        3.86163824        6.19580880        3.26680519    -5038.92805962                            
        4.14644332        6.25211484        3.68072394    -5037.33220047                            
        3.84536182        7.01469935        3.04235005    -5031.02528309                            
        3.89692594        5.81963388        3.54230057    -5055.39566615                            
        4.67616562        8.77046407        3.61841491    -5044.61683374                            
        3.78040512        6.13842242        3.37335950    -5074.84543542                            
        4.90571097        7.76445961        4.12141775    -5056.43869696                            
        4.06212819        6.02897988        3.65072123    -5039.63858491                            
        4.09183941        7.07962336        3.40926083    -5030.33036815                            
        4.93090213        7.85785222        4.37803773    -5028.97644438                            
        5.20157576        7.83871933        4.66739945    -5044.91518355                            
        5.62138854       10.45566128        4.30337170    -5038.48135592                            
        4.93721772        6.96545101        4.64754971    -5045.40180819                            
        4.77359498        5.84516659        4.72839193    -5048.57044045                            
        5.53398322        8.53827803        4.83483170    -5039.07377388                            
        5.46994912        6.06005167        5.57993534    -5031.57818578                            
        5.05533002        5.93817502        5.10812074    -5048.55182113                            
        5.36920756        5.85000945        5.56010069    -5044.40885739                            
        5.83331078        6.36518125        6.02523581    -5047.41557082                            
        6.31010227        9.08588603        5.94540594    -5026.09049583                            
        5.79838042        6.13879489        6.09410605    -5024.04636576                            
        4.93276669        5.57291025        5.17225267    -5012.95368148                            
        4.54677182        6.00033945        4.55447574    -5026.95472922                            
        3.22877140        3.48940126        3.48218189    -5042.06784033                            
        3.83073691        4.64664017        3.90337767    -5055.83826752                            
        3.72448686        5.22433219        3.65484062    -5032.12700372                            
        3.56087410        5.03988875        3.45820384    -5055.60411772                            
        3.85076722        4.94901940        3.80374223    -5048.68169605                            
        4.88076088        6.67659748        4.63759169    -5058.01736913                            
        4.39438126        6.19545275        4.22813338    -5051.14872336                            
        5.72164996        8.73156791        5.11799912    -5063.97076103                            
        7.03676323       11.10093381        5.94014848    -5055.87108438                            
        7.50695187       12.44465405        6.36949006    -5032.45850465                            
        6.28659158        9.76720303        5.60666612    -5015.32201570                            
        5.46032273        7.22530534        5.40215591    -5016.61518596                            
        5.91393910        8.38117284        5.53745621    -5023.72898985                            
        5.39563095        8.90879248        4.77316016    -5034.76122971                            
        5.42961537        9.65924711        4.55800474    -5017.49201605                            
        4.55771299        6.81093470        4.25275733    -5023.78053175                            
        5.53535248        8.46114305        4.96157124    -5009.68802422                            
        4.96820023        7.64065781        4.55443846    -4988.42890060                            
        4.01970386        6.42728952        3.74974490    -4992.60713877                            
        4.58176478        6.45394750        4.47706424    -5016.52345724                            
        6.06268889       11.11881189        5.00352224    -5005.47959173                            
        5.81813951        6.34902706        6.01050873    -5013.93631006                            
        6.09945771        5.99020643        6.43078260    -5010.36841495                            
        5.24776345        6.30369821        5.33367869    -5014.56993554                            
        4.67016509        6.14579072        4.67349508    -5016.76679499                            
        4.89986803        4.98824128        5.25371554    -5024.18037689                            
        5.01735968        4.79248669        5.47970949    -5011.85597113                            
        5.41022845        5.06855719        5.90463213    -5016.01922461                            
        5.44666932        5.58989790        5.82170924    -5028.86390845                            
        5.99263464        6.14850561        6.34869073    -5026.71475454                            
        5.46551253        6.41526490        5.61355366    -5032.91690780                            
        5.10164107        5.05366367        5.48746526    -5019.45652143                            
        5.62881543        5.48118937        6.00990183    -5017.19342748                            
        6.15195314        6.54299680        6.41299401    -5007.76069608                            
        6.58815061        6.38375716        6.95857167    -4994.46711609                            
        5.98995737        5.91476725        6.34476702    -4978.51781995                            
        5.30201590        6.19935095        5.44448246    -4991.24629192                            
        5.36156431        5.43016080        5.69196308    -4972.53144091                            
        5.20423835        5.08105415        5.53600761    -4974.11190891                            
        5.42417927        5.78786835        5.66181810    -4992.38758298                            
        6.52043687        8.87534399        6.22603686    -4982.06541959                            
        6.41357729        8.17187950        6.25524463    -4977.42666313                            
        5.51487936        7.78631696        5.25234121    -4990.70381146                            
        4.47474696        6.07401084        4.31002911    -4968.11178451                            
        4.44415795        6.05108884        4.31183148    -4989.11332411                            
        4.04418575        6.09558399        3.81950099    -5002.20539525                            
        5.40417671        5.93253140        5.51576663    -5005.90458568                            
        3.32294157        3.69132510        3.55277187    -5043.88129155                            
        3.53844411        4.41926727        3.63112053    -5022.00347395                            
        3.75205081        3.81018409        4.07449050    -5021.37203327                            
        4.43566840        7.20205719        4.00300789    -5024.65574171                            
        2.74947509        4.68068308        2.55184987    -5050.53795597                            
        3.24096962        6.75696981        2.61743597    -5070.37867760                            
        3.34634582        4.37429339        3.33371500    -5059.22541370                            
        3.01169455        4.96584487        2.76793743    -5065.53225179                            
        2.74164917        3.78727544        2.74894298    -5064.06344211                            
        3.19612667        3.53198296        3.41526691    -5073.85333206                            
        3.66261301        3.67464770        3.96533883    -5079.69805325                            
        4.90462209        5.71975952        4.95342498    -5066.37923550                            
        3.58583966        4.12387853        3.69771583    -5046.77238501                            
        3.13619378        3.25541895        3.40576959    -5047.85385661                            
        2.95017624        2.65393119        3.31489997    -5066.42864909                            
        3.26325782        3.19146568        3.57844199    -5060.98916608                            
        3.83312345        3.77407590        4.12908958    -5043.99177438                            
        3.86688441        3.83402380        4.15100669    -5018.44628355                            
        4.81542898        6.25977759        4.71167025    -5021.33015549                            
        5.86253505        8.51162371        5.37831596    -5025.19933300                            
        5.98746285        6.87660157        5.96736067    -5054.06842330                            
        6.74952883        8.07983247        6.61416271    -5033.41215230                            
        7.60758526        8.95004191        7.49068231    -5041.27210206                            
        7.24126715        9.31959517        6.95916946    -5018.78277046                            
        7.02819611        8.99518092        6.76089306    -5029.05981147                            
        8.10853295       12.08423872        7.27395563    -5048.22216086                            
        7.27902399        8.08644906        7.21533566    -5036.73171116                            
        7.07869053        7.92517221        7.01894380    -5026.63570066                            
        6.06248429        6.65290099        6.09394068    -5024.93343973                            
        4.57027059        5.00104724        4.66761451    -5013.72295507                            
        4.00022134        3.93183995        4.23329788    -5016.37471933                            
        4.48378610        4.58057041        4.64202535    -4993.74514509                            
        5.12549148        5.30823341        5.23723456    -4972.45035250                            
        3.78377725        3.58075739        4.01475607    -4971.27306046                            
        3.47447833        3.30997874        3.74479151    -4981.61507557                            
        4.30853414        4.58095407        4.46321786    -4994.40130208                            
        3.67560443        3.44300578        3.94565363    -4981.56537076                            
        3.86692893        3.64155161        4.12663485    -4986.24871065                            
        3.83975461        3.61519744        4.10957585    -4989.49373608                            
        3.84941062        3.70335432        4.12972941    -5003.09085491                            
        4.39749535        6.81705439        4.03711464    -4992.56200484                            
        3.83563932        5.32298103        3.70067987    -5011.91005652                            
        3.45939660        3.56282713        3.69902122    -5007.71311571                            
        3.74535778        4.30272605        3.86599497    -5008.25717755                            
        3.71150196        3.73812528        3.93537287    -4995.76350584                            
        3.29656360        3.60310047        3.41888806    -4999.59080807                            
        3.61430474        3.23442750        3.94710608    -4991.71133857                            
        4.22512991        3.91297309        4.52522101    -4988.41864369                            
        3.76691503        3.31948687        4.14520566    -4987.36281199                            
        4.20460065        3.72323640        4.56768856    -4980.26987373                            
        4.03856667        3.54871057        4.40893495    -4986.26979374                            
        5.84642394        5.37623209        6.19690194    -4997.92745740                            
        6.63076883        6.21699063        6.95718869    -4992.90608447                            
        7.27389094        6.80241338        7.63247283    -5008.49340031                            
        7.58468568        7.24030771        7.89258086    -5047.95589395                            
        8.91707620        8.64828869        9.22658454    -5033.64542048                            
        8.60084742        8.24882275        8.90274599    -5027.55146817                            
        7.51841892        7.19970357        7.75508127    -5040.83752783                            
        6.49782769        6.45108892        6.73750771    -5045.57665156                            
        7.02014873        6.71635976        7.29241540    -5063.10600733                            
        7.42889839        7.21584639        7.64632408    -5059.17243173                            
        6.28218847        5.97166803        6.56879036    -5046.41358740                            
        5.46555712        5.06316967        5.80462620    -5053.15526252                            
        5.26131856        4.83865994        5.60276586    -5037.01272530                            
        5.81516004        5.47484248        6.09893450    -5043.17568044                            
        7.19544614        6.98145956        7.34782279    -5040.10628762                            
        7.44790850        7.21829371        7.57604470    -5064.28305689                            
        7.17793451        7.07288275        7.36030900    -5058.93571658                            
        7.85514867        7.68695141        8.03948060    -5056.77831047                            
        6.88555494        6.62907491        7.11026884    -5046.71815506                            
        6.34621613        6.02984777        6.60022523    -5027.68647120                            
        5.99331660        5.63992680        6.26938589    -5021.56118204                            
        5.78733900        5.45655608        6.01293932    -5021.53992139                            
        6.54232905        6.21113649        6.75520380    -5053.27406215                            
        6.15036919        5.65548172        6.52829903    -5049.71898524                            
        5.87325593        5.45834778        6.25670537    -5058.46283921                            
        6.01367642        5.67334858        6.36678042    -5052.27863711                            
        6.31005921        5.93332787        6.63630672    -5049.96835607                            
        7.04501742        6.62430739        7.37611647    -5052.15019785                            
        5.97868070        5.68601859        6.34958265    -5066.25457250                            
        5.24156480        4.76987801        5.63315371    -5063.29801001                            
        4.82929437        4.31779730        5.22742765    -5048.78220130                            
        4.08272554        3.60533350        4.47608180    -5057.44164966                            
        4.89050540        4.65684626        5.20919955    -5046.41723095                            
        3.54856049        3.59370280        3.82565405    -5063.02177882                            
        3.29372614        3.58680613        3.54083079    -5069.33043228                            
        3.60182691        3.76214547        3.88588007    -5044.68926488                            
        3.47159750        3.42539985        3.76560832    -5041.39251393                            
        3.15373458        3.06321571        3.46966386    -5060.39810047                            
        3.00526292        3.06090153        3.28268477    -5058.12706788                            
        2.94503033        3.09107833        3.21601667    -5046.68556711                            
        1.25353176        1.07830843        1.62908381    -5037.87427710                            
        1.31018578        1.21213124        1.67999524    -5030.58362968                            
        1.72166836        1.55067140        2.07773996    -5038.70646948                            
        1.91889346        1.71061649        2.27387579    -5037.36561842                            
        2.82662554        2.65774677        3.19416114    -5046.80785842                            
        3.28253324        3.01141086        3.65320164    -5042.88662517                            
        3.21015917        2.80152694        3.64919333    -5042.16689337                            
        3.22113471        2.79330873        3.68287417    -5052.97013700                            
        2.92311727        2.61457038        3.33904452    -5044.50569886                            
        1.91538737        1.58490483        2.32135482    -5046.59585269                            
        2.02633878        1.66475979        2.40091276    -5042.30626237                            
        3.21606082        3.04093054        3.48578197    -5026.87125659                            
        3.43088634        3.79235286        3.57082721    -5027.71901247                            
        2.48354329        2.94368025        2.63959021    -5015.12467051                            
        3.78868008        7.49054107        3.00994892    -5009.85953970                            
