        L = 0.10          L = 0.05          L = 0.15     Etotal @ L = 0.00
        1.51380523        2.73706404        1.42106406    -5052.67278331                            
        1.34490527        2.02997273        1.47696446    -5051.13008606                            
        2.67299753        3.92760182        2.43322972    -5053.69298441                            
        1.25964764        1.86670231        1.49175112    -5046.22704507                            
        0.85910104        1.44073673        1.08502391    -5047.69421554                            
        0.93169273        1.79901709        0.96351724    -5057.48190412                            
        2.02593731        3.86652953        1.39624361    -5053.32269540                            
        0.05427258        0.72465844        0.24663103    -5053.84459961                            
        1.25985105        3.36797543        0.73328504    -5063.54543306                            
        0.63794151        2.15633234        0.38957989    -5079.16925517                            
        1.00712322        2.69265973        0.56726931    -5081.25421597                            
        1.61541757        2.50077916        1.64893635    -5077.43079726                            
        1.90069709        2.06894334        2.31405392    -5086.87563421                            
        1.54796398        1.89317011        1.82876471    -5078.90510227                            
        1.36166107        1.58684913        1.69526200    -5065.43490329                            
        1.43670107        2.46801914        1.21461830    -5055.09647034                            
        2.13574594        2.97335751        2.08293401    -5053.67620793                            
        2.23869615        3.34470332        2.11141109    -5043.99335379                            
        2.78335183        3.69585698        2.72689554    -5030.69001040                            
        2.01111012        2.26865823        2.34748972    -5036.70986757                            
        2.65526497        4.87339016        1.94408278    -5030.35834235                            
        1.41671531        2.26771857        1.43428845    -5041.85567817                            
        1.94663338        3.28650352        1.65933096    -5048.21270343                            
        1.85546526        3.84891173        1.24252818    -5036.78702418                            
       -1.16183097       -1.37185711       -0.50784348    -5041.70748425                            
       -0.60746403       -0.72507442       -0.01290647    -5027.97518073                            
       -0.86763508       -1.20608437       -0.16535171    -5033.34385768                            
       -1.69113273       -2.01705511       -0.98091905    -5036.34297322                            
       -0.83163210       -1.38666001       -0.01850449    -5000.94212926                            
       -1.04846405       -0.51823430       -0.74145317    -5024.64305619                            
       -0.09323696       -0.43983819        0.62661332    -5010.22765514                            
        0.50655074        0.75924046        0.94236145    -5019.75214783                            
        0.03288056       -0.22905824        0.70804759    -5035.57453342                            
        0.79733740        1.26337592        1.06083126    -5024.78859509                            
        0.78914237        1.34932887        0.93853351    -5016.32956061                            
        1.88127217        2.76260100        1.84049521    -5030.02626268                            
        1.00498361        1.14889552        1.37639376    -5029.47031638                            
        3.00351523        4.27120825        2.72546767    -5020.44398031                            
        2.73027825        2.56772496        3.27795732    -5016.34172899                            
        0.53002741        0.34218528        1.13086149    -5013.11662462                            
       -0.71977545       -1.09056970        0.01675279    -5018.09336509                            
       -0.94384523       -1.43237154       -0.13923378    -5018.44997280                            
       -0.13010479       -0.53355760        0.60684220    -5033.60392727                            
       -0.09375107       -0.15248685        0.46741048    -5047.82231055                            
       -1.88866327       -1.39860014       -1.58064902    -5053.43337686                            
       -2.75333592       -2.36454828       -2.36814538    -5060.56353665                            
       -3.00956689       -2.76186690       -2.54686970    -5058.22891529                            
       -3.07388331       -3.23515067       -2.39340210    -5057.92733995                            
       -2.84732013       -2.74213589       -2.36634924    -5039.20765705                            
       -2.71099903       -2.57718363       -2.20883947    -5027.80127107                            
       -1.92507339       -1.42517387       -1.65017299    -5036.09785207                            
       -2.42115307       -1.50949605       -2.33780782    -5046.18180937                            
       -2.33218488       -1.92041403       -2.00460577    -5027.92698766                            
       -1.52526380       -0.78511184       -1.43027612    -5020.41089607                            
       -2.68182670       -2.84755876       -2.03207025    -5026.53630185                            
       -3.06866205       -2.88564489       -2.56888662    -5041.18342500                            
       -4.66149907       -4.68515804       -4.07205428    -5017.45622888                            
       -3.77129568       -3.29590143       -3.39744782    -5034.80805571                            
       -3.61278307       -3.25061648       -3.18939387    -5058.48605909                            
       -4.04367495       -4.32283869       -3.33674445    -5054.18189718                            
       -3.79866814       -3.99789954       -3.13102225    -5066.66343838                            
       -3.61070849       -3.52386181       -3.09936946    -5047.14011368                            
       -3.43366829       -3.73186429       -2.71095919    -5030.91587579                            
       -2.66793410       -2.29079240       -2.31924271    -5039.03587609                            
       -2.43406813       -1.69878672       -2.35360670    -5049.71631822                            
       -3.48665339       -3.84641151       -2.75320757    -5061.06810938                            
       -2.52034540       -1.82500958       -2.37655936    -5039.23542680                            
       -2.82035593       -2.30848603       -2.63065161    -5042.24408795                            
       -2.92986637       -3.04865020       -2.37871313    -5049.80186461                            
       -3.62686305       -3.92102812       -2.93970328    -5052.30399457                            
       -3.55713604       -3.75718135       -2.88309684    -5053.25525430                            
       -3.19138665       -3.42437969       -2.50244839    -5056.68191066                            
       -1.69265129       -1.91059816       -1.04457787    -5053.89077600                            
       -2.68227776       -3.03835623       -1.95820795    -5047.25885188                            
       -2.41574332       -2.89832362       -1.57725431    -5048.12465941                            
       -1.67423905       -1.90308224       -0.96749003    -5022.99176967                            
       -1.97729590       -2.29486975       -1.22691035    -5031.21555335                            
       -0.80758059       -0.62254396       -0.34392331    -5039.44989944                            
       -0.94456739       -0.43859834       -0.66327822    -5037.24314741                            
       -2.46930570       -2.93104362       -1.67518735    -5044.64086313                            
       -2.33276699       -2.48943148       -1.68808680    -5066.64845535                            
       -3.86570690       -4.30569384       -3.05011362    -5071.11947191                            
       -2.70810029       -2.54460250       -2.25418688    -5091.13227371                            
       -1.86490708       -2.05864648       -1.24028493    -5063.26233765                            
       -1.98737112       -1.89666813       -1.56678090    -5074.17885957                            
       -3.46703437       -3.72935995       -2.79433804    -5061.96147931                            
       -3.51858780       -3.67645642       -2.90221857    -5066.76849837                            
       -3.85616142       -3.93050783       -3.27038806    -5069.50864632                            
       -4.09816486       -4.15951345       -3.47837897    -5038.58349649                            
       -2.52633941       -1.63352960       -2.47519915    -5039.38591244                            
       -3.77425989       -3.18003414       -3.50989302    -5066.23217353                            
       -3.99988790       -3.92947470       -3.46527641    -5043.53045642                            
       -4.04382845       -3.91647073       -3.53054256    -5056.89911588                            
       -3.63920146       -3.28433535       -3.26640128    -5057.89190538                            
       -5.09765561       -4.90354565       -4.61607067    -5055.43187224                            
       -4.42164952       -4.07937735       -4.13074042    -5066.93093560                            
       -1.60306343       -0.81854919       -1.69247327    -5078.59327978                            
       -2.90272281       -2.59445605       -2.52649380    -5068.62426404                            
       -2.36710874       -1.96672345       -1.99636712    -5068.36173558                            
       -0.90765465        0.24575578       -0.94817100    -5074.00488146                            
       -1.81370407       -1.74913764       -1.27811221    -5075.61327352                            
       -2.45884438       -2.61581674       -1.79662405    -5087.91091460                            
       -2.99203625       -2.63582282       -2.60387619    -5094.01849846                            
       -3.20076636       -3.03323385       -2.72347777    -5089.66045434                            
       -3.70679860       -3.62977226       -3.19442016    -5088.47293241                            
       -3.36593581       -2.98758830       -3.02824069    -5087.57316083                            
       -3.15164011       -3.01773295       -2.67686104    -5062.64600951                            
       -3.35135667       -3.55439545       -2.69416533    -5076.71505525                            
       -4.63256436       -4.76857047       -3.98157058    -5057.09724989                            
       -3.87666077       -3.71234301       -3.40123616    -5050.95884529                            
       -3.82091775       -3.37812629       -3.50266305    -5048.20183156                            
       -3.91883326       -4.16060544       -3.26451802    -5057.29824671                            
       -3.50782549       -3.17293059       -3.13973147    -5045.49172279                            
       -3.34802307       -3.33066694       -2.89090220    -5032.88145427                            
       -2.92774681       -2.58577633       -2.57527126    -5040.27366906                            
       -3.05482943       -2.70725975       -2.68451960    -5045.96390818                            
       -3.97866550       -3.55894235       -3.65320920    -5061.99864449                            
       -4.06215129       -3.50912625       -3.76354504    -5057.09710515                            
       -2.06234965       -0.02786872       -2.66009118    -5080.89133160                            
       -2.34915096       -0.77518508       -2.68150419    -5064.28274412                            
       -2.50549238       -2.09535723       -2.23054729    -5067.78713067                            
       -0.84576917        0.37341105       -1.07831987    -5067.50249517                            
       -0.52198909        0.71910099       -0.79174098    -5064.37030914                            
       -1.28767683       -0.99305518       -0.98510915    -5068.39617508                            
       -1.58580861       -1.78400144       -0.98733316    -5063.71218544                            
        0.54517224        2.16331603        0.15354974    -5071.02455226                            
       -0.33285790        0.79914991       -0.45804389    -5082.79796182                            
       -0.79026797       -0.47334752       -0.50753337    -5102.92706941                            
       -1.26672602       -1.39968052       -0.75923543    -5107.81336017                            
       -1.46329218       -1.71900594       -0.88548045    -5127.08830484                            
       -1.18211419       -1.37597346       -0.64927339    -5123.52515064                            
       -0.35711512        1.23549463       -0.67112857    -5126.97511333                            
       -0.82845939       -0.60767090       -0.52214290    -5107.87567943                            
       -0.25602340        0.50652425       -0.25678538    -5099.82667161                            
       -0.34194900        0.21479216       -0.25531464    -5116.12490871                            
        0.63950172        1.03717642        0.85216006    -5101.79675504                            
        0.21180082        1.11964566        0.14574967    -5095.47375243                            
       -0.19894381        0.58560207       -0.17295821    -5076.01509330                            
        1.32766663        2.26501228        1.21980792    -5088.88412945                            
        0.78273799        1.79639119        0.61305740    -5078.91338274                            
       -0.80072397       -0.52547359       -0.50655683    -5092.67855517                            
        0.02594552       -0.37550687        0.68364132    -5081.72129501                            
       -1.43809666       -1.48194376       -0.96660714    -5075.12224377                            
       -0.37824892       -0.31155733        0.00402395    -5072.76444934                            
       -0.08203186       -0.18197046        0.39725506    -5078.48602951                            
        0.09778552       -0.22149417        0.71547840    -5088.83796095                            
       -0.19839645       -0.12811387        0.17151879    -5081.28239840                            
        0.12134386        0.18298604        0.49287656    -5089.49152352                            
        0.74166257        1.24582979        0.82024035    -5078.52568069                            
        1.87474215        2.91675190        1.60186997    -5058.67726177                            
        1.49254397        1.87150596        1.62798281    -5081.15244017                            
        2.98223952        4.48709426        2.60075748    -5053.20512472                            
        3.51776129        5.50433773        2.92728312    -5051.13946645                            
        5.13624906        7.56429163        4.19116401    -5031.45728171                            
        5.56691527        7.63848499        4.74757459    -5048.48580867                            
        3.04355535        3.78726770        3.07064104    -5026.77476891                            
        1.79412546        1.65924815        2.38322875    -5043.80581863                            
       -0.30935813       -0.85116907        0.48540145    -5028.12840200                            
       -0.77167370       -1.04357942       -0.12411463    -5024.87683318                            
       -0.62329404       -0.73200062       -0.09223247    -5032.13390382                            
       -0.08284076       -0.54017046        0.65584693    -5037.58941039                            
       -0.91026154       -0.54436255       -0.61109040    -5026.42201841                            
       -0.32801716        0.22543158       -0.16638363    -5022.73110762                            
        0.15027909        2.06526895       -0.31689115    -5021.99222733                            
       -0.83174661       -0.33772877       -0.57854335    -5022.37218085                            
       -0.56097336       -0.21674814       -0.26051939    -5030.25636564                            
        0.00778929        1.53338780       -0.35082205    -5023.16486834                            
        1.34528852        3.94388885        0.21639150    -5022.70047836                            
        0.72506383        2.77588122        0.10976309    -5012.93970871                            
        0.82484072        2.10286064        0.67728879    -4992.68794617                            
        0.92547160        1.70030827        1.06946104    -5000.04872583                            
        1.17211266        1.74844059        1.31568840    -5006.93908153                            
        1.30347558        3.24291749        0.81664280    -5019.71777478                            
        0.46712768        0.88671616        0.72285907    -5030.27703531                            
        2.10821954        3.17447129        2.01985810    -5023.59463042                            
        3.04004171        4.39546500        2.67348874    -5023.05864701                            
        1.51372380        2.40163707        1.41389685    -5014.05196017                            
        1.07691583        1.66036720        1.19641319    -5011.87525980                            
        1.76632618        3.01794456        1.48232229    -5025.39441468                            
        1.28708957        2.19998581        1.25565219    -5029.34861259                            
        0.61535885        1.51924716        0.63574910    -5008.90329463                            
        0.32188076        0.55246327        0.71564859    -5010.33523292                            
        0.83121959        1.09502424        1.21037083    -5011.86865270                            
        1.43093103        2.32479333        1.43710669    -5015.56451597                            
        1.84496194        3.59323122        1.40597959    -5015.69637436                            
        0.21848524        1.16612925        0.19594108    -5020.32854460                            
        0.60277128        1.41088180        0.67404258    -4999.18225807                            
        2.19907959        4.28063575        1.59476007    -5007.61061103                            
        2.56540724        3.85093989        2.33436796    -4987.72640759                            
        0.95900986        1.45464910        1.17083364    -4981.28313109                            
        1.06722015        0.89502491        1.66632493    -4991.90774507                            
        3.45282986        3.44008858        3.91815483    -4989.90353099                            
        3.50757561        3.84676697        3.78591126    -5004.93742509                            
        2.67145248        2.83890180        3.04227877    -5021.73456490                            
        1.60077544        1.75771854        1.99068944    -5027.60411898                            
        2.99468085        3.74805794        3.01306121    -5016.43046052                            
        1.54700853        1.95276629        1.79964286    -5025.14350912                            
        2.02713380        2.54391066        2.23315505    -5034.89073819                            
        1.91461881        2.78216489        1.95977934    -5033.19615219                            
        3.07280600        5.18451025        2.38570216    -5038.47237086                            
        3.08169079        5.17284769        2.37178793    -5029.49547086                            
        1.78205445        3.09022160        1.51757965    -5039.27371916                            
       -0.15890573        0.46789130        0.00943260    -5032.72023833                            
        1.08294670        2.47475465        0.86692222    -5051.76276550                            
        0.48872498        1.75793978        0.34496093    -5062.03144568                            
       -0.18627133        0.27969553        0.04389913    -5075.26863764                            
       -1.57196459       -0.91336462       -1.41014304    -5076.47702539                            
       -2.54234901       -2.42254714       -2.13198881    -5082.02170435                            
       -3.28334728       -3.54817239       -2.63845690    -5077.67938678                            
       -2.41233519       -1.81443413       -2.18735739    -5080.54891675                            
       -3.09417923       -3.00165773       -2.63205980    -5047.59485070                            
       -3.97160141       -4.61737931       -3.07777746    -5042.65108172                            
       -3.16918454       -2.82046188       -2.77897956    -5012.83734430                            
       -3.97706558       -4.04059253       -3.40388012    -5028.82960749                            
       -3.66987492       -3.64436161       -3.11955844    -5034.93333626                            
       -3.54704516       -3.66802572       -2.91012356    -5028.97315501                            
       -4.21316626       -4.90726503       -3.25682161    -5037.60397523                            
       -4.46120095       -5.03866273       -3.56581442    -5035.64883444                            
       -4.32423759       -4.75067190       -3.53300164    -5045.15440040                            
       -3.53698407       -3.56492688       -2.95527401    -5049.90415270                            
       -2.15621438       -1.03677641       -2.20719209    -5054.54178307                            
       -3.06323957       -2.39925419       -2.91085478    -5027.62784472                            
       -2.53826497       -2.54979377       -1.98874988    -5032.15609118                            
       -2.46514878       -2.78348769       -1.73946151    -5037.22991156                            
       -3.36754064       -3.13415712       -2.94715893    -5039.94798912                            
       -2.41379030       -2.53435162       -1.79811394    -5034.81876370                            
       -2.92588442       -3.25923450       -2.19860886    -5026.30603983                            
       -2.49784042       -2.92769319       -1.73841428    -5048.97538558                            
       -2.72680139       -2.43806394       -2.38198779    -5056.73066920                            
       -2.31810889       -2.01214058       -1.98482202    -5054.11064917                            
       -2.50257017       -2.15756587       -2.17019142    -5058.10063855                            
       -1.99024174       -2.18507251       -1.36611762    -5055.13245175                            
       -2.07403265       -2.18593293       -1.51428689    -5040.08905883                            
       -3.07730323       -3.49975529       -2.30536501    -5052.10008350                            
       -3.60432212       -4.30259513       -2.67792305    -5055.37739258                            
       -3.92135149       -4.75176231       -2.92752325    -5040.17434606                            
       -3.88804601       -4.66273135       -2.88955720    -5039.89525073                            
       -3.28069074       -3.70097003       -2.47796066    -5031.63096714                            
       -2.01761626       -2.84536173       -1.04020616    -5043.87589406                            
       -2.49633128       -3.05342898       -1.64066640    -5038.00263343                            
       -1.63798945       -2.20933442       -0.79013280    -5041.51830979                            
       -2.46921422       -2.95813463       -1.64480287    -5048.21712191                            
       -4.50821869       -5.21686423       -3.55093707    -5082.14998195                            
       -4.57863196       -5.14454604       -3.68758353    -5077.51042123                            
       -4.27165122       -4.63218042       -3.50815535    -5065.68666619                            
       -4.26245401       -5.06737135       -3.25889772    -5051.07381609                            
       -2.78381816       -3.05411962       -2.09133750    -5031.16900388                            
       -1.34005232       -1.21665226       -0.84521901    -5053.12066395                            
       -2.45446247       -2.53554554       -1.87173210    -5057.33056275                            
       -1.35439645       -0.84419173       -1.08165967    -5026.46796631                            
       -2.44710424       -1.63384663       -2.32934305    -5030.62696674                            
       -1.90768414       -1.60602504       -1.50012245    -5034.06011383                            
       -1.86597517       -1.93417632       -1.24936826    -5039.62114648                            
       -1.89192679       -2.05677396       -1.22437816    -5045.66290652                            
       -2.44923783       -2.55886659       -1.85075690    -5041.42740054                            
       -3.08088136       -2.94863851       -2.59358017    -5023.45455196                            
       -4.15553583       -4.56766133       -3.38906404    -5029.96920824                            
       -3.57618382       -3.23338255       -3.25160993    -5048.96794218                            
       -4.25964848       -4.65333406       -3.47529559    -5033.78084437                            
       -3.84239347       -4.06021697       -3.15383844    -5045.09594971                            
       -4.12388802       -4.59142842       -3.30417996    -5057.67104635                            
       -3.39672701       -3.35467870       -2.84385457    -5050.12221105                            
       -0.82622728        1.04872144       -1.27189270    -5046.90897641                            
       -1.94937579       -0.67688417       -2.09670343    -5060.31369536                            
       -2.13015587       -0.94998503       -2.23780320    -5064.81412850                            
       -3.31037682       -3.11036127       -2.89497651    -5075.37017986                            
       -4.50376739       -4.48221312       -3.91232514    -5053.71507781                            
       -4.68558483       -4.69787012       -4.05228506    -5050.04280064                            
       -4.80471851       -4.33270182       -4.39171403    -5035.94393352                            
       -4.24799224       -4.22154751       -3.69258299    -5018.42653204                            
       -4.25269644       -4.09636971       -3.75598773    -5033.27451107                            
       -5.32177111       -5.53995916       -4.60465517    -5025.80836077                            
       -4.89034272       -5.09872100       -4.19822317    -5016.42960058                            
       -3.06827720       -2.67172754       -2.75697271    -5041.94364772                            
       -3.35944531       -3.73947552       -2.57594453    -5020.73403429                            
       -3.13436463       -3.49169488       -2.36495874    -5014.94908382                            
       -2.42977631       -2.83992643       -1.61237149    -5008.80756365                            
       -2.19908346       -2.31040149       -1.55183516    -5008.99575575                            
       -2.62564822       -3.05921751       -1.82910948    -5009.68502465                            
       -1.70391057       -2.37641837       -0.77118006    -5032.37484819                            
       -2.08819764       -2.62075408       -1.22480277    -5018.02654735                            
       -2.63756968       -3.06930127       -1.80536407    -5031.82381340                            
       -1.93812879       -1.98346091       -1.27566238    -5025.07848299                            
       -2.17691422       -2.30101082       -1.45360764    -5031.49251664                            
       -2.20021742       -2.19897589       -1.57239137    -5032.54631704                            
       -3.21610191       -3.81616190       -2.30363431    -5021.95949992                            
       -2.69469620       -3.21405937       -1.82749798    -5012.33967992                            
       -1.60407044       -1.64400601       -1.02198829    -5018.49556126                            
       -1.54444357       -1.77431433       -0.84125327    -5019.67519000                            
       -1.85873072       -2.27324747       -1.06489489    -5006.84199069                            
       -1.47893106       -1.06802040       -1.13332407    -5008.60620828                            
       -2.17285029       -1.21924729       -2.17142140    -5023.43597041                            
       -2.32756064       -1.41992617       -2.25427772    -5028.22774415                            
       -2.55733625       -1.97426660       -2.34782419    -5017.37096562                            
       -3.11666743       -2.80970270       -2.70550580    -5017.15848553                            
       -1.08288005       -0.62062543       -0.76631040    -5010.52749641                            
       -1.65197270       -1.79250821       -1.01307008    -5000.17766387                            
       -2.06781949       -2.51357291       -1.27100371    -5003.10740177                            
       -0.94234275       -0.77483731       -0.47316461    -4988.40575800                            
       -0.16911084       -0.00858792        0.25733936    -4962.35063808                            
        0.52711950        0.94751965        0.77778337    -4973.50560114                            
        2.25383350        2.74440467        2.47212442    -4991.63976749                            
        1.59681864        2.07077063        1.77310649    -4994.97674653                            
        2.59451551        3.76601873        2.35979701    -4984.27148679                            
        1.29407430        1.91911765        1.40934185    -4994.92385451                            
        3.10690107        3.79260686        3.12564027    -4993.35641133                            
        4.84624462        6.49559585        4.52802232    -4984.33850896                            
        2.50727927        3.28161214        2.59468205    -4974.27072040                            
        2.21852614        3.87399691        1.90289639    -4995.10845181                            
        1.58614681        2.63102130        1.55617476    -4995.02275442                            
        0.23876637        0.96730899        0.38654352    -4992.31530456                            
       -0.57426954       -0.55155460       -0.05938786    -4975.60699950                            
       -0.41320893       -0.15586418        0.00670318    -4974.46552948                            
       -1.25510499       -1.11434934       -0.77352712    -4984.52682258                            
       -1.90721075       -1.34554612       -1.64624649    -4991.80460278                            
       -2.16453224       -1.83455747       -1.78853588    -4993.85542993                            
       -3.04481445       -2.80116251       -2.64072167    -4999.69052464                            
       -1.46035646        0.19648306       -1.78338809    -5004.35886106                            
       -1.37067153        1.25584975       -2.18989442    -5004.18370098                            
       -1.92823228        0.02664185       -2.32777955    -4999.06912431                            
       -2.72513064       -1.57336142       -2.77778711    -4985.53191074                            
       -0.64081380        1.76357039       -1.43864001    -4983.48475530                            
        0.24432707        3.11314361       -0.85914800    -4994.13993051                            
       -0.65215455        0.77870851       -0.89899172    -5012.34801015                            
       -1.24997129        0.21327184       -1.54860350    -5017.68681690                            
       -1.73268705       -0.92600950       -1.63926383    -5009.08395185                            
       -0.10302893        2.07655337       -0.76560316    -5002.35060417                            
       -0.10082033        2.56719827       -1.02624394    -5017.92546915                            
       -0.37358863        1.45581509       -0.86404275    -5033.03546879                            
       -2.41138324       -1.54659439       -2.33085556    -5025.58312346                            
       -3.76451973       -3.32354851       -3.43574592    -5017.58497517                            
       -1.72029962        0.61616404       -2.31967412    -4991.42134948                            
       -1.94683935       -0.72596945       -1.98384767    -4989.86005696                            
       -0.77787379        2.01957324       -1.59272294    -5009.32714652                            
       -0.77987661        0.71143230       -1.03904328    -5019.04013404                            
       -2.01640957       -0.83085536       -2.11594588    -5024.83300770                            
       -2.71243015       -2.51958556       -2.28379469    -5012.71430881                            
       -1.19756247       -1.10919984       -0.72654968    -5017.41631285                            
       -1.13595461       -0.73605985       -0.83338693    -5025.45467436                            
       -1.86302499       -1.93964005       -1.28178213    -5039.28853342                            
       -1.62967808       -0.81357538       -1.50774990    -5025.55905729                            
       -0.57982051        0.18026865       -0.45487884    -5033.08384675                            
        0.04745563        0.64212540        0.21923580    -5043.12202586                            
       -0.34759090        0.22072800       -0.12245525    -5033.45428384                            
       -0.83275244       -0.44072534       -0.48727626    -5019.29463492                            
       -1.00009441       -0.51975038       -0.69557115    -5026.77615155                            
       -1.35759072       -1.04635545       -0.98181096    -5023.08849095                            
       -1.41371068       -1.07708975       -1.04369544    -5027.07388582                            
       -1.60158927       -0.52755919       -1.64564812    -5026.51290596                            
       -0.13204729        1.69915362       -0.64244654    -5010.40510549                            
       -2.33122055       -1.77012972       -2.06071849    -5019.48189853                            
       -1.07369311        0.80860438       -1.45524415    -5015.28799174                            
       -1.09584331       -0.16711065       -1.00257043    -5007.18429804                            
       -0.27540757        1.24194183       -0.53722370    -5000.40430259                            
        1.27991723        3.24487728        0.73144756    -4999.28830358                            
       -1.08665640       -0.21579520       -1.01904860    -5010.79200114                            
       -1.52651323       -0.78947923       -1.34944369    -5007.33691173                            
       -1.07349453       -1.01753714       -0.54875418    -5003.97131219                            
       -1.27760583       -1.20239158       -0.77369506    -4977.18400279                            
        0.10535472        0.34005842        0.52256334    -4980.62404331                            
        0.14952150        0.86515721        0.29221504    -4976.71056546                            
       -0.22808784        0.77508744       -0.22318308    -4974.75085323                            
       -1.00776244        0.07255072       -1.10013456    -4990.44551090                            
       -1.56123460       -1.22274289       -1.24329837    -4999.97218845                            
       -2.25535919       -1.52041311       -2.11047741    -4997.34490189                            
       -1.16179544       -0.17511585       -1.17513379    -4997.63959275                            
       -1.44088857        0.01715015       -1.67328845    -4998.09337014                            
       -1.86080261       -0.79099008       -1.91544608    -4983.70544189                            
       -0.54981489        1.16550951       -0.95568110    -4985.91105671                            
       -1.08256549       -0.02536660       -1.08129053    -4983.81223068                            
       -2.75281317       -1.80034816       -2.66894618    -4991.87209216                            
       -3.05201115       -2.50975925       -2.76069440    -5008.44301443                            
       -3.34205264       -2.93390197       -3.00784171    -4999.42916645                            
       -1.83514330       -0.41890348       -1.98462008    -4984.52430638                            
       -3.28815535       -2.84478956       -2.97538846    -5010.07381642                            
       -3.82149402       -3.65441050       -3.36202165    -5004.86214677                            
       -2.47155618       -2.69975819       -1.80265892    -4998.82424185                            
       -2.20029861       -2.12655837       -1.67190521    -4994.99397275                            
       -1.50597382       -1.23185059       -1.13862657    -4997.84506179                            
       -2.35726511       -2.25195042       -1.88899678    -4998.23602268                            
       -2.84112382       -2.87285201       -2.29943708    -5024.03912185                            
       -2.72228271       -2.61425150       -2.25357170    -5009.84868684                            
       -3.20864387       -2.95733781       -2.79892751    -5042.89586213                            
       -4.24179592       -4.34304819       -3.63270377    -5029.58188528                            
       -4.21979705       -4.26669391       -3.63200235    -5013.27448643                            
       -4.05257048       -3.82113215       -3.64436859    -4997.93674359                            
       -3.17947856       -2.98010277       -2.76418402    -5006.78075010                            
       -2.63086790       -2.35064201       -2.27186538    -4997.94518617                            
       -3.09964035       -2.55009892       -2.83552686    -4990.61053453                            
