        L = 0.55          L = 0.50          L = 0.60     Etotal @ L = 0.00
        1.61674560        1.55241206        1.89985794    -4963.75306723                            
        2.91121965        4.02451106        2.76207523    -4957.23635098                            
        3.03192043        3.51057675        3.07249895    -4966.31548178                            
        2.25022794        2.82949624        2.25752165    -4975.34511716                            
        2.10060060        3.10563819        2.00250739    -4974.18578698                            
        1.30441894        1.15973094        1.62294507    -4972.93785360                            
        2.16873171        2.44135347        2.35995277    -4982.20207046                            
        2.86714220        3.60451135        2.86986183    -4990.90602609                            
        3.48174064        4.01033693        3.56641025    -4980.40428603                            
        4.29062360        6.15827181        3.91392080    -4973.03772522                            
        4.83083481        6.55607656        4.46977731    -4965.62530181                            
        3.74268065        3.97420107        3.92075386    -4967.77658100                            
        3.67456451        3.65987221        3.92562977    -4948.15993497                            
        2.74408530        2.56766700        3.08343738    -4949.31900616                            
        3.02783134        3.38637394        3.15486337    -4935.63370136                            
        4.86433195        8.19285834        3.90931521    -4918.32077419                            
        2.96470668        3.57461402        3.08019983    -4920.83528705                            
        3.29008867        3.14181794        3.64881930    -4937.10805959                            
        2.19037014        1.97513818        2.60521737    -4939.36887372                            
        2.16051333        3.16071970        2.13015763    -4938.26419916                            
        2.23052733        2.96575628        2.28486330    -4956.75044722                            
        2.58483120        2.64104059        2.86690184    -4953.67565186                            
        3.00216997        2.88707096        3.36158372    -4946.22664104                            
        2.91924377        2.88746193        3.25333045    -4944.60819736                            
        3.67014971        3.24667762        4.17143018    -4922.79720069                            
        2.59824138        2.49467731        2.98821386    -4941.75164605                            
        2.36077445        2.12887684        2.81944224    -4923.28656263                            
        1.74987539        1.39262883        2.22817273    -4938.78132483                            
        4.87788462        5.77592366        4.97429936    -4926.07608361                            
        4.54517026        4.84106502        4.80460183    -4938.14764185                            
        3.41567598        3.48437475        3.76785199    -4943.96331568                            
        3.15422092        2.60313113        3.71137670    -4942.69139323                            
        2.56109425        1.96571786        3.09745826    -4958.89722407                            
        4.13859854        3.76759979        4.58535699    -4955.02722942                            
        3.53971101        3.10192061        3.99994550    -4931.13561443                            
        3.51569014        3.22562365        3.91643767    -4942.84325312                            
        3.44388854        3.13730626        3.87205665    -4970.38785800                            
        4.85112473        4.76448869        5.24490163    -4978.44302675                            
        4.55055309        4.33646303        4.97893369    -4989.12977887                            
        6.17655003        5.77458860        6.68688978    -4983.32805959                            
        5.72345668        5.18882924        6.26397696    -4981.37182421                            
        6.98666403        6.47402247        7.50573491    -4970.70110309                            
        6.17786919        5.72185977        6.69844144    -4976.09070017                            
        7.51777222        7.16786403        7.98679386    -4985.90945720                            
        5.97406116        5.74375008        6.40820730    -4975.83302941                            
        5.46887692        5.19286404        5.91651357    -4973.56673004                            
        4.31728787        3.99143330        4.76934980    -4962.50836687                            
        4.55260409        4.82943222        4.82854705    -4944.01756139                            
        3.87649674        5.02250405        3.89900899    -4955.48660440                            
        2.96744291        2.96176330        3.34709260    -4968.73049404                            
        2.53085803        2.35259670        2.96917686    -4977.47706223                            
        2.63798312        2.85682069        2.96161017    -4989.31342891                            
        2.25793936        3.11468984        2.38957936    -4987.63073567                            
        2.53543203        3.71503307        2.51152303    -4956.20991433                            
        2.61309434        5.08659682        2.11485508    -4965.41164541                            
        1.14192294        1.58742058        1.31263267    -4950.93788194                            
        1.80000802        2.55427033        1.83030766    -4953.75617737                            
        1.83730533        2.86019079        1.76060444    -4964.22311733                            
        2.02220135        3.74140496        1.65629069    -4946.94816793                            
        1.36742104        2.01948940        1.46563353    -4939.97674572                            
        1.17778118        0.72492020        1.70679841    -4945.07707334                            
        1.33441351        1.22826889        1.76581690    -4947.41389823                            
        1.31738259        1.02092823        1.82362889    -4967.87787791                            
        2.14144339        1.88222813        2.62953786    -4936.78939387                            
        3.53681547        3.05674276        4.07201401    -4941.31977567                            
        5.72845840        6.13733716        5.97043818    -4937.10969621                            
        5.37396161        6.14608129        5.50476274    -4942.53557638                            
        5.09498640        6.16179677        5.17211639    -4953.67813950                            
        4.06368783        4.22619587        4.34160818    -4968.93094622                            
        3.80100666        4.43660466        3.94816550    -4977.32218938                            
        4.13524342        4.05598441        4.56936783    -4965.81037445                            
        4.04203766        4.08461563        4.44029630    -4961.39253029                            
        2.83271262        3.15646568        3.15880281    -4956.23869059                            
        2.48544528        3.68298853        2.42526154    -4973.19838853                            
        1.81125302        1.53500493        2.32899282    -4952.50147746                            
        2.39684715        2.39489990        2.78288702    -4938.86288027                            
        3.70052740        3.37234172        4.23381658    -4943.37572778                            
        4.73800021        4.85200062        5.10720346    -4949.18809181                            
        4.24773644        3.87262877        4.84882675    -4958.90445338                            
        3.84395828        3.71209972        4.37616729    -4942.50370441                            
        4.40319442        4.85880141        4.70603885    -4953.27935003                            
        3.03139827        3.23327334        3.43307590    -4982.22133908                            
        5.17998860        5.64508155        5.42736635    -4991.85481580                            
        3.69900138        4.37098893        3.95954131    -4996.90001222                            
        3.16786809        3.50582310        3.51642133    -4998.35533594                            
        2.83425575        4.38752097        2.79923538    -4992.73130990                            
        2.31251853        2.77050459        2.58169776    -4999.97081100                            
        3.66102925        4.69118412        3.70619372    -5005.64508277                            
        3.77960486        4.50565530        3.89891048    -5004.76843667                            
        3.74962709        4.34674605        3.97703154    -4990.08245942                            
        1.81769569        1.91023058        2.20578166    -4994.80619773                            
        1.91945254        1.80087315        2.38346260    -4991.06466954                            
        2.70123342        3.36522003        2.80660385    -4998.87869120                            
        3.35807781        5.10130697        3.10163581    -4973.24859900                            
        2.54721558        4.27371150        2.34465890    -4967.11100155                            
        2.12763061        3.40646916        2.00366436    -4964.16807937                            
        3.05981001        4.67813911        2.76278070    -4950.47015596                            
        2.91063160        3.84116620        2.81235588    -4954.15370405                            
        3.35200194        3.98723344        3.35905459    -4957.53521323                            
        3.26174241        4.59897486        3.05834391    -4953.27028973                            
        2.69243595        3.00374744        2.93066818    -4949.45803527                            
        3.09194634        3.57443967        3.23553598    -4946.26588534                            
        2.89492997        4.68996048        2.52378118    -4936.15838307                            
        2.58491952        3.74445228        2.46512046    -4934.58884312                            
        1.93832027        2.65834115        2.00627963    -4952.96827819                            
        2.61880543        3.49391388        2.62790552    -4960.25660188                            
        3.19354434        3.98553581        3.23249183    -4963.87458908                            
        2.25761661        2.67722750        2.45595908    -4971.18985300                            
        3.61617301        4.44694434        3.67028704    -4934.09388979                            
        1.84931004        1.66644866        2.31345191    -4938.24504597                            
        1.27909474        1.48396893        1.60232923    -4937.49725514                            
        0.85039996        0.92005356        1.23876559    -4956.56077993                            
        1.99397485        4.37474587        1.52620928    -4950.52704131                            
        1.39764716        2.23701355        1.52432694    -4946.60511008                            
        1.76829395        2.43797428        1.94831944    -4929.95105467                            
        2.93929421        4.37487392        2.80053133    -4928.66519433                            
        3.93594941        5.66790795        3.65638753    -4958.37359814                            
        4.66245184        6.28398928        4.39130636    -4952.33850111                            
        4.19680896        4.86013520        4.30237279    -4952.22482226                            
        4.59875338        5.93873021        4.40835289    -4939.26412359                            
        2.52442837        2.97172746        2.71286388    -4958.35272589                            
        2.71334222        2.73486462        3.03764526    -4958.97817716                            
        2.71966081        2.37001209        3.22164775    -4943.50399037                            
        3.69111288        3.22867243        4.19437039    -4939.08987481                            
        2.37587352        2.05896703        2.84087535    -4950.00581458                            
        1.43463994        1.17371342        1.85101710    -4968.16162899                            
        1.75238406        1.31662787        2.25587595    -4962.30559402                            
        2.17691632        2.13057557        2.48998510    -4955.96748444                            
        2.32665078        2.13101582        2.69753523    -4988.31595369                            
        1.63134750        1.39479552        2.00082809    -4986.28077720                            
        1.20811900        0.93214279        1.63435484    -4974.03542100                            
        0.78140634        0.40263356        1.28503740    -4969.19241094                            
        0.93632193        1.43535231        1.07911975    -4965.65110649                            
        1.86840646        3.85744475        1.36898959    -4957.90046671                            
        1.33565397        2.08037067        1.33855234    -4957.61352429                            
        1.68850284        2.87370573        1.48709814    -4961.50128201                            
        1.00304294        1.28085174        1.21861151    -4955.04655320                            
        1.31354773        1.37360556        1.63076431    -4980.59718669                            
        2.56622516        4.65842715        1.90542022    -5003.35413936                            
        2.91709036        4.53904460        2.44161888    -4986.95691056                            
        2.06203592        3.02956613        1.88492937    -4970.51837518                            
        1.23418786        1.23217100        1.55783219    -4955.93425998                            
        2.07379178        2.43760019        2.27013702    -4955.95859751                            
        1.98423380        1.74897781        2.44972761    -4952.49969764                            
        1.69581743        1.43654250        2.19292642    -4963.14795716                            
        2.59389568        2.81588574        2.91407338    -4972.22321560                            
        2.44448848        3.00073245        2.62781267    -4970.14853344                            
        3.59420869        4.02823746        3.84052318    -4978.81366320                            
        3.85293819        3.95555952        4.22611595    -4984.10067409                            
        3.69007240        3.42429550        4.18933579    -5000.47721816                            
        2.23655328        1.85708101        2.79539538    -4975.78016127                            
        2.90074101        2.34648346        3.52628248    -4972.71472347                            
        2.92645701        2.46961468        3.50808168    -4958.64910415                            
        2.92030435        2.62523721        3.42824508    -4964.01290472                            
        3.03845186        2.81443628        3.51502660    -4950.97300220                            
        3.40456702        3.57171270        3.72989108    -4941.60319306                            
        3.29548438        3.69826602        3.50946287    -4953.28019275                            
        3.50568635        5.30009233        3.17434109    -4934.85147377                            
        2.40541567        2.54319161        2.72058791    -4935.12630567                            
        2.38862372        2.25218034        2.80878682    -4939.91748245                            
        3.45007334        3.16837027        3.89416823    -4957.21104637                            
        3.43965180        3.53508814        3.72581912    -4959.94718214                            
        3.28264875        4.51806191        3.18650299    -4941.76266851                            
        3.38107106        4.66532028        3.28933413    -4948.56021569                            
        3.35358204        2.93308263        3.91589582    -4963.78470415                            
        3.31084762        2.94382498        3.88764726    -4974.31236217                            
        3.74632442        3.65569907        4.24618854    -4958.19305534                            
        3.60212069        4.44737912        3.80671891    -4965.64724369                            
        3.68919204        3.53897875        4.21422768    -4960.90328919                            
        4.09373838        4.08985674        4.58162066    -4958.10065165                            
        3.74084683        3.42016715        4.34765386    -4939.68235576                            
        3.79456055        3.33289922        4.43617829    -4943.53666785                            
        3.43467806        2.75371331        4.10887862    -4960.47384456                            
        3.28353438        2.97841155        3.81458264    -4969.23848167                            
        2.47058022        1.90067181        3.11218113    -4960.91317677                            
        2.24399058        1.65727959        2.90987436    -4959.27167092                            
        2.05086293        1.66044369        2.65031022    -4946.70221841                            
        1.75841699        1.50166794        2.30707200    -4937.54804968                            
        0.75217900        0.74452025        1.24133196    -4945.57938641                            
        0.76321530        0.27241253        1.38516892    -4939.80656826                            
        0.78132350        0.58151688        1.32282322    -4938.63482618                            
        1.07222869        0.78657318        1.60561999    -4947.62431568                            
        0.23182917       -0.38420484        0.86813970    -4959.56520508                            
        1.41978943        1.24114137        1.90772936    -4949.88483796                            
        1.99180444        1.54586112        2.57445394    -4958.14706473                            
        2.16987980        1.72426206        2.74072188    -4975.39804443                            
        2.89141042        2.46162353        3.44515727    -4969.71502010                            
        2.86834115        2.83677751        3.30757662    -4990.96161350                            
        3.46795098        3.65673914        3.84523675    -5007.57056631                            
        3.16956854        2.94477245        3.65644543    -5011.86762313                            
        2.59349357        2.32939982        3.04536870    -5012.26515484                            
        2.55200369        2.36998152        2.98536708    -5012.81624345                            
        2.20293882        2.41066932        2.50451835    -4999.61867425                            
        3.53584419        5.49590981        3.19301601    -5001.26148636                            
        3.51796856        4.22101331        3.61383773    -5012.23854924                            
        3.06761036        3.37836719        3.30940225    -5010.38538079                            
        3.58343659        3.87775593        3.88867732    -5017.60357694                            
        5.73727903        8.41475449        5.24032629    -5015.87325047                            
        4.63639782        5.59077937        4.63937432    -4997.64348487                            
        4.04357720        5.25298321        3.91517329    -5003.95844280                            
        3.46511522        4.41323222        3.47622443    -4991.58133880                            
        4.72168942        7.37815488        3.92605025    -4994.51979296                            
        3.61620310        5.17858251        3.38021933    -4999.63300643                            
        3.07123557        3.19150937        3.40842212    -4996.67268923                            
        2.88817108        2.73772244        3.33164196    -4994.59813725                            
        3.91427670        4.26549479        4.15852662    -4990.09756553                            
        3.99546113        4.08153589        4.31846715    -4996.27965198                            
        4.25178145        4.43144665        4.54863022    -4987.70905595                            
        3.38162400        3.04368768        3.84184421    -4992.16718843                            
        3.01059706        2.74969546        3.45121539    -4978.31095708                            
        3.50705447        3.48789928        3.84985437    -4977.54512764                            
        3.23057914        3.18781698        3.60136496    -5014.70564829                            
        2.71526567        3.05355024        2.95185787    -4978.40322574                            
        2.91130931        3.13902383        3.17030080    -4994.11869460                            
        3.10300962        3.11728204        3.46264716    -5003.27562009                            
        3.20596036        3.95972229        3.22812508    -5013.16930998                            
        3.69827220        4.84020195        3.54648387    -4999.66912709                            
        4.34980346        5.44816428        4.21548283    -4996.56531731                            
        4.57743027        5.03845024        4.70648032    -5002.99819967                            
        4.73815605        6.08319834        4.61365212    -4989.63927103                            
        3.82780606        4.95805191        3.70367632    -4995.94770447                            
        4.39891575        5.27483135        4.37201981    -5007.19517921                            
        4.76660778        5.85202540        4.68315230    -5006.98790753                            
        4.98884956        6.05279107        4.90324268    -5036.98306290                            
        4.58495128        5.95191231        4.39809187    -5004.94764622                            
        5.75917843        6.75476653        5.79316230    -5000.22483105                            
        4.92547394        6.11715629        4.88015060    -4983.53212751                            
        5.77263183        5.92239661        6.14431487    -4981.31653848                            
        5.44111495        6.01680995        5.65786176    -4987.53252379                            
        3.94529257        4.04599546        4.29641991    -5004.34424241                            
        4.89371529        5.46427832        5.03077031    -4992.92301113                            
        4.41680385        4.51770045        4.73493682    -5000.40629632                            
        3.60979378        3.65801914        3.94127505    -4974.71971478                            
        3.10552168        3.01570220        3.51688706    -4988.46141526                            
        4.14903723        4.46930619        4.40008825    -4985.36747175                            
        3.66217097        4.18531681        3.80642445    -4986.43762695                            
        4.22873099        4.45100299        4.53018443    -4999.66103778                            
        3.14175223        3.17653216        3.47194072    -4987.70006718                            
        3.59243265        4.52713679        3.36170305    -4989.04442263                            
        3.97500868        4.68054987        3.89994286    -4978.38804974                            
        2.74512716        3.59232188        2.63434005    -4974.88598363                            
        1.83860589        1.70612395        2.21697625    -4964.35059116                            
        1.91403106        1.82844802        2.25059363    -4968.60432745                            
        1.83709817        1.68944977        2.25896186    -4980.14440569                            
        2.26568631        2.00829288        2.76552882    -4978.82219166                            
        2.36988544        2.60673380        2.69685601    -4978.49497884                            
        2.28229665        3.09081031        2.34320175    -4997.03014826                            
        1.40164936        1.76849483        1.66408919    -4986.15324136                            
        1.84695950        1.85451539        2.24994600    -5006.00605753                            
        1.88474970        1.69224219        2.36814847    -5024.62650856                            
        2.11309522        2.11005895        2.51853278    -5040.30856030                            
        2.78257992        3.95311042        2.75694732    -5030.43728408                            
        2.86111496        3.42504299        3.05542688    -5035.07922090                            
        3.65009287        6.76162227        2.93588003    -5028.91768491                            
        2.54524199        4.48592254        2.21805157    -5010.93123282                            
        3.76194934        5.57561713        3.46299533    -5010.78024883                            
        3.46055748        4.33315035        3.49439288    -5009.53654714                            
        3.42207586        4.05925096        3.58899250    -5007.09005572                            
        4.10509316        4.06682986        4.52148447    -5019.49986868                            
        3.13428300        3.32202883        3.51414205    -5013.29195325                            
        2.34329552        2.01207689        2.89221385    -5031.01981556                            
        3.24220133        2.65498567        3.83052235    -5037.76154139                            
        3.28233050        2.86879524        3.85709417    -5067.77260740                            
        3.19806219        3.24943905        3.64993852    -5081.41012868                            
        4.58732801        4.75336772        4.94367425    -5060.99642495                            
        3.54573409        3.31355817        4.03236336    -5062.49603292                            
        4.15114424        4.48494746        4.40520320    -5046.06290054                            
        4.45683445        4.97178794        4.60611609    -5049.68601158                            
        4.68305644        6.06028264        4.43475637    -5053.45093267                            
        4.91558484        5.56490885        5.00842483    -5073.34483123                            
        4.09922595        4.63949010        4.23662861    -5075.13743308                            
        4.99324991        5.01398126        5.37422880    -5063.64523144                            
        5.35638351        4.76712774        5.99730302    -5046.97608395                            
        6.56960466        6.05174360        7.18087751    -5039.62868730                            
        5.21233441        5.08574559        5.66237818    -5031.27491657                            
        4.64078459        4.58114750        5.06882141    -5045.38646030                            
        4.97289378        5.44017916        5.16091266    -5034.35685013                            
        5.36125998        6.82777056        5.22828718    -5018.44780636                            
        7.87353107       10.07555682        7.39422671    -5021.44219675                            
        8.01635168        8.76799827        8.08328464    -5015.75755516                            
        6.58511765       11.40096093        5.56798176    -5021.96438644                            
        6.19807249        7.51048619        6.23215346    -5017.09031202                            
        8.02881644        9.32900749        8.02140267    -5051.12686645                            
        7.30336243        7.48277270        7.57980284    -5036.53285116                            
        6.41318968        6.94160805        6.55007256    -5046.17292912                            
        6.53698865        7.50359549        6.40160887    -5035.37650889                            
        6.77811862        7.31531192        6.94980788    -5015.54455946                            
        6.91938434        6.73204790        7.33105815    -5018.37217192                            
        6.29023994        6.69613329        6.45373172    -5000.58536608                            
        6.16736087        6.37686203        6.41487931    -5017.41786039                            
        4.84094815        4.56298318        5.28548842    -5019.41934447                            
        5.92076231        5.77664926        6.29958902    -5040.52049076                            
        5.22468022        5.09158488        5.59204049    -5028.90441336                            
        4.32789210        3.87156965        4.82124997    -5008.70647508                            
        5.48496586        5.55276142        5.73799066    -5010.72538967                            
        5.86430739        6.17562415        6.00510403    -5032.14715989                            
        6.19861203        7.30350437        6.08519363    -5025.19713994                            
        4.80640291        5.63556214        4.77943901    -5009.22970121                            
        5.10621038        6.28299889        4.98680603    -5030.14227559                            
        4.97478208        4.74944146        5.43149867    -5018.24928620                            
        7.25215868        7.80236227        7.42022575    -5018.55363830                            
        9.17316805       12.37835257        8.63303157    -5002.18908358                            
        9.63023282       12.15180461        9.18152295    -5007.28767226                            
        9.77537793       10.68419565        9.82762823    -5007.03537364                            
        9.10182645       10.27080277        8.92645917    -5011.51029206                            
        9.15169118       11.36148708        8.68780700    -5004.98792148                            
        7.67634675        7.86266637        7.82029070    -5008.90704649                            
        7.95485666        8.05061870        8.12106858    -5009.41858579                            
        7.67373999        7.72374013        7.89528851    -5014.30303203                            
        7.95964655        8.65530306        8.01353044    -5012.90610186                            
        7.00176522        6.89785790        7.31734634    -5010.45821177                            
        6.25592677        6.31264210        6.54802827    -5009.51942249                            
        6.99567326        8.41542461        6.67415058    -4995.81932104                            
        6.94145873        9.27808324        6.18872481    -5000.63896033                            
        8.39596946       10.81773812        7.57038400    -5018.09077400                            
        7.04756192        9.17476295        6.39085166    -5001.96974139                            
        5.73732402        6.77686440        5.58609059    -5021.02154272                            
        4.60193223        4.34108718        5.00746757    -5020.21112776                            
        4.48760205        3.99959848        5.01206588    -5015.87319615                            
        5.20540307        4.87919828        5.69543484    -5014.52038175                            
        4.29577693        3.75967717        4.81789165    -5010.32201791                            
        3.20648461        2.66492967        3.70834104    -5015.37249672                            
        2.48911897        1.91373959        3.03424168    -5027.17444470                            
        2.35250612        1.96203650        2.81939480    -5025.66524227                            
        2.72707176        2.40954271        3.12876047    -5022.00901406                            
        2.60606158        2.28308883        3.00989630    -5008.04925026                            
        2.77558636        2.52706622        3.15091091    -4993.83982020                            
        3.12938277        2.99503524        3.46380871    -5000.53279510                            
        3.83244104        3.99568576        4.04476282    -5002.68721430                            
        4.12046372        5.22373028        3.99194772    -5001.12660876                            
        3.99436843        3.95766623        4.33470404    -5009.79616697                            
        5.81969513        7.41651129        5.31438237    -5011.44653147                            
        4.06028008        4.71283216        4.04925694    -5015.17120971                            
        4.27853890        5.47453322        4.00096549    -5008.40570853                            
        4.42846307        5.70644191        4.11459355    -5013.77595503                            
        7.22048148       10.37460019        5.90140624    -5015.33365952                            
        5.91142647        6.48913279        5.86884248    -5011.85121689                            
        7.77250644        8.18361161        7.76455540    -5006.32218775                            
        8.53648003        9.32661923        8.33239279    -5004.45046722                            
        5.46482452        6.88656440        4.93290646    -5016.62067557                            
        5.42883393        7.48000758        4.56756411    -5007.75514843                            
        6.04698410        7.93335830        5.37921003    -5031.02249329                            
        5.56666763        6.08610943        5.63004415    -5042.06394703                            
        4.79580476        5.46461880        4.80251182    -5041.13662815                            
        4.93548123        5.45589476        5.01904701    -5052.09707675                            
        5.86542967        6.27799369        5.92903249    -5034.15230752                            
        5.54534568        6.46954923        5.39540219    -5047.24946756                            
        5.50823455        6.68831835        5.17681875    -5042.37468535                            
        5.65441490        6.92756957        5.25885649    -5027.37312684                            
        7.59872723       11.07353475        6.05398146    -5025.99076951                            
        6.10955593        8.75256150        5.23436258    -5031.66941423                            
        5.99419792        8.22131051        5.24710390    -5047.31984079                            
        4.99156822        6.34864840        4.72629345    -5049.38163704                            
        5.75698201        6.72016558        5.59323394    -5045.69619117                            
        6.25310787        8.40831602        5.65996313    -5052.17019125                            
        5.11137800        6.64327217        4.76769231    -5050.99474869                            
        4.47654691        5.14703365        4.54060268    -5064.93629029                            
        4.05129289        4.76358251        4.00267585    -5058.77144633                            
        6.21805101        8.92994312        5.27936384    -5042.59627619                            
        3.41223028        4.17348819        3.35810824    -5027.25190223                            
        3.37082711        3.59339279        3.53011953    -5028.87259071                            
        3.58037466        3.60981561        3.86930487    -5006.21427241                            
        4.01464125        4.26017064        4.21974321    -5016.88588638                            
        3.82271725        4.19781765        3.90882042    -5014.40683334                            
        4.96431529        5.77471437        4.85132894    -5015.20904347                            
        4.03338255        4.56038312        4.05037769    -5020.02384953                            
        5.77815088        7.15751423        5.36016469    -5005.61203998                            
        6.96232752        8.47740065        6.42212951    -5020.00538842                            
        5.84872307        7.05795332        5.44410184    -5018.06280898                            
        5.95014349        8.25637730        5.07188251    -5016.53700658                            
        5.39236714        6.69277184        5.04541230    -5020.45056992                            
        4.87248210        6.67720953        4.35598516    -5038.94732879                            
        6.79156432       11.72954243        5.03944658    -5008.98349386                            
        6.85363718       12.24645884        4.90373497    -5011.87082765                            
        6.88928687       11.50545658        5.21503041    -5015.26481014                            
        5.82326814        8.58606883        4.85252200    -5035.69132486                            
        5.41752612        7.74196537        4.79897711    -5031.57787967                            
        4.48788854        5.54065422        4.32839399    -5030.10593557                            
        4.33544107        4.88500624        4.46478777    -5026.50997581                            
        4.29880230        4.16948650        4.62843728    -5029.89054414                            
        4.34117284        4.50742458        4.57773849    -5028.90091108                            
        4.13501062        4.38909514        4.34298398    -5031.16142175                            
        4.37098426        4.36167524        4.64553525    -5026.28406845                            
        5.00508537        5.40425801        5.12765280    -5041.93532937                            
        6.58509938        8.30197214        6.10912311    -5054.06257088                            
        7.79590864        9.61318747        7.20594202    -5047.43454694                            
        7.35398006        9.52493248        6.69906749    -5050.17031819                            
        6.56465634        9.02579657        5.83169011    -5031.82052211                            
        6.52492908       10.39982093        5.47636952    -5021.76516812                            
        4.60720703        5.54226540        4.58921262    -5035.24794231                            
        5.14899896        6.60373385        4.96169332    -5019.16724206                            
        6.04003082        8.27768782        5.45166793    -5020.00895689                            
        5.46831833        7.76825107        5.03390865    -5012.31921084                            
        4.95599235        6.77037641        4.60072651    -5017.04510898                            
        5.06418880        6.90317591        4.69478385    -5013.16306715                            
        4.75746146        7.50396788        3.93246127    -4996.73329820                            
        4.61454279        7.41274161        3.81377039    -5000.85517952                            
        3.86873279        5.51769174        3.56477676    -5025.48669704                            
        3.22673011        3.56744715        3.46688516    -5008.17347503                            
        3.19609818        3.64742645        3.40557140    -5021.97515879                            
        2.54265211        2.45291547        2.92753972    -5027.40244424                            
        2.49790713        2.65140851        2.80564215    -5031.87687518                            
        2.77319382        4.08093313        2.64614598    -5035.02568541                            
        2.02021013        3.24627772        1.82031615    -5041.37718765                            
        2.97215858        4.60159380        2.73423631    -5035.30840893                            
        2.71202025        4.35141852        2.40624847    -5027.11304844                            
        2.57054544        3.95620987        2.26024192    -5045.16688292                            
        1.73658452        1.52458031        2.16575965    -5034.71683307                            
        2.04508797        2.68735578        2.17300269    -5027.34740265                            
        2.15208445        3.82912898        1.87318014    -5027.42683737                            
        1.66697988        2.12518159        1.85942293    -5036.61632388                            
        2.56775172        3.45663343        2.54607202    -5035.23048961                            
        3.13885851        3.90894354        3.14048732    -5055.16203922                            
        4.04011050        5.10743693        4.01546783    -5068.58400791                            
        3.36817836        5.30575649        3.08950736    -5044.68622124                            
        3.35316437        4.60974503        3.33961375    -5049.72387385                            
        2.66749413        3.17638237        2.89721166    -5031.76525171                            
        2.54824148        3.30285392        2.65588281    -5042.52064749                            
        3.27291899        4.33667167        3.22589265    -5026.89445705                            
        3.58322958        4.47119556        3.56331378    -5031.45121123                            
        3.12658201        3.42207316        3.36019468    -5034.76491061                            
        2.86159307        3.39407640        3.02084595    -5045.74546026                            
        4.11538292        6.47406856        3.65552067    -5051.70929754                            
        3.55732049        4.92402905        3.47497931    -5085.04981272                            
        4.54127912        6.08234811        4.40749237    -5088.58134157                            
        4.71337007        7.67827114        4.11424815    -5088.30443081                            
        4.64338073        8.05020854        3.71844719    -5077.06085553                            
        4.01776775        5.65342498        3.78856059    -5083.46300991                            
        4.67188138        6.94936047        4.09367469    -5076.68146858                            
        3.49642598        5.27732220        3.20422800    -5060.99065501                            
        3.24679071        5.67401116        2.83106211    -5062.71426073                            
        3.34117661        4.80800659        3.23898417    -5071.43263063                            
        2.60925134        3.75755444        2.52906994    -5087.10033673                            
