        L = 0.85          L = 0.80          L = 0.90     Etotal @ L = 0.00
        6.73244242        6.78081521        6.56317312    -5033.56429235                            
        5.91317613        5.95455151        5.75356631    -5028.35207941                            
        5.79002141        5.84065857        5.60480572    -5052.10637298                            
        6.10156329        6.19704789        5.89757158    -5037.73351979                            
        6.36910128        6.51384769        6.12908829    -5048.79811226                            
        6.27401425        6.33316164        6.08373531    -5030.55327721                            
        6.13871348        6.26169990        5.95872864    -5003.41648209                            
        5.25099905        5.32239588        5.06932370    -5003.36286487                            
        6.20740739        6.34209395        5.96637135    -4998.51165636                            
        7.62942806        7.90540151        7.25837615    -5022.52069020                            
        6.86787084        7.02647399        6.61246525    -5027.73033908                            
        6.13137717        6.34065881        5.83540458    -5027.52763681                            
        7.12788837        7.45898808        6.71172961    -5010.59020532                            
        6.93625876        7.26800795        6.51293355    -4995.37230769                            
        7.20924524        7.50343764        6.81775576    -4998.50217221                            
        6.75514657        6.98592488        6.41636711    -4987.88173383                            
        7.35689059        7.55691559        7.05289913    -4978.58244597                            
        9.06721682        9.23704854        8.78807402    -4974.54374339                            
        8.45969793        8.62334868        8.18501705    -4956.42165833                            
        8.39576676        8.57017065        8.11305330    -4961.24621767                            
        7.22747508        7.35610616        6.98487709    -4956.20576264                            
        8.14485261        8.30129794        7.87839514    -4967.91147094                            
        7.78300532        7.97695292        7.48104589    -4957.43093867                            
        6.13348492        6.27859998        5.87600663    -4967.28199723                            
        5.53051192        5.69941844        5.25671138    -4951.69220921                            
        5.61005046        5.76309420        5.35298832    -4951.13465747                            
        5.84942608        5.96160167        5.62587985    -4960.31079405                            
        4.87588385        4.94418521        4.68587845    -4954.59858621                            
        5.30157224        5.33227552        5.14201822    -4951.24970936                            
        4.83488784        5.01457942        4.62729229    -4972.72112025                            
        5.13885489        5.31945877        4.89921716    -4972.07256243                            
        5.99191336        6.55903005        5.81408647    -4972.96260437                            
        6.26727790        7.02612229        6.09478687    -4966.98539867                            
        5.42760063        5.46141664        5.29521334    -4967.12350829                            
        5.33128768        5.30759096        5.21740792    -4968.51484403                            
        5.65127419        5.63147455        5.52436866    -4948.45404633                            
        4.66305666        4.64343006        4.52919297    -4973.50394024                            
        4.91213204        4.94865278        4.72762832    -4968.87469426                            
        5.33483490        5.43103984        5.19176599    -4968.07457935                            
        5.54404349        5.57211844        5.38987010    -4950.47830813                            
        5.61531804        5.57369934        5.50103533    -4954.04711369                            
        6.14354633        6.12102669        6.00410211    -4952.71229667                            
        7.12967939        7.13934613        6.95714195    -4939.47265613                            
        7.73973186        7.80509285        7.52153574    -4946.13101790                            
        7.33480838        7.38672905        7.14107351    -4940.52321708                            
        7.84074352        7.91140131        7.64030886    -4952.47198738                            
        7.98597554        8.03687611        7.80179378    -4957.66216201                            
        7.71420850        7.71161850        7.57751858    -4960.51017219                            
        8.68390525        8.72212420        8.52172194    -4931.26134917                            
        8.02773236        8.44476924        7.88282537    -4936.38842607                            
        7.81978251        8.17926127        7.66284487    -4945.90138077                            
        9.17364919        9.37669846        9.00452537    -4957.64787648                            
        9.15578173        9.28226693        8.98079181    -4933.14772269                            
        8.32700520        8.39834158        8.18068912    -4931.03022799                            
        7.93990558        8.11743297        7.78166328    -4933.92107122                            
        8.42179300        8.73385397        8.28081286    -4919.92769347                            
        7.78982653        9.09792266        7.68571977    -4922.27337816                            
        7.93928770        7.94170179        7.85090974    -4926.02789776                            
        8.13865578        8.18792126        7.96984709    -4916.03964084                            
        9.09694391        9.16493864        8.95476124    -4930.85287381                            
        7.53002516        7.64288176        7.42324465    -4936.73584943                            
        8.23172314        8.20063168        8.12992551    -4916.16368310                            
        9.86026737        9.81107689        9.76759737    -4920.93849368                            
        9.06411012        9.03613758        9.02607243    -4927.18888075                            
        9.11162518        9.15820196        9.09469964    -4927.19779300                            
        8.44858235        9.35959320        8.41199849    -4926.83125587                            
        7.14957287        7.09552306        7.12126351    -4935.01189160                            
        7.73369261        7.68831207        7.65406003    -4936.60155233                            
        6.62986547        6.62039731        6.49147924    -4937.91791008                            
        7.10900508        7.11950874        6.96554758    -4946.98596931                            
        7.70496577        7.67836128        7.59769653    -4944.99569276                            
        7.09319851        7.08374048        6.97691992    -4934.16386526                            
        7.80356689        7.78795354        7.75384249    -4933.95513482                            
        7.67043937        7.80973081        7.60720906    -4938.36930772                            
        7.76402058        8.09688605        7.71970817    -4938.46831382                            
        8.15196233        8.86030263        8.09373660    -4948.80811430                            
        8.67807206        9.78092703        8.45822831    -4920.83780059                            
        8.14766306        8.30671820        7.96162924    -4930.64242208                            
        8.43801948        8.72533471        8.25633285    -4915.79408201                            
        7.55545717        9.94833146        7.31653815    -4909.55957246                            
        7.76396189        7.91993206        7.72621071    -4906.61434922                            
        7.78147910        8.33794459        7.64645737    -4901.37484604                            
        7.51446717       12.42330238        7.05489848    -4910.32663267                            
        7.54902493        8.56666521        7.49301364    -4910.47881974                            
        7.89826801       10.90134865        7.63538880    -4936.42015478                            
        7.01608403        8.68340050        6.92708628    -4956.21752894                            
        6.88867620        7.94666280        6.90476281    -4976.24736810                            
        6.32083537        7.17914164        6.37795723    -4970.88949112                            
        6.39763624        9.66178792        6.30449825    -4973.52000921                            
        6.07011890        7.36683601        6.13014610    -4956.95679852                            
        6.31090600        7.97996081        6.34271808    -4950.92175003                            
        6.68994395       11.43550839        6.42602030    -4960.04231493                            
        6.61368672        8.39653972        6.65375802    -4941.69824349                            
        5.70630881        6.61878871        5.81859893    -4954.84097416                            
        6.00267172        8.80761845        5.91015741    -4954.57267077                            
        5.59500651        6.74375462        5.69486359    -4954.14357237                            
        5.08652760        5.37316196        5.26637448    -4969.85356852                            
        5.24359373        5.74303420        5.37956413    -4963.21403364                            
        5.53775952        5.55209201        5.60684746    -4942.19598649                            
        7.25578771        7.15133250        7.25667201    -4951.12882381                            
        7.51353613        7.34935051        7.54174721    -4940.63372353                            
        8.28230952        8.21837543        8.20840059    -4932.33696379                            
        8.61946711        8.55953864        8.55023755    -4922.69900363                            
        8.41640528        9.39559815        8.27315226    -4936.04403213                            
        7.55893526        9.01176045        7.39301552    -4932.52816088                            
        7.30439167        9.26030908        7.11690573    -4927.61274154                            
        7.34193147        7.85270734        7.26054707    -4923.91669649                            
        7.50561310        8.04538793        7.44294989    -4926.46192485                            
        6.61619729        8.77760218        6.42938544    -4922.82229910                            
        7.02653177        8.18492457        6.85825422    -4924.72569760                            
        6.46290368        6.65479299        6.31712695    -4897.28425322                            
        7.28692961        7.48216771        7.04988852    -4911.27248752                            
        6.98551370        7.21054764        6.85542772    -4920.39412917                            
        8.47054153        8.68677835        8.21722814    -4909.74603730                            
        8.21764128        8.67412605        7.91003879    -4906.22113998                            
        7.75899884        9.73268868        7.36731933    -4918.86513314                            
        7.76037248       10.38021003        7.27786807    -4932.37735602                            
        7.44348618        7.82183198        7.19490445    -4933.78931281                            
        6.23643994        6.38679315        6.09487115    -4941.97854844                            
        6.87406658        6.86964892        6.70376509    -4948.70828567                            
        6.90374253        6.92964465        6.69187146    -4955.73362643                            
        6.38529703        6.40335092        6.20894523    -4948.95178363                            
        6.89509875        7.03679254        6.57022711    -4949.44041181                            
        5.66772204        5.80643116        5.41212320    -4969.04555505                            
        6.24161179        6.56137070        5.81993704    -4970.65796800                            
        6.96579107        7.33877085        6.41122718    -4966.12821828                            
        5.86009402        6.24405544        5.30499454    -4961.23780945                            
        5.46568130        5.84851287        4.92380725    -4986.45578967                            
        6.02002087        6.45765042        5.42316966    -4971.15946654                            
        6.40086918        6.91353126        5.73896651    -4964.60873333                            
        5.31393185        5.77305289        4.68597633    -4986.61935102                            
        6.07955352        6.58175601        5.37508840    -4979.58152030                            
        5.79917426        6.34934798        5.05045078    -4978.63519413                            
        6.24248884        6.82437359        5.46251315    -4983.17823070                            
        7.11604458        7.71092040        6.34340158    -4973.17091397                            
        7.04305962        7.49106862        6.42280513    -4975.39550992                            
        6.79068125        7.15979031        6.25329812    -4970.65556141                            
        7.00778804        7.36706364        6.48234424    -4974.96237627                            
        6.40756906        6.78113309        5.92975619    -4952.92435373                            
        6.24384384        6.78059214        5.71073028    -4963.81658762                            
        7.94402182        8.89243043        7.42589696    -4948.84168665                            
        8.13364209        9.34938215        7.57575426    -4952.46025665                            
        7.10520661        8.54811889        6.48518517    -4949.43456861                            
        7.47207272        9.63352574        6.76181889    -4956.46964895                            
        7.89457142        9.05217727        7.27046021    -4966.58985457                            
        7.01916600        8.39673439        6.39080574    -4991.06473999                            
        6.88244990        7.94994550        6.23781937    -4996.98501796                            
        9.42942633       11.36303530        8.71633686    -4975.38629576                            
        9.32078441       15.27882622        8.13352593    -4979.54718237                            
        9.09257975       11.63306999        8.32313034    -4984.12716641                            
        7.33003499       10.63919302        6.47885055    -4992.00485228                            
        7.44540919       13.84513768        6.20950301    -4984.63438860                            
        7.08136187       12.66283260        5.99005124    -4982.33477011                            
        7.75538627       12.38214112        6.71737743    -4962.40296530                            
        7.53087511        9.28971178        6.73791463    -4950.61729625                            
        8.04146985       10.30358315        7.20944028    -4943.93682566                            
        7.97102325        9.88919586        7.21929026    -4947.87900338                            
        8.49940287        9.45016258        7.81186857    -4961.80609644                            
        8.92081599       10.12466891        8.12126506    -4980.28947363                            
        8.98224569       10.10430793        8.17518639    -4978.58195719                            
        9.66571973       10.59117223        8.73066925    -4970.66916174                            
        9.29075129       10.70995377        8.35550440    -4946.16316432                            
        9.13548199       10.57462462        8.22902063    -4943.53207669                            
        9.29455776       10.13444520        8.35732901    -4966.14032246                            
        9.28576295       10.22136752        8.22598379    -4964.49998849                            
       10.19667262       11.28707789        9.14718421    -4974.63513203                            
       12.09563537       13.34355546       10.95164172    -4979.65622573                            
       13.00565495       14.50970353       11.83190588    -4972.04489397                            
       10.55865271       12.59040694        9.37293391    -4963.24326612                            
        9.43156957       12.04335441        8.26289891    -4970.51073799                            
        8.87663434       11.53313012        7.69375493    -4973.21732166                            
       10.35588825       11.87886490        9.13421765    -4981.37839834                            
       11.43038667       13.93123200       10.15786421    -4987.72649251                            
       12.71920129       13.86079712       11.44318165    -4974.52584754                            
       12.49817575       13.60243628       11.28008306    -4986.18338537                            
       12.67279117       13.96841334       11.39291521    -4979.50472145                            
       11.45554981       12.83371457       10.23364127    -4977.00291276                            
       11.22832511       12.65016627       10.06714554    -4988.02926550                            
       10.76645888       11.80023458        9.61906460    -5002.79723654                            
        9.56357394       12.52336490        8.40658659    -5013.33265097                            
       10.49178129       13.69936804        9.28421501    -5017.81583505                            
       10.50001888       13.97104584        9.23730121    -5001.93205837                            
       10.16343362       12.50104488        9.02449037    -4999.00235483                            
       11.59306846       13.25244535       10.48772841    -5015.73676354                            
       12.10822754       13.24278831       10.97432405    -5015.98362669                            
       12.00184746       13.57045467       10.92451438    -5004.57225609                            
       12.53854010       13.52950195       11.42750973    -5000.66153896                            
       11.18539043       12.25347406       10.13249947    -4972.52747708                            
        9.85802770       10.79150614        8.80128795    -4988.34603221                            
        9.37666138       10.40684978        8.31570306    -4980.78753634                            
        9.97067984       11.04549493        8.93319635    -4985.19558891                            
       10.82522492       12.20314655        9.74732233    -4967.54803425                            
       10.73100736       12.11341155        9.62519386    -4965.13350453                            
       11.68078514       12.99132488       10.52221731    -4954.51497836                            
       10.31851567       11.61125867        9.21592899    -4953.12781118                            
       10.70459963       11.81179494        9.62169006    -4960.69782935                            
       11.44183829       12.46439707       10.26139562    -4961.17194323                            
       11.23773405       12.25234714       10.07071627    -4959.18630206                            
       10.83889490       11.93889831        9.59577412    -4977.94719115                            
        9.93160592       11.02742596        8.69170781    -4959.29764873                            
        9.36447080       10.45796212        8.12463814    -4947.92695134                            
       10.84542432       11.95622585        9.58126251    -4955.55282172                            
       11.09461119       12.18196036        9.84027941    -4953.02344514                            
       10.53811770       11.66967532        9.25121439    -4985.89394850                            
       11.03014630       12.15631586        9.74462063    -4964.10227424                            
       11.16447530       12.37649590        9.81052400    -4974.56532850                            
       11.45410598       12.63693509       10.12971660    -4959.73780335                            
        9.72884182       10.98438661        8.45199565    -4959.50786043                            
        9.03048014       10.30750866        7.73417090    -4985.00823477                            
        8.89126228       10.07365265        7.62170455    -4991.07963530                            
        8.43938582        9.57909095        7.25483858    -4976.84687211                            
        8.64750579       10.61446655        7.47455367    -4962.12950155                            
        7.66459359        9.04723801        6.55663397    -4986.70321073                            
        7.97310378       10.65749101        6.84726852    -4976.65549871                            
        8.62211889       12.79043373        7.31028170    -4982.67378080                            
        8.15807616       10.34173511        7.12166768    -4992.85460009                            
        7.64102388       10.64140176        6.52532594    -4985.69877406                            
        7.33793358       16.88397039        5.39895988    -4973.51034757                            
        7.27922339       11.38002419        6.04342370    -4969.03244366                            
        7.52153921        9.68216919        6.53372937    -4974.45293107                            
        6.58390841        8.19595217        5.66366769    -4978.24157010                            
        7.50334524        9.21651341        6.55511956    -4987.67947367                            
        7.42618959        9.94968735        6.41479861    -5003.99337742                            
        8.60070332       13.44258671        7.31922388    -5007.77966075                            
        8.94403910       10.52851379        8.00739489    -4999.91664007                            
        8.10891394       12.54481439        6.82059376    -4988.98795907                            
        8.56182569       12.64989237        7.37930738    -4991.88959180                            
        8.59553022       10.33417484        7.58977814    -4994.91738223                            
        8.26768897        9.44910278        7.28081540    -5002.81435332                            
        9.20714669       10.52188677        8.24887748    -4987.12683467                            
        8.09976479        8.96857824        7.16576245    -5000.59063609                            
        8.17871125        9.13193730        7.29689854    -4974.86669000                            
        8.98648810        9.93134546        8.04184909    -4990.85213700                            
       10.24176310       11.06404958        9.31651774    -4995.43781825                            
       10.67801067       11.54736479        9.75962447    -4999.79863235                            
        9.95847566       10.96571527        9.04435637    -5003.83076382                            
       11.18625508       12.14589751       10.31304231    -5004.00117250                            
       11.89437883       12.91056180       10.99895629    -5014.33345961                            
       10.77114340       11.89187890        9.85055053    -5014.89355893                            
       10.41044493       11.28938705        9.49324627    -5001.54833138                            
        8.43348713        9.70307911        7.52200721    -4986.11530023                            
        8.59936165        9.53063462        7.71014209    -4989.17908432                            
        8.14701039        9.80547911        7.25633274    -4987.18029384                            
        7.99826082        9.29350263        7.11280883    -5003.65296986                            
        7.29319610        8.37334310        6.44326489    -5019.48990707                            
        8.00482391        9.45739163        7.06467136    -5004.47230800                            
        8.88560505       10.63310270        7.95105857    -5011.38973993                            
        9.67413747       14.57396538        8.41459537    -5013.01788821                            
        8.23832371        9.89880889        7.32448112    -5013.38694727                            
        8.94987164       11.45024975        7.96341906    -5012.52317243                            
        7.12929227        9.81872003        6.16878159    -4994.24389996                            
        7.95734741       10.12915849        7.08244875    -5009.28616754                            
        7.32831458        9.02038571        6.49407423    -4984.85029172                            
        6.43458515        8.48107125        5.56623824    -4992.33467857                            
        5.89848136        8.40994826        4.94334541    -4979.92714494                            
        6.18362601       10.43952175        5.02512157    -4979.12640588                            
        5.90534895        8.20800031        4.96289687    -4974.44004751                            
        6.34356655        8.13883481        5.48220276    -4992.24721489                            
        6.13446996        7.28164969        5.34874065    -4970.37698928                            
        6.16671519        9.17095138        5.21285189    -4982.84555384                            
        6.38844395        8.52511672        5.57361717    -4998.60929488                            
        6.46418480        8.36210966        5.64010372    -5001.86972870                            
        7.24383086        8.24195927        6.43972343    -5006.55579763                            
        8.07299045       10.76802115        7.13451522    -4983.95087060                            
        7.41831093        9.57510063        6.52151559    -5014.09751706                            
        7.32745822        8.50286421        6.49362525    -5016.70601268                            
        7.13916129        8.34209638        6.34713412    -5020.03116972                            
        8.48886550       12.58416627        7.49061842    -5004.92480304                            
        9.13871092       16.62472551        7.93204557    -5006.08764592                            
        9.10871366       10.78883546        8.25364177    -5006.04245434                            
        9.59448524       11.47132286        8.73503659    -5005.43543721                            
        8.81509020       10.16646352        8.04322168    -5010.92502976                            
        8.88883706        9.85527022        8.12282945    -5019.92606888                            
        9.76634174       15.08356781        8.64493722    -5009.83174460                            
        7.84740232        9.18211597        7.11118895    -5008.21529448                            
        7.49378720        9.60627172        6.69030011    -4997.65282918                            
        7.67377956        9.40555602        6.90040219    -4996.92127252                            
        7.65503254        8.88323418        6.87476086    -4994.19113643                            
        9.84674459       19.77595294        8.10017638    -4981.32961335                            
        9.43755251       23.68372768        7.25430196    -4961.81722405                            
        9.16648330       10.66846481        8.27907587    -4978.31132995                            
        8.12239951       11.20451723        7.15162741    -4991.00740875                            
        8.23232177       14.31313178        6.98538071    -4968.14885196                            
        8.41511328       12.14152264        7.42148031    -4963.90748164                            
        8.42925111       11.06988263        7.52602952    -4969.92381824                            
        9.13271050       11.67556361        8.23533173    -4963.97127705                            
       10.13729382       11.75354704        9.26233365    -4973.86002063                            
       10.60297869       12.13474415        9.67184500    -4970.73317314                            
       10.07746878       10.96717744        9.17166573    -4982.06385668                            
        9.79863958       10.60324784        8.89005218    -4990.60203793                            
        9.40956609       10.33977384        8.54109269    -4987.67678848                            
       10.56744787       11.47921082        9.66514600    -4999.49102575                            
       10.03173301       11.88915806        9.05456591    -5005.72806810                            
        9.85818983       11.16800907        8.94155028    -4996.80932043                            
        9.39067227       10.34594611        8.48750491    -4980.74628347                            
        9.08924683        9.88960259        8.14781123    -4984.17167874                            
        9.45415774       10.48300309        8.55524810    -4968.88825333                            
        8.92594655        9.97177016        8.02396192    -4963.12641001                            
        8.26726691        9.70813113        7.31707535    -4970.17241079                            
        8.25362181        9.26926558        7.38908008    -4986.88073964                            
        8.92495926       10.34904605        8.05141757    -4978.19994810                            
        8.56990501        9.45918461        7.72176096    -4977.22266573                            
        7.53662407        8.24149807        6.67822752    -4996.60196412                            
        8.58004359        9.42133202        7.72431560    -5008.79757630                            
        8.04405759        9.16331703        7.19929179    -5007.71606802                            
        7.64798415        8.76194698        6.84699214    -4997.16822213                            
        7.91889784        9.61981151        7.03343297    -5004.67853227                            
        9.25594550       10.05455651        8.36545721    -5000.53887734                            
       10.22042008       10.98949886        9.30805527    -5003.34043179                            
       10.86905563       11.91678573        9.90981151    -4996.09526004                            
       10.77866596       11.96470246        9.81945688    -5007.08806619                            
        9.71467091       10.69830535        8.80124986    -5008.54526383                            
        8.80258444        9.62683559        7.87631739    -5021.39818884                            
        9.27077439       10.06364482        8.32303331    -5004.50986686                            
        9.64298096       10.56160936        8.63510886    -4997.14098562                            
        8.67318813        9.60849321        7.73109419    -4978.67572626                            
        8.83691227       10.77317004        7.81847887    -4950.30828876                            
        9.34481447       10.50137873        8.35504828    -4962.89060935                            
       10.27926017       11.95399494        9.28736722    -4991.91905396                            
        9.08762504       10.86697251        8.08009799    -4989.88707868                            
       10.30310664       12.63097273        9.21025421    -4990.39318455                            
       10.00081926       11.95591962        8.88803423    -4979.63964899                            
        9.90111511       11.92205279        8.82176103    -4984.64597784                            
        9.73503151       13.57820751        8.45202122    -4998.75226207                            
        9.50110457       12.49280057        8.30517868    -5003.74278655                            
       10.41417292       14.05269827        9.09580467    -5004.49813370                            
        9.36422202       11.97352403        8.22591036    -5008.39484338                            
        8.81716962       10.24579147        7.72874477    -5012.45934629                            
        8.63826092       10.40861477        7.50344034    -4983.14499302                            
        7.90077076        9.87021538        6.81445430    -4990.66885209                            
        8.56531373       13.93603030        7.28147961    -5012.28955301                            
        8.39213824       10.64992517        7.31002953    -5011.81431061                            
        7.77108251        9.30885046        6.75161280    -5016.65411979                            
        7.60333999        8.67086235        6.63288214    -5002.87415645                            
        7.45100193        9.00399481        6.47471213    -4992.68661649                            
        7.32047958        8.81422805        6.42319960    -4982.78947334                            
        6.85467230        8.80403668        5.98308642    -4989.86477312                            
        7.83954774        9.91523846        6.92390492    -4989.00490431                            
        7.00959433        8.05793889        6.14250403    -4986.43891549                            
        8.10113084        8.86036406        7.27199934    -4987.51853068                            
        8.01484922       10.81946492        7.18110951    -4993.29490472                            
        8.87874828       20.65406299        7.62049701    -4992.04456975                            
        9.79249051       11.07402564        8.99088890    -4980.15417910                            
       11.58206405       12.25485596       10.77604176    -4975.78962453                            
       11.18357750       11.85380369       10.36153109    -4972.02815675                            
       10.24125032       10.93042770        9.39405563    -4969.78170468                            
        8.68241735        9.32345016        7.87357503    -4979.95815076                            
        9.67132178       10.30457048        8.87138077    -4983.60691869                            
        8.24872695        8.80796314        7.50996233    -4983.71296937                            
        9.20935413        9.79080754        8.46712757    -4975.78507782                            
        8.89406395        9.49678899        8.21564867    -4964.32395083                            
        7.49253888        8.12811435        6.85575789    -4953.53291762                            
        8.05373362        8.79897401        7.42940440    -4957.75100512                            
        8.26161710        9.15787866        7.61864261    -4971.11269456                            
        8.87343364        9.52855012        8.19463781    -5000.31959138                            
        8.41100329        9.22589510        7.78299804    -4996.82747807                            
        8.36340701        9.34729075        7.69262563    -4998.77599444                            
        8.15955468       10.32360484        7.41360758    -4986.79962906                            
        9.32607437       12.68355318        8.47427992    -4992.97480511                            
        9.31285635       10.66296795        8.54598025    -4976.68482705                            
       10.51042335       11.30134734        9.64583399    -4968.79618105                            
       11.25302612       12.02944570       10.36704911    -4983.42832287                            
        9.90472561       10.59299197        9.05310591    -4985.50148721                            
        8.39451674        9.04344221        7.57301778    -4990.09151228                            
        8.93448466        9.61749287        8.10224625    -4977.69053217                            
        8.01671621        8.67710025        7.19183865    -4983.21540483                            
        7.66502941        8.32583498        6.85387286    -4993.02044452                            
        7.07984030        7.94230111        6.31107779    -4989.52267798                            
        8.55940147        9.56280869        7.76084076    -4985.37075128                            
        7.77043663        9.76715216        6.85640217    -4985.49097040                            
        7.56386004        8.42429156        6.78720862    -4973.96319240                            
        8.47253079        9.43890419        7.71138695    -4983.80244682                            
        7.26278184        7.90252778        6.55049058    -4989.67752516                            
        7.52340107        8.19945758        6.74812292    -4979.01845383                            
        7.43465454        8.23008541        6.75036809    -4997.59063248                            
        7.97260888        8.86317502        7.29446157    -4992.82316353                            
        7.00076789        9.48298667        6.21783176    -4996.96274960                            
        7.04257021        7.90161151        6.33339506    -4974.70689922                            
        6.59251379        7.26053148        5.90173285    -4973.66723917                            
        6.14445485        7.06687637        5.46502658    -4962.76747424                            
        5.32356657        6.23722698        4.60231501    -4946.28307748                            
        4.91116114        5.55394947        4.15807020    -4942.05676722                            
        6.05889244        6.68255065        5.31922044    -4940.54167906                            
