        L = 0.95          L = 0.90          L = 0.99     Etotal @ L = 0.00
        3.99340225        4.41807725        3.59756220    -4999.70993787                            
        3.67742123        4.07396586        3.30761191    -5004.37166786                            
        3.88015940        4.28094832        3.51499102    -4991.87815301                            
        3.62145473        4.00170741        3.26404152    -5000.22331674                            
        3.41608641        3.81199604        3.05326371    -4993.59120167                            
        3.50438445        3.90617421        3.13033703    -4999.90685612                            
        2.97492817        3.35504556        2.61212117    -4989.08925321                            
        3.28950757        3.67076147        2.90889603    -4991.36711902                            
        3.24550021        3.62191480        2.86674905    -4998.75008597                            
        3.13368754        3.56719742        2.72368844    -5008.88388183                            
        3.81064304        4.31099040        3.35774855    -5007.35877443                            
        4.63361143        5.15010850        4.17396591    -5011.26640780                            
        4.43198092        4.97884707        3.94516134    -5012.11148684                            
        4.91981100        5.41598184        4.47021435    -5016.31944706                            
        5.27347522        5.84790573        4.76103969    -5017.48714790                            
        5.23835988        5.71683803        4.79930592    -5027.75690559                            
        4.45391237        4.96216115        4.00055378    -5030.42370224                            
        5.25180511        5.70488509        4.84068898    -5016.85753797                            
        5.21079520        5.63050585        4.83090598    -5024.92859568                            
        5.93229046        6.39774864        5.51677887    -5009.54633365                            
        4.96051222        5.45848748        4.52209988    -4989.24524759                            
        5.64358200        6.16534858        5.19312496    -4972.44076177                            
        4.83878354        5.31283583        4.40875609    -4976.28663976                            
        5.03882948        5.52121328        4.59769061    -4972.71667654                            
        4.70015059        5.10026185        4.31540993    -4985.06163116                            
        5.49792526        5.86578986        5.13890988    -4982.01446472                            
        5.42811454        5.88875622        4.99459967    -4965.91632215                            
        4.66062696        5.09653095        4.26169668    -4984.77712091                            
        4.78713709        5.19171108        4.42210642    -4987.75747164                            
        3.38856133        3.77927958        3.04061753    -4986.60535428                            
        3.97621176        4.39561074        3.60293484    -4995.38273138                            
        4.15704755        4.52584582        3.82744534    -4993.04305793                            
        3.80138168        4.12793715        3.50691431    -4983.48007377                            
        3.68362730        4.09503216        3.31655251    -4981.83901255                            
        3.21620220        3.58493581        2.88182116    -4990.41969847                            
        2.84276330        3.21501651        2.51052013    -4993.16493861                            
        3.15890533        3.55794139        2.81613366    -4995.92727649                            
        3.20666462        3.61975656        2.84980032    -4997.83760994                            
        3.45421592        3.85979267        3.10118135    -4995.05569335                            
        3.68018541        4.06061343        3.34396386    -4999.32417641                            
        3.24524511        3.61561321        2.91521449    -4999.96535362                            
        3.58754194        3.96053045        3.25898385    -5009.50672517                            
        3.01740658        3.40732613        2.68680266    -5013.11911528                            
        3.70537551        4.12495249        3.34713777    -5015.01696098                            
        3.96204640        4.28706075        3.68077841    -5008.33440512                            
        3.90817397        4.26835261        3.58979552    -5015.76740225                            
        3.44236546        3.78508996        3.13930842    -5019.28446353                            
        3.43454009        3.80232663        3.11028277    -5026.43746058                            
        3.31265665        3.70032328        2.97192565    -5018.26524297                            
        4.34131569        4.75331895        3.97122959    -5017.83235687                            
        4.64836621        5.03691719        4.29047073    -5035.93517248                            
        4.56094130        4.98399927        4.16630485    -5037.49707753                            
        4.74764473        5.27510008        4.28017500    -5026.81946990                            
        4.81208545        5.21485201        4.41294845    -5039.18550638                            
        5.61283106        5.98140456        5.25043636    -5041.00509219                            
        4.69277928        5.00650973        4.36600210    -5042.46775217                            
        4.89139294        5.24524204        4.54783611    -5041.46040556                            
        4.55571423        4.96867936        4.17746801    -5050.63979221                            
        4.69569184        5.16524600        4.27193047    -5032.05167260                            
        5.28795865        5.84909069        4.79637869    -5026.06872658                            
        4.50088119        5.00862323        4.03604979    -5023.45487118                            
        4.78899035        5.25205575        4.36019643    -5003.10699776                            
        4.90906264        5.29504629        4.52673579    -5011.75897515                            
        4.74423510        5.20760040        4.31420836    -5012.14923742                            
        4.43788168        4.88064982        4.02642986    -4988.20691806                            
        4.82617365        5.38078484        4.33877452    -4993.58720273                            
        5.12209785        5.69076309        4.63144042    -4994.04219584                            
        5.06369196        5.75907403        4.46245067    -5011.43378998                            
        5.03907588        5.77753402        4.42190234    -5033.10500414                            
        4.89059388        5.70548868        4.22012754    -5018.89285396                            
        5.01625517        5.75510885        4.40384926    -5030.98545375                            
        5.06669336        5.79325087        4.46630526    -5033.40707136                            
        4.98033332        5.70148513        4.38267956    -5038.66343320                            
        5.44449979        6.10564124        4.89048198    -5041.76156856                            
        5.94743032        6.59911864        5.39930421    -5050.55434691                            
        6.11913758        6.75075389        5.57160144    -5060.63365434                            
        6.28150708        6.91158923        5.73101601    -5038.38672755                            
        6.35401056        6.99185943        5.81937299    -5023.24606986                            
        6.97277836        7.65503957        6.39232914    -5022.07640181                            
        8.75990693        9.40342963        8.18114049    -5010.55182349                            
        8.05880111        8.69390754        7.47473316    -4998.18605800                            
        7.03763345        7.57525352        6.52522905    -4992.00664654                            
        8.78356816        9.99813883        8.21764618    -4995.67192305                            
        8.47339201        9.53118613        7.95423427    -4994.66846836                            
        7.72950890       12.44837774        7.32695991    -4979.96559830                            
        7.39683314        8.75721924        7.03273790    -4980.88270497                            
        7.73053272       11.09153467        7.40435975    -4984.20405867                            
        7.03078107        7.92264208        6.70249607    -4979.25180919                            
        6.28993455        6.60422872        5.96891785    -4984.51274075                            
        6.48368378        6.81560140        6.15047193    -4977.85553088                            
        6.80957316        7.13876740        6.49940407    -4980.09666094                            
        7.64899885        8.79001383        7.30166056    -4984.19607077                            
        8.46519458        9.00156357        8.07306108    -4980.92560166                            
        8.81069408        9.24646544        8.44805044    -4974.87719536                            
        6.98838232        7.32992000        6.65104024    -4975.74984356                            
        6.70055078        7.06078309        6.35952273    -4982.12242052                            
        7.32260517        7.65874216        6.99595709    -4985.52437292                            
        6.96919775        7.25239453        6.70233114    -4986.86664186                            
        6.16636635        6.41536269        5.93995616    -4975.50979668                            
        5.36778262        5.66563341        5.10597930    -4963.51223603                            
        3.74484052        3.92330790        3.57272088    -4995.00723663                            
        3.45983846        3.63302036        3.28454753    -4994.55436846                            
        3.38105601        3.53738578        3.20981211    -4980.50629793                            
        3.92863607        4.10004405        3.73428028    -4983.48736716                            
        3.81521135        3.96033049        3.63350478    -4970.19877705                            
        3.63404385        3.83669687        3.41263016    -4994.61306324                            
        3.98737801        4.19889356        3.75351776    -5009.96031768                            
        4.40959291        4.70275830        4.10458544    -5019.75926787                            
        5.06935819        5.48935242        4.65464020    -5012.21703575                            
        4.51773366        4.88225323        4.16104192    -4988.57399236                            
        3.97003479        4.26793887        3.65589430    -4984.36628688                            
        3.30108758        3.50862145        3.05387164    -4972.49384137                            
        3.44912562        3.67790328        3.20759511    -4975.56031784                            
        3.79882160        3.95476965        3.62948730    -4985.48360963                            
        5.56292234        5.68793620        5.40022204    -4985.10989488                            
        4.39610244        4.50670550        4.24335668    -4999.45057786                            
        3.54232593        3.72384237        3.31753325    -4980.18804858                            
        3.48917331        3.71192301        3.23772674    -4982.64590399                            
        3.56775032        3.83764399        3.26720311    -4980.13488118                            
        3.76889966        3.97120249        3.50345670    -4972.08558047                            
        4.42714746        4.68368803        4.11218984    -4970.84001378                            
        4.43999877        4.67316749        4.17711200    -4991.17470700                            
        4.77868218        4.99676153        4.53713634    -4973.75278424                            
        4.26305251        4.44648371        4.02984124    -4986.23248182                            
        5.11456090        5.43297018        4.77995699    -5008.36558333                            
        3.89219168        4.21154762        3.53680473    -5022.87168328                            
        3.01472208        3.38585600        2.65804917    -5022.31546933                            
        3.08383918        3.56994529        2.63949935    -5020.37519400                            
        3.45260735        3.98332268        2.96979273    -5001.66553878                            
        3.76945819        4.24241603        3.30469618    -5004.90818142                            
        2.84124513        3.18826759        2.47388527    -4983.96758034                            
        4.42236395        4.75833527        4.03349743    -4988.63987245                            
        4.47050443        4.88441158        4.09585290    -4988.51767757                            
        3.78432056        4.51338275        3.42597962    -4982.60130133                            
        4.46836963        4.84225613        4.08479024    -4989.14447668                            
        4.83789654        5.34129819        4.34019569    -4994.07829343                            
        4.18698743        4.69060963        3.72642395    -4969.38549772                            
        4.06934790        4.55366403        3.60199383    -4978.35740475                            
        3.86192235        4.20629074        3.50598543    -4969.69398027                            
        4.13497669        4.86512313        3.74989297    -4978.82285851                            
        4.26655636        7.76121121        4.01570784    -4970.42882276                            
        3.94684890       11.80439379        3.67179389    -4950.67706636                            
        4.00217243        4.35402057        3.69178507    -4952.86716655                            
        4.27491299        4.57754280        3.93999065    -4949.40823610                            
        5.43704303        5.74568453        5.09844358    -4955.45214811                            
        5.49412412        5.86669281        5.14312410    -4926.04981783                            
        5.59998883        6.00396214        5.24573415    -4917.14210190                            
        5.54642649        6.03253675        5.11738883    -4920.07028267                            
        6.07442635        6.45555866        5.68404236    -4934.69072584                            
        5.79003897        6.18542655        5.38117446    -4924.37489378                            
        6.11966731        6.46640640        5.74693461    -4921.90083098                            
        6.11934566        6.49335106        5.73555432    -4947.46587579                            
        6.38887829        6.81674463        5.99185426    -4966.56227608                            
        7.31680942        8.28222867        6.83473418    -4941.92898861                            
        7.60769573        8.49275545        7.13785164    -4958.74450306                            
        7.74230522        8.17612571        7.33072637    -4964.59884027                            
        6.73276683        8.87589605        6.31381809    -4972.27825981                            
        7.21057574        8.75838835        6.83589880    -4964.98653317                            
        6.96955973        8.02724886        6.56401934    -4970.32355174                            
        6.71979489        7.21910902        6.28988320    -4954.23608520                            
        6.55199284        6.92696173        6.15975765    -4954.12963254                            
        7.15945625        7.43034044        6.86220992    -4955.06145636                            
        7.72133084        9.03563260        7.46579039    -4967.92522086                            
        6.53293331       10.25937149        6.31086609    -4969.15133954                            
        6.95698996        8.72467390        6.73742044    -4953.35419134                            
        6.30570365        6.56209011        6.02031256    -4952.92467030                            
        6.23858755        6.51266759        5.94090716    -4955.72057825                            
        6.08341988        6.32695776        5.81943662    -4980.73426089                            
        6.31408467        6.54423615        6.04189547    -4972.89271087                            
        6.75895162        6.97846728        6.48844474    -4977.29819379                            
        6.00229765        6.30882145        5.69440729    -4972.57676143                            
        5.49044789        5.71936063        5.21146166    -4977.14078192                            
        5.19234801        5.40263793        4.92582576    -4972.47127459                            
        6.05902522        6.29742611        5.77207094    -4966.33945849                            
        5.98623646        6.17775279        5.73156023    -4968.40921899                            
        5.95699194        6.15701945        5.70527801    -4977.56039604                            
        6.83448452        7.06065809        6.59031230    -5012.93277902                            
        7.71908060        7.91283815        7.52365015    -5011.43913557                            
        6.41621976        6.56114094        6.20507272    -5000.83662703                            
        7.55956686        7.81575462        7.30726783    -4987.19018283                            
        7.09477566        7.35579887        6.84382955    -4981.86212303                            
        6.40749331        6.62945647        6.19260187    -5001.36445486                            
        5.69142679        5.86535301        5.49621098    -5004.67153804                            
        5.89043365        6.12462765        5.66415836    -4998.67024935                            
        6.47686471        6.68760213        6.26894938    -4991.66050645                            
        8.12188328        8.28254555        7.92020256    -4998.86057608                            
        7.71742094        7.88966495        7.48989807    -4996.55640469                            
        6.91253351        7.03629267        6.72162651    -4976.23493559                            
        6.03793085        6.12399109        5.86881894    -4976.70364443                            
        6.22790833        7.16209424        6.12113180    -5002.10723923                            
        6.92016642        7.34768075        6.82496188    -5000.68651052                            
        6.44919484        6.52008175        6.33338270    -5012.88612801                            
        6.61996578        6.66141384        6.50421522    -5017.48280522                            
        7.18448534        7.84970311        7.03619710    -5024.74058397                            
        6.25889708        7.21519682        6.14430327    -5026.65735319                            
        5.55758411        6.21075583        5.47013184    -5044.08759642                            
        5.60048390       13.58317500        5.58123103    -5064.35961818                            
        5.06775664       17.44902440        5.04181160    -5042.46037835                            
        6.07363613        7.56617442        6.04702214    -5043.58959415                            
        6.64892232        6.94189246        6.58738368    -5039.04016869                            
        5.75047658        9.16803914        5.76868084    -5019.54595415                            
        5.72616682       33.25078538        5.65500992    -5014.05228470                            
        5.92897966       17.73670398        5.96423797    -5012.32556924                            
        6.58499002       11.34124601        6.66324550    -5023.39191086                            
        7.10394109       11.48974908        7.17341330    -5036.16186673                            
        6.79325339        9.48919810        6.84623603    -5038.32957779                            
        5.45976001        5.96075517        5.44556437    -5042.44414279                            
        5.81071558        7.47479426        5.79546214    -5035.98310565                            
        5.12788231       15.16105406        5.09231063    -5046.59244641                            
        5.13886302      106.52368454        4.50255335    -5045.56902077                            
        4.10446210       14.73898033        4.10668273    -5061.54615276                            
        4.34849288        7.77001455        4.33267660    -5068.27177496                            
        4.28129364       13.48103282        4.27706419    -5066.04829385                            
        2.69022780        6.93525838        2.66082315    -5073.25897954                            
        2.66397410       16.55752862        2.58748907    -5053.51315701                            
        3.69887640       73.76344660        3.21398742    -5029.83836896                            
        3.44062398        7.19324026        3.33226169    -5022.92061160                            
        2.35864314       26.27618809        2.19564616    -5011.75794538                            
        3.84389260       94.15846234        3.06411282    -4999.92266912                            
        2.64819189        5.87040914        2.54508632    -5016.11284539                            
        2.64339965        4.42317949        2.54726264    -5009.24383562                            
        2.51819798        4.09364827        2.34799848    -5019.54853452                            
        2.93178323        5.50411107        2.68811219    -5003.77844974                            
        2.83135629        3.14838891        2.59381650    -4995.56613196                            
        2.09625068        4.09392882        1.94781021    -4998.73047213                            
        2.73694217        7.93349215        2.60558190    -5009.32195179                            
        3.14622947       11.43893100        3.01582386    -4999.01396604                            
        4.05228366       80.02970394        3.50555218    -4997.06989490                            
        2.95431022       15.89892231        2.86488727    -5006.20618740                            
        2.88572120       12.38502962        2.82736162    -5023.16420382                            
        4.54499840       79.19067860        3.92081844    -5043.00972534                            
        4.72803183       92.03242552        3.92635486    -5026.15172192                            
        3.77638965       27.96591317        3.65565773    -5028.37286049                            
        3.42775755        8.13237802        3.39425239    -5019.98582328                            
        4.14372059       17.58715434        4.01522838    -5006.53365442                            
        4.68258063       14.16455058        4.60901704    -5031.62285963                            
        4.85856637        6.86177081        4.73901745    -5009.79071940                            
        5.36534512        5.46665168        5.22694197    -5002.69937789                            
        6.38841543        6.48656654        6.24710929    -5006.48577366                            
        5.69604482        5.73902865        5.57788847    -4993.03518092                            
        6.16603215        6.23264367        6.00436232    -5009.14831776                            
        6.33124739        6.37969417        6.18809063    -5009.48463370                            
        6.22255048        6.26264614        6.11212991    -5011.60026735                            
        5.29444718        5.29178353        5.24166975    -4992.85619090                            
        5.15956055        5.19104785        5.09328380    -4991.58190512                            
        4.94746083        4.91072960        4.89525345    -4996.73994963                            
        5.45690751        5.37789959        5.38570892    -5001.95352652                            
        5.78638857        5.68896874        5.75584618    -4989.77221518                            
        7.63227205        9.45377735        7.64307331    -5000.51014048                            
        7.53168400      139.79581514        6.61321712    -4994.61915338                            
        6.99377927      103.22668986        6.35208373    -5009.41908153                            
        6.81967702       41.99769870        6.70992231    -5015.78653734                            
        5.64603617        5.80144986        5.66078056    -4998.51252076                            
        5.15306795       13.46409193        5.16340251    -5007.29120298                            
        5.51276716        5.49124255        5.51096909    -5022.41841680                            
        5.85313185       13.41868252        5.86610671    -5022.85198728                            
        5.43294678       19.24796351        5.43783834    -5024.08414495                            
        6.83815593       49.74661180        6.58736697    -5018.24436487                            
        6.16721893       11.53602574        6.16807830    -5009.26317362                            
        6.28893449        6.36314725        6.26644417    -4995.54177700                            
        5.34903183        6.80157097        5.36691640    -4973.27806306                            
        6.49810198       16.20360489        6.52589297    -4969.92116614                            
        6.67568158       23.03233769        6.67664481    -4967.57853297                            
        6.33687460       35.12455288        6.27584497    -4955.11515155                            
        6.27537813        6.72662653        6.27514319    -4953.66928805                            
        6.42999163       10.64450314        6.41324831    -4966.00358056                            
        6.62777131       23.31754832        6.56972240    -4963.68124279                            
        7.58588601        8.05449771        7.52517430    -4985.93809515                            
        7.98325395       22.74158354        7.91660611    -4987.30906813                            
        8.34781449      129.69624034        7.67969160    -4986.50197053                            
        6.97484951       23.03899335        6.93795148    -4982.91044710                            
        7.56056618        7.60206437        7.50248664    -4980.32656391                            
        6.30538594        6.33453639        6.24815376    -4985.78262730                            
        6.67682032        7.18546823        6.59539657    -4986.18530530                            
        6.28856377        6.33039218        6.21018907    -4984.31133443                            
        6.78748711        8.65776830        6.78408103    -4976.35182689                            
        7.59668187        7.69567318        7.54547498    -4979.19669916                            
        7.68847988        7.90551935        7.65602958    -4977.27464226                            
        6.47544901        6.71511139        6.44738223    -4975.65755492                            
        5.73621062       10.26035321        5.61886857    -4990.90609429                            
        6.15110792        6.63820770        5.98456961    -4981.38467377                            
        5.83080142        5.93765573        5.68239127    -4991.29897043                            
        6.08375430       10.88297971        5.97181741    -4981.85860250                            
        5.91702599       10.05138260        5.77191342    -4978.11764785                            
        6.32855244        6.74274842        6.11969372    -4973.61472835                            
        7.14218225       10.19007891        6.93495337    -4955.38822256                            
        7.71797887        8.30999953        7.56737376    -4951.29342931                            
        8.47032556        8.63407367        8.30606871    -4955.12763953                            
        8.65236941        8.74623890        8.48945326    -4992.58185004                            
        6.63864207        6.82911919        6.39108445    -4984.07574552                            
        6.90093993        7.87800832        6.65350875    -4993.28678738                            
        5.71273811       14.48644294        5.55457166    -5003.29815249                            
        6.61168071        7.35788405        6.43114297    -4990.98728406                            
        6.57670609        6.82957009        6.32136861    -4980.66509137                            
        6.43130474        6.72571610        6.20170652    -4985.62562096                            
        6.40741998        6.70072746        6.13334821    -4995.58884986                            
        5.88007660        6.16668272        5.59350103    -4985.69919705                            
        5.38464401        5.58655959        5.15963861    -4985.88258544                            
        4.68776458        4.81649726        4.51271535    -4987.07570867                            
        5.48828581        5.73244276        5.20891534    -4965.67563099                            
        5.41315759        5.68871589        5.13903283    -4990.21789812                            
        5.73247646        6.14592045        5.36707772    -4990.95389875                            
        6.26805109        6.57643059        5.96218510    -5000.16871134                            
        6.39195143        6.81891873        6.01843208    -5028.30906697                            
        5.43747353        5.80266044        5.11833812    -5044.45183929                            
        5.33973212        5.64329230        5.06899329    -5058.97179165                            
        5.39516988        5.77515451        5.06541235    -5062.07542091                            
        5.36674217        5.80264549        4.99615952    -5060.35865448                            
        5.90014199        6.29676954        5.55429913    -5043.92777350                            
        5.76331597        6.14106412        5.42171026    -5029.99970615                            
        5.74465221        6.17437406        5.37961065    -5009.93932547                            
        4.90459655        5.30756513        4.55983288    -5013.92985053                            
        4.47521829        4.82188946        4.17220564    -5033.52118153                            
        4.55912227        4.90472929        4.25841009    -5048.73447047                            
        3.83902128        4.08272272        3.61889034    -5031.07134831                            
        3.56616344        3.80910420        3.34601422    -5017.96209514                            
        2.97948002        3.21003605        2.76320060    -5013.57621407                            
        3.26869812        3.48802765        3.05630181    -5008.13744125                            
        4.00914915        4.30174434        3.73315278    -5022.80482740                            
        3.88890750        4.07304444        3.67631124    -5040.77510604                            
        4.34027639        4.49033236        4.14523459    -5013.52038640                            
        3.80914936        4.04658564        3.54949079    -5005.63809259                            
        3.32962792        3.68241662        2.98610042    -5017.23375617                            
        2.79850005        3.14703422        2.47822137    -4999.23119256                            
        2.93313245        3.22796647        2.66925897    -5011.47226505                            
        3.12494605        3.39314797        2.88429990    -5014.58588442                            
        2.13660274        2.28943449        1.98833221    -5017.17611736                            
        2.36384454        2.58013543        2.17064107    -5022.36145766                            
        2.62890571        2.79636899        2.47714994    -5021.38012207                            
        2.50258752        2.67247199        2.35016124    -5008.28416911                            
        3.44970358        3.68037659        3.24640319    -4984.51337761                            
        3.98125077        4.28648462        3.71565420    -4990.51541521                            
        4.17208565        4.48892647        3.89588261    -5000.96134659                            
        4.82963718        5.09188303        4.59826041    -5000.00622891                            
        4.68016040        4.96194540        4.42920889    -5004.03173690                            
        4.92591678        5.30521803        4.59890629    -5009.48046414                            
        4.51189477        4.85637318        4.21235866    -5005.06392099                            
        5.03741931        5.51867163        4.62335979    -5006.86087532                            
        6.06553169        6.52876089        5.65808707    -5021.86229878                            
        4.91588074        5.30802282        4.60595505    -5006.52345105                            
        4.87285148        5.55676681        4.63779688    -5025.00306435                            
        4.15896892        4.40938338        3.92422260    -5020.11466240                            
        4.10938113        4.39991500        3.80211005    -5027.53456498                            
        4.72615812        5.08482649        4.42186250    -5034.74332965                            
        5.03007606        5.30804673        4.76022678    -5039.53687352                            
        4.03538377        4.28178457        3.78806738    -5057.86771355                            
        3.78962432        4.04363640        3.52464285    -5037.24069302                            
        4.15382134        4.40555509        3.88171485    -5048.63378301                            
        3.96496721        4.12374225        3.77858159    -5042.47145916                            
        4.19584316        4.29212248        4.05390090    -5051.40943294                            
        4.68147169        4.76405392        4.54962713    -5026.69026555                            
        4.75576442        4.83612628        4.63683459    -5017.05024192                            
        3.93082737        3.97850903        3.83849939    -5013.89655041                            
        3.89496684        3.98334072        3.78651361    -5018.30224881                            
        3.42894446        3.50391618        3.33313651    -5036.51239573                            
        2.78537791        2.84836989        2.70113064    -5018.07632486                            
        3.94136819        4.02067455        3.85000617    -5031.07988862                            
        3.75734122        3.86497925        3.64187570    -5019.47830282                            
        4.44220836        4.54603227        4.33040010    -5021.10470134                            
        4.44131672        4.57301958        4.31078663    -5016.62620948                            
        4.09324492        4.23534691        3.94975875    -4999.72944164                            
        3.89771880        4.07148106        3.73086010    -5009.92895996                            
        4.18770836        4.36187668        4.01889123    -5033.64890090                            
        3.94895980        4.08573765        3.79358608    -5044.46014494                            
        3.94706509        4.10382552        3.76768400    -5057.58330841                            
        4.02312238        4.16964999        3.84199938    -5076.70230086                            
        5.16145427        5.35541828        4.95101685    -5088.84186207                            
        4.28479926        4.43409272        4.10777184    -5099.51532495                            
        4.39322831        4.54544863        4.21645413    -5072.06376725                            
        4.86003124        4.95339210        4.72638997    -5068.99300722                            
        5.35570658        5.47647916        5.19958651    -5078.29383287                            
        5.16515610        5.26743041        5.02805802    -5072.23380969                            
        5.35370894        5.44319090        5.21451109    -5070.35888412                            
        5.73020670        5.82728962        5.57976378    -5061.78936872                            
        5.37519662        5.45136283        5.22350661    -5067.89969597                            
        5.99484019        6.10391254        5.80599959    -5063.62377690                            
        6.82626795        6.95044062        6.62549326    -5070.50173086                            
        5.89795555        5.95726778        5.75617017    -5061.74160317                            
        5.68940393        5.75457564        5.58310829    -5070.12604887                            
        5.53200525        5.58958586        5.40681914    -5061.51834538                            
        6.59205163        6.59920643        6.49524652    -5072.42380418                            
        6.74842832        6.81668958        6.65830176    -5064.91999783                            
        7.26654695        7.34622259        7.15067368    -5062.70403145                            
        6.89302964       18.25411372        6.80440448    -5034.27182613                            
        6.25414844        7.33768769        6.16169759    -5025.63001460                            
        7.44706214       59.31535950        7.32823562    -5021.95569519                            
        6.66033785       23.57122506        6.57625901    -5032.13986977                            
        5.92398222       62.05300267        5.78251770    -5011.68871639                            
        5.38638452       32.80533209        5.30019053    -4999.60144518                            
        4.54990576       22.92653180        4.44326161    -4986.23996633                            
        5.32077185        5.79305252        5.20390825    -4995.20360015                            
        3.86750498        3.96998789        3.76114856    -5022.19421241                            
        4.09093414        4.43287793        3.94811472    -5024.55362245                            
        4.61810490        4.92116922        4.47892140    -5013.23477799                            
        4.19369371        4.33741121        4.07880633    -5013.33112283                            
        4.87509035        4.97793242        4.74038849    -5033.10658794                            
        4.53628057        4.62467575        4.40860285    -5018.87038889                            
        4.44132545        5.02962389        4.30206739    -5011.20786310                            
        4.12084450        5.03956922        3.97902842    -5003.48015604                            
        4.44677211        6.30356189        4.31687979    -4969.15925832                            
        3.60518859        4.08426275        3.44817404    -4986.94787760                            
        4.44808193        4.75525789        4.26277524    -4961.11916663                            
        4.20662032        5.48951603        4.01410074    -4964.97094350                            
        5.26006733       14.80229332        5.10326337    -4960.09599237                            
        5.41694165      124.10475534        5.06104147    -4941.10181127                            
        6.01364745        6.85069624        5.85080859    -4956.22348776                            
        5.66371799        6.11887247        5.50496288    -4979.61216037                            
        5.98174259        6.27317610        5.82087019    -4985.75015313                            
        6.02891084        6.07006400        5.89143401    -4987.62892145                            
        5.70565510        5.77213168        5.60241923    -4992.22149725                            
        5.42546389        5.42083806        5.32038644    -4988.68880951                            
        4.48698418        4.50218154        4.38633588    -4991.66985514                            
        5.20753370        5.23765380        5.08849813    -4994.12913428                            
        4.40827700        4.50915424        4.28830725    -4996.89060787                            
        4.33215678        4.35280095        4.22675248    -5015.31959744                            
        4.66622387        4.69600439        4.55237131    -5020.39109614                            
        4.47273885        4.48369640        4.35470610    -5016.71095378                            
        5.50948760        5.54508525        5.36828117    -5002.15413391                            
        5.59490478        5.63121851        5.47610747    -4996.48312632                            
        5.73920907        5.76218101        5.63243049    -5000.06809602                            
        4.71531971        4.72652678        4.61273497    -5015.91537216                            
        4.71077331        4.77511629        4.61771197    -5014.13103518                            
        4.16131548        4.25240721        4.05428235    -5010.83603872                            
        3.96697252        4.04336699        3.86198242    -4993.60539182                            
        4.31635064        4.43084905        4.17238062    -5000.20665728                            
        4.27784300        4.39339687        4.12028426    -4988.10017328                            
        4.09196830        4.14964141        3.97763153    -4987.35506065                            
