        L = 0.90          L = 0.85          L = 0.95     Etotal @ L = 0.00
        5.74485462        5.94765039        5.50821489    -5016.88876304                            
        6.05827147        6.26024699        5.82114416    -5029.86936214                            
        6.63308273        6.87586090        6.35930239    -5031.63662475                            
        5.95657900        6.12243792        5.75427325    -5025.10112401                            
        4.78703761        4.90544461        4.63377788    -5035.39575942                            
        6.15931803        6.28743802        5.99817194    -5020.22807639                            
        8.97099020        9.15448107        8.75398830    -5020.47076376                            
       10.42729408       10.63029615       10.18920941    -5024.68371308                            
        9.66184665        9.86703749        9.42343303    -5023.66275249                            
        9.19184548        9.44014929        8.90741993    -5016.82290287                            
        8.61103922        8.83629097        8.34917312    -5005.83837024                            
        7.95581999        8.17821045        7.68492517    -5006.40618411                            
        8.03585249        8.24980660        7.76973646    -4988.28340018                            
        7.31046331        7.44836173        7.09963713    -4980.66299935                            
        7.60359104        7.77606339        7.36948210    -4984.80830223                            
        6.76381947        6.94466487        6.53654264    -4979.27634726                            
        6.63637799        6.86620697        6.36001876    -5000.98400554                            
        6.46179204        6.70775344        6.16775550    -5016.89040145                            
        5.72605075        6.00970986        5.40405732    -4996.13202658                            
        5.50892254        5.79883418        5.17821313    -5006.83124662                            
        5.14685287        5.39961068        4.84883961    -5000.13466521                            
        6.40225013        6.61830193        6.14195334    -4986.69955262                            
        4.64201323        4.83164571        4.40579691    -4989.52796615                            
        4.65398231        4.78230645        4.47869965    -4969.73814307                            
        4.01414703        4.06025647        3.90808423    -4984.30907553                            
        4.42921077        4.46763349        4.32862053    -4991.98555970                            
        5.55874263        5.64155252        5.42461047    -5004.28055017                            
        5.62865137        5.74963259        5.45667906    -5000.76820065                            
        6.40164854        6.48206042        6.27817797    -5015.02900452                            
        5.61727764        5.65395151        5.53944570    -4999.90356501                            
        4.86760802        4.88779302        4.80415534    -5012.05359953                            
        3.81406619        3.82368018        3.76095289    -5023.47616456                            
        3.56914047        3.57005956        3.52424839    -5026.86402003                            
        4.06051089        4.06714287        4.01624680    -5018.92049188                            
        3.77716159        3.80508712        3.71118159    -5004.20775101                            
        3.56935663        3.62206862        3.47611588    -5019.64071944                            
        4.03227789        4.09820506        3.92086846    -5010.36211382                            
        4.28998551        4.33526943        4.20002775    -5005.80610170                            
        3.67594265        3.74083157        3.56904050    -4998.21286944                            
        3.83862950        3.92409810        3.71317514    -4996.07320069                            
        4.34352740        4.42576339        4.21525315    -5010.53634776                            
        4.82800466        4.89284420        4.71205538    -5016.73611588                            
        4.41308657        4.46503642        4.31720159    -5009.43135134                            
        4.42541508        4.45210621        4.35684920    -5003.12420754                            
        4.37083372        4.41224778        4.28158086    -5013.16934786                            
        5.09892594        5.19379608        4.96417769    -5019.76173106                            
        4.86850725        4.93768403        4.75746577    -5006.97116780                            
        4.77548366        4.89563990        4.62155454    -4988.74741438                            
        4.09054720        4.21303959        3.93216258    -4991.45217937                            
        5.37621019        5.58641754        5.12912562    -4983.22249565                            
        4.89912524        5.10929038        4.65454470    -4995.31518263                            
        4.61258197        4.72446954        4.46398151    -5013.72977009                            
        7.34082727        7.57836378        7.06684932    -4983.44882898                            
        8.31574617        8.59094199        8.00451115    -4965.43648709                            
        7.78105815        8.02450072        7.50069965    -4985.67613350                            
        6.78193804        7.03126688        6.49874635    -4994.10662646                            
        6.67393750        6.85954952        6.45475799    -5015.72758407                            
        6.15528657        6.33631678        5.93820440    -5012.40213891                            
        5.59288441        5.80706374        5.33865068    -5010.99685017                            
        4.95423937        5.05603241        4.80435044    -5004.20494883                            
        6.16735289        6.27680831        6.01547077    -4978.52849278                            
        4.87596218        4.97051221        4.74479719    -4981.68738769                            
        4.49919683        4.56927659        4.39239907    -4982.33395369                            
        4.47186966        4.54575794        4.36325307    -4967.45123822                            
        3.82749696        3.91924192        3.70428755    -4967.27731707                            
        3.79160810        3.89555792        3.65765296    -4977.25029419                            
        3.43028257        3.55907899        3.27089836    -4984.72381475                            
        3.78533540        3.91428701        3.62574463    -4990.68357337                            
        3.72812173        3.80567119        3.61769962    -4982.55774952                            
        3.04361908        3.07486083        2.97645968    -4989.16656770                            
        2.30842234        2.32625613        2.25695838    -4990.45750036                            
        3.28968562        3.31516658        3.22024199    -4988.15476192                            
        3.89121425        3.93099452        3.80953496    -4982.27510610                            
        3.10581515        3.16835834        3.00391864    -4986.53412121                            
        3.17746892        3.24555697        3.06652142    -4977.86849163                            
        3.77172077        3.86818877        3.62346911    -5014.95133246                            
        3.65727990        3.75159713        3.51260638    -5014.51978426                            
        5.29658185        5.41464385        5.11673540    -5011.58015706                            
        3.70689476        3.78057394        3.56328043    -4995.49359457                            
        4.95639273        4.98136833        4.85584332    -4987.80442500                            
        5.04135784        5.11771871        4.89664266    -4974.86324228                            
        4.41572955        4.51221331        4.25070612    -4979.89414353                            
        4.87094478        4.96529542        4.69176576    -4993.97601009                            
        4.13696413        4.25760822        3.94533809    -5003.95552151                            
        3.41877345        3.51870220        3.23406286    -5004.18767183                            
        3.67300978        3.78863355        3.45758220    -5010.50625233                            
        3.02701198        3.06136507        2.88017168    -5005.37045911                            
        3.00912828        3.05924124        2.85144883    -5021.22493345                            
        3.79655419        3.82988411        3.64372641    -5012.58650308                            
        2.76477098        2.77370423        2.63164031    -5007.09223062                            
        3.21419123        3.25535085        3.06555523    -4993.27191949                            
        2.64785973        2.66986840        2.54870277    -4994.98139682                            
        3.66365050        3.73517287        3.51113076    -4991.64893867                            
        3.14539713        3.19958271        3.03073622    -5002.11995886                            
        3.60428908        3.60557202        3.52513926    -5009.99061447                            
        3.36605616        3.39114815        3.25998786    -5007.17887666                            
        4.03144328        4.01463632        3.96479220    -5015.79174037                            
        4.33610262        4.35266408        4.22604844    -5024.36169353                            
        3.83308261        3.79838734        3.77191289    -5029.05145302                            
        3.42098036        3.41937335        3.32373086    -5023.19720791                            
        3.49762532        3.44876162        3.43809743    -5018.93740292                            
        3.45296964        3.43462535        3.38489438    -5024.73258404                            
        3.02523131        3.01247167        2.93813765    -5007.86809248                            
        2.29393515        2.28202174        2.21215142    -5010.26065963                            
        3.02434615        2.97988502        2.95959690    -4997.50052834                            
        2.48897391        2.50838744        2.38576425    -5023.32666641                            
        3.46038710        3.51769007        3.33475659    -5008.23367297                            
        3.45946976        3.51536974        3.32235323    -5009.88340101                            
        3.59789836        3.68520599        3.44232460    -5013.76780177                            
        3.58214842        3.65256177        3.43835374    -5004.09337458                            
        4.00319056        4.09774193        3.83218890    -4997.26233883                            
        3.36240215        3.38768008        3.26222053    -4996.59973744                            
        2.95392540        2.97437770        2.85718255    -4989.16490637                            
        2.69324804        2.68796951        2.60856929    -4977.64899699                            
        3.10196546        3.11795362        3.00278276    -4986.21612831                            
        3.48504215        3.49056677        3.39099309    -5003.87735929                            
        4.41500457        4.44556115        4.29350907    -4999.27174974                            
        4.46304870        4.51705368        4.31704622    -4985.15180654                            
        3.65014740        3.66090061        3.54683892    -4981.54114552                            
        4.44741731        4.46796012        4.33803619    -4982.77327839                            
        4.32607002        4.32051542        4.23273054    -4995.18057250                            
        4.77203284        4.73376695        4.68513221    -4991.07155004                            
        3.96469879        3.82004155        3.93995010    -4982.96375816                            
        3.58884250        3.46380429        3.53323873    -4990.26351315                            
        4.53941239        4.44611274        4.46338840    -4998.25309904                            
        3.75187511        3.62989588        3.72821154    -4968.57822418                            
        3.37562685        3.25491818        3.36367935    -4971.70456949                            
        3.92155584        3.78767599        3.92094899    -5009.08583417                            
        4.34179058        4.25989288        4.32050199    -4998.97930700                            
        4.26193891        4.14450367        4.27214554    -5001.99878978                            
        3.63062576        3.54921800        3.61318032    -4998.04754595                            
        3.41453845        3.33685806        3.38716759    -4989.62201495                            
        3.24930917        3.16359263        3.22816341    -4994.34566082                            
        5.21675658        5.19367194        5.14188378    -5018.26385993                            
        3.74743980        3.72712982        3.66965033    -5004.20270106                            
        4.16829483        4.12425775        4.12062669    -5010.02428604                            
        3.87359045        3.93654393        3.85302735    -5013.44378077                            
        4.99824456        5.14769021        4.93441104    -5007.96008049                            
        5.15200959        5.48165873        5.14486264    -5002.11750923                            
        6.04084781        6.01103744        6.02407328    -4995.67364072                            
        4.83481265        6.37697842        4.87205129    -5008.81818833                            
        4.31473723        4.47127393        4.35679142    -5011.73946290                            
        4.74091381        4.56881176        4.79399741    -5006.56498216                            
        5.04802220        4.88933472        5.10183654    -5007.21731844                            
        5.29091256        5.13185985        5.34168295    -5023.28936587                            
        4.24999715        4.31904618        4.31512138    -5018.24544102                            
        3.61010543        3.56311485        3.65378699    -5013.33422654                            
        3.18964123        3.11157014        3.21535126    -5038.01539463                            
        3.41381908        3.28829445        3.42421986    -5022.19187139                            
        3.94056537        3.84336622        3.92487637    -5006.04797060                            
        3.03732404        2.98946166        2.98036160    -5011.48045729                            
        3.89618362        3.87855261        3.77496161    -5009.47354865                            
        4.78664942        4.69220572        4.73294010    -5005.09563853                            
        5.41793906        5.34294468        5.36723255    -5010.94317910                            
        6.39147983        6.34924056        6.31973875    -5025.50000106                            
        6.90790169        6.84579519        6.82425048    -5024.17007400                            
        7.96059285        7.95710298        7.80385789    -5037.96576507                            
        7.74752228        7.64899438        7.68733603    -5010.90294300                            
        6.94214368        6.87334702        6.87277210    -5013.61871358                            
        6.33071974        6.35412082        6.25052058    -5007.33043914                            
        6.22164881        7.26528377        6.21150733    -5002.31765768                            
        6.25292816        6.99230202        6.22679754    -5034.92146546                            
        6.20752786        6.15528301        6.09856345    -5039.23863837                            
        4.62174563        4.58393450        4.49616841    -5033.01291965                            
        4.77873439        4.79048817        4.61160577    -5053.25017324                            
        4.42336808        4.41233426        4.28046421    -5043.89998579                            
        4.69907511        4.68622289        4.55527785    -5043.11693201                            
        4.57138448        4.58843352        4.38971486    -5044.15394534                            
        5.59416225        5.56937807        5.45756104    -5049.11671191                            
        5.82928095        5.86064494        5.68828747    -5047.60071379                            
        5.61707496        6.59793528        5.52140541    -5024.84906055                            
        5.39935611        5.81588764        5.25795538    -5030.47899920                            
        6.21156970        6.59502577        6.05351770    -5038.39087788                            
        5.57737340        5.73366194        5.44726800    -5055.29061617                            
        4.74872121        4.93353980        4.63489129    -5052.70726740                            
        5.02027392        5.21758188        4.90365169    -5039.30456804                            
        4.82155072        4.86577642        4.68313426    -5035.32284526                            
        4.66558938        4.85085681        4.52428731    -5021.44008760                            
        4.60714038        7.65189858        4.38568020    -5028.10724507                            
        4.93689545        5.51818029        4.82554319    -5015.11823778                            
        3.85604714        3.82971578        3.73179016    -5018.67792181                            
        4.30577583        4.30597321        4.18026996    -5010.30707835                            
        5.26363275        5.66799100        5.19101087    -5008.75874899                            
        5.17088946        5.25643741        5.00004698    -5016.70806341                            
        5.27494024        5.45260584        5.14993876    -5012.49843044                            
        5.65142687        5.66085681        5.54100452    -5016.31021304                            
        5.29079310        5.27575969        5.14988207    -5034.57473332                            
        5.58691773        5.55190784        5.47461835    -5045.58342669                            
        5.15591941        5.14278076        5.03583755    -5055.72602389                            
        4.72632842        4.75195011        4.56197259    -5037.22824494                            
        4.07380301        4.11843373        3.89501700    -5045.57302719                            
        2.70724636        2.66083403        2.62228660    -5061.68699660                            
        2.44297440        2.43770188        2.32736079    -5066.67809159                            
        1.88336441        1.85534426        1.78899807    -5089.00628976                            
        1.61264219        1.56808337        1.51742291    -5053.96446216                            
        1.34127024        1.25258083        1.31078474    -5061.12405785                            
        1.76232157        1.77376049        1.64123277    -5051.25605230                            
        2.02679498        2.00077653        1.92146971    -5040.55200508                            
        2.38695552        3.68462780        2.32821083    -5037.51067651                            
        2.89728730        3.66082651        2.87665880    -5025.94797770                            
        3.13706970        7.36955226        3.08518731    -5041.08814535                            
        3.51808222       17.82899289        3.16466890    -5040.87685925                            
        4.20300782       16.92235020        3.86551145    -5047.33234077                            
        3.17139833        5.82810378        3.15468197    -5041.39368010                            
        3.44113812        3.32758446        3.40313406    -5048.07368350                            
        3.64455159        3.54109706        3.58653865    -5043.90285898                            
        5.26491912        5.30460064        5.08916147    -5026.32052995                            
        7.04252167        7.07828430        6.86619888    -5024.96711833                            
        6.70851552        6.81633678        6.47563794    -5026.36122994                            
        5.95023241        6.12627184        5.65152221    -5049.61210044                            
        7.07257720        7.24770782        6.77084655    -5058.36157959                            
        5.04091319        5.09974515        4.85928584    -5034.14117292                            
        4.95763507        4.97799400        4.81461701    -5016.32668664                            
        5.46607360        5.50351435        5.28968751    -5016.56767582                            
        4.84266673        4.77831250        4.75752786    -5039.91612590                            
        4.04338583        3.98948282        4.04046954    -5038.89631328                            
        4.75122466        4.63946806        4.73505941    -5038.58580781                            
        5.37809667        5.50713040        5.35451251    -5046.57168798                            
        4.67036062        4.61667595        4.65126073    -5053.27004559                            
        4.38009301        4.63013158        4.40445288    -5059.77566845                            
        4.54254588        4.44621046        4.55824800    -5056.12567479                            
        5.83293515        6.09069052        5.87987755    -5042.86650613                            
        5.94675565        5.94161692        5.95294526    -5049.68752700                            
        6.60179806        9.17862176        6.57997736    -5035.71622743                            
        6.54487269       13.85622816        6.33697507    -5033.80625912                            
        7.49499751        8.69964397        7.43917077    -5020.54282505                            
        7.91980176        8.95691622        7.89683755    -5023.84578503                            
        8.26826743        8.37327911        8.24312394    -5015.34222219                            
        6.91649820        7.08636374        6.93582192    -5003.26349906                            
        6.37279360        6.34888210        6.33067696    -5005.04174837                            
        6.04810419        5.98541123        5.97717675    -5001.10240011                            
        6.13218779        6.05504656        6.08640438    -4996.70970025                            
        6.29701482        6.28010718        6.27654471    -4989.47813801                            
        5.78571830        5.71648247        5.74960627    -4997.41085623                            
        5.83196147        5.80241300        5.78192334    -4997.42036592                            
        6.79636866        6.74834329        6.69977368    -5006.53778695                            
        7.27786211        7.20121551        7.21274761    -5019.67248528                            
        5.65885822        5.57270223        5.60397471    -5027.89115628                            
        4.90575157        4.86615998        4.90678811    -5024.90277989                            
        4.65679760        4.59489926        4.68733050    -5003.01530527                            
        4.49994736        4.36319146        4.50288453    -5022.89808197                            
        4.21210123        4.11659896        4.22912488    -5016.25822350                            
        4.55433240        4.46421968        4.51003832    -5026.66086886                            
        4.11644317        4.17802610        4.09475979    -5050.01417221                            
        3.54053529        3.52093189        3.48379963    -5047.36657164                            
        4.35963797        4.30006327        4.28767308    -5030.15856456                            
        3.68508365        3.56933038        3.66919260    -5040.46280331                            
        3.83285626        3.73003402        3.78069393    -5036.44208918                            
        3.86675912        3.81291668        3.77987634    -5027.63968571                            
        4.33465739        4.28215267        4.25759125    -5040.59925368                            
        4.20004604        4.12654459        4.13865498    -5035.30561187                            
        4.14691840        4.06239602        4.08905762    -5030.03432724                            
        3.86419842        3.79918774        3.80989898    -5028.04934086                            
        4.15661166        4.05414017        4.13306071    -4999.32359545                            
        3.85672644        3.75915290        3.83008199    -5014.18468912                            
        2.73389495        2.56223896        2.76369073    -5007.27490282                            
        3.35986249        3.90373214        3.42254650    -5009.63005242                            
        2.81227132        2.66799730        2.84271272    -5024.70225700                            
        4.09674790        4.00642623        4.10708406    -5020.89118087                            
        3.86008641        3.89120373        3.92461733    -5026.67378603                            
        3.80757092        3.66974975        3.87435373    -5018.69906997                            
        5.24862438        5.69460111        5.31099366    -5018.50855700                            
        6.31753172        8.53266881        6.29150479    -5007.02290721                            
        6.20670930        6.56602146        6.19430686    -5029.56914366                            
        7.97612635       13.07065541        7.75847857    -5036.94431483                            
        7.93838689        9.02906013        7.87247469    -5028.95642036                            
        7.30270492        7.49940087        7.29294311    -5015.75009314                            
        8.11692727        8.18504442        8.05214661    -5019.86741532                            
        7.45777220        7.37663284        7.45632160    -5021.05739466                            
        6.46166820        6.38269321        6.51055621    -5033.29980743                            
        7.54999445        7.37409358        7.57691863    -5036.88210891                            
        6.73948933        6.55120436        6.76734452    -5055.21548065                            
        6.08222735        5.93400198        6.07760228    -5037.55967086                            
        6.20690252        6.03809531        6.24042030    -5039.57683388                            
        6.55364369        6.42292256        6.54435224    -5034.79585473                            
        6.75950053        6.69569005        6.69150415    -5029.17310609                            
        6.99863385        6.88390429        6.97087269    -5019.90674268                            
        6.48381130        6.39675809        6.46435707    -5025.46499206                            
        4.75670422        7.10468839        4.66256689    -5022.25403125                            
        4.80267797        5.08979335        4.62036461    -5018.54671497                            
        7.25117531       16.00964891        6.96352933    -5021.49524151                            
        7.33611495       12.45896612        7.08096381    -5027.32945322                            
        8.87650162       43.31228437        7.92081156    -5035.50351453                            
        9.02124484       23.15817138        8.25514694    -5035.58747473                            
        8.40207319       12.61821736        7.88010867    -5023.63315253                            
        6.29666598        7.63883924        5.94309813    -5021.87325131                            
        6.58870792        7.09764600        6.23370157    -5018.63476368                            
        6.64556298        7.18096960        6.29233654    -5014.28621015                            
        6.66066943        6.99664960        6.20859042    -5026.80718781                            
        6.75853675        7.06482629        6.47214593    -5011.13646818                            
        7.06076799        7.41969404        6.68135479    -5020.94220662                            
        7.89893174        8.59138539        7.54364034    -5018.18643033                            
       10.01437554       10.58144631        9.48827992    -5019.64038395                            
        8.14523157        8.54392142        7.70056871    -5025.78233180                            
        8.60036803       10.44224420        8.11439141    -5016.03740451                            
        9.55826911       12.11606434        9.10378654    -5020.98303132                            
        9.06451572       12.48803103        8.63581892    -5028.29367664                            
        8.38365624        9.41377749        8.00769227    -5028.79643399                            
        9.08986215       19.61356905        8.19690370    -5030.17076908                            
       10.28929526       13.01250604        9.87814364    -5020.47229905                            
       10.55794428       17.45466120        9.99554717    -5032.79954936                            
       11.55441003       15.57185234       11.09213299    -5030.20021519                            
       11.65468318       15.62506805       11.31729696    -5043.67417742                            
       11.60628982       14.51279428       11.34004623    -5046.03424264                            
       11.37514271       12.60674515       11.16945963    -5042.31611875                            
       11.41263436       12.17616604       11.23660927    -5022.42919298                            
       12.53562191       14.81274660       12.38882578    -5029.62570165                            
       10.05834561       12.40512611        9.93335368    -5036.52396230                            
        9.92330900       18.85043008        9.55938551    -5043.82530211                            
        9.79015662       22.34531003        9.25472573    -5026.47403018                            
        9.56642778       25.92223305        8.69494076    -5034.29354959                            
        9.65198271       12.46669878        9.59187674    -5029.51360607                            
        8.62045587       17.02135957        8.28527845    -5035.18159661                            
        8.85280234       11.89344060        8.81031018    -5038.12781253                            
        8.89428030       14.97761185        8.67729961    -5049.09547898                            
        6.74445980       16.24932298        6.36267252    -5031.16372649                            
        6.36447525        7.92197796        6.42971318    -5035.32009858                            
        6.21323353        7.22551402        6.32164438    -5024.56281818                            
        5.35610736        6.63312234        5.43762355    -5029.68284458                            
        6.31449164        6.63020452        6.42120765    -5022.84244860                            
        6.12969836        6.02115587        6.18700605    -5009.39532180                            
        5.70894116        5.65776155        5.78431614    -5007.75586943                            
        5.58302280        6.23698147        5.65585401    -5001.15062011                            
        5.24861242        5.19568296        5.27182524    -5020.34853899                            
        6.60781558        6.58027284        6.62617751    -5001.32962998                            
        5.19687557        5.93763457        5.17897178    -5007.15634768                            
        4.89933194        5.70073632        4.90456608    -5023.50545157                            
        4.59230601        4.65922754        4.61950084    -5013.26090379                            
        4.94956018        5.08413364        5.02721156    -5008.54769086                            
        5.67154439        6.85788639        5.77484744    -5001.36030139                            
        5.82674723        5.66090342        5.89044937    -5010.76003527                            
        5.10122910        6.82245491        5.18256186    -5017.60665733                            
        5.22470277        8.20702408        5.24032875    -5027.92924030                            
        5.69857850        7.69701851        5.71751320    -5018.12633523                            
        5.25868252        5.28286118        5.29124713    -5018.49566076                            
        5.72369309        5.65736322        5.74097900    -5018.53644389                            
        5.24357788        5.40993162        5.22892979    -5025.31901178                            
        4.65340923        4.60691593        4.66025291    -5025.72034222                            
        3.78097418        3.76128142        3.79913001    -5029.27207309                            
        4.21726068        4.10418869        4.19222214    -5019.16659829                            
        4.72502249        5.76765260        4.71875504    -5022.25143802                            
        4.15933313        5.38396473        4.13847816    -5000.01337998                            
        4.57151373        6.67811345        4.51724017    -5011.45979589                            
        4.77386960        6.75548828        4.70145691    -5026.58505070                            
        5.29471887       16.09018918        5.04467739    -5015.89232395                            
        6.02975002        6.73884822        5.98836118    -5024.63240125                            
        5.24396855       11.09539782        5.08579693    -5017.25681758                            
        5.38708547        8.25899311        5.29326238    -5040.51225341                            
        6.53213533        6.76805269        6.40650294    -5044.31477568                            
        7.48931008        7.71131939        7.30489751    -5034.63649080                            
        7.33276738        7.82504965        7.14783155    -5008.32786945                            
        6.95436924        7.38486277        6.75939188    -5003.80910957                            
        6.14635895        6.94791399        6.03863651    -5004.35791205                            
        5.84740429        5.91894587        5.71388243    -5018.84578219                            
        5.15966565        5.82700975        5.06289859    -5031.73277757                            
        6.00386842        8.30441609        5.93370482    -5047.27737342                            
        5.40645881        5.45225682        5.28358057    -5034.42742637                            
        5.74524320        5.72889963        5.61779327    -5018.13494719                            
        7.17302854        7.17810157        6.98812678    -5026.36914086                            
        6.34270642        6.31667554        6.20671986    -5023.09393035                            
        5.25333838        5.23310516        5.12668937    -5028.38370048                            
        3.99242980        3.97676365        3.86730206    -5017.72473049                            
        5.25887948        5.25360960        5.13073988    -5022.49461969                            
        4.91578899        4.86992807        4.78702935    -5018.92199634                            
        4.24166775        4.20149365        4.12694184    -5027.38933378                            
        4.17508359        4.60991138        4.07424321    -5037.78208655                            
        3.95671057        4.05551472        3.86668099    -5017.67528358                            
        4.72092397        5.19616514        4.59396179    -5015.91202483                            
        4.94261683        5.18979553        4.83341386    -5025.76910664                            
        4.65032734        5.05958393        4.56508186    -5043.25220321                            
        4.66449324        4.87441465        4.54490142    -5033.68210932                            
        4.51274138        7.41512545        4.43208568    -5041.04574410                            
        4.42152817       12.30523444        4.25047680    -5025.09295622                            
        5.06072149        8.01947437        4.93962248    -5047.98304383                            
        4.88283531        6.16966365        4.83269637    -5068.85688072                            
        4.86187200        8.08107080        4.78950821    -5042.15475638                            
        5.08594720        5.25004718        5.00519130    -5059.98273880                            
        5.89467012       15.40357645        5.56450330    -5066.28370606                            
        5.35691148       15.20002860        5.03006092    -5050.43794640                            
        4.96919435        5.63177270        4.88640795    -5054.57081186                            
        5.31897742       13.78830816        4.97542582    -5050.01195334                            
        6.65423553        9.51090248        6.49727232    -5039.64358501                            
        5.62138626       10.36510797        5.42358384    -5018.31716630                            
        4.43710302        4.72234730        4.42785565    -5035.44905562                            
        3.84899443        3.94651129        3.81876016    -5033.17264376                            
        3.80451072        5.05164499        3.78337026    -5032.06677765                            
        4.91009869        4.93564871        4.82824510    -5024.16701735                            
        4.37794086        4.27983403        4.33477563    -5033.17026010                            
        3.98074436        3.92042794        3.95214452    -5028.27287026                            
        4.18387725        4.17644853        4.19370182    -5020.70752804                            
        4.79074889        4.90008845        4.78653591    -5018.55338712                            
        5.93908539        5.85455382        5.89582201    -5011.13181344                            
        5.29844868        5.26081194        5.25674183    -4997.81935310                            
        4.77026228        4.67490270        4.77978748    -5018.97467402                            
        4.06124183        3.94180226        4.04543388    -5029.86449637                            
        4.04599831        4.09943927        4.05370903    -5045.19375352                            
        4.33973853        4.28576064        4.25803701    -5062.87510982                            
        4.07177662        3.99872771        4.05440565    -5047.43244161                            
        3.89063026        4.30527623        3.89712665    -5032.58380002                            
        3.82220529        3.83365956        3.82422915    -5060.30052099                            
