        L = 0.15          L = 0.10          L = 0.20     Etotal @ L = 0.00
        0.83538947       -0.00139182        1.69626111    -4987.85742585                            
        1.41994718        0.73258275        2.19486664    -4984.44009910                            
        1.72913919        1.08056344        2.47344194    -4972.62571926                            
        1.32348753        0.82071483        2.01417209    -4981.27907171                            
        1.14013003        0.33462577        1.98719112    -4972.84921968                            
        1.75128933        1.04436790        2.56445218    -4961.65686376                            
        3.04953913        2.86576664        3.60386952    -4952.27052553                            
        3.11299696        2.97263666        3.63120282    -4975.95660160                            
        2.34697693        1.85543726        3.03039781    -5000.97942671                            
        3.20920744        3.00781219        3.74220742    -5009.24055622                            
        1.93328642        1.57003113        2.57711344    -4998.22427937                            
        3.13597158        3.03667712        3.63315063    -5005.31832117                            
        4.08113822        4.46816473        4.38185538    -4996.27191027                            
        4.44533646        4.42495635        4.94270878    -4991.45386181                            
        4.37335116        4.32425754        4.88972056    -4985.01839703                            
        3.41181403        3.23160209        3.98510622    -4991.38400699                            
        3.35384783        2.91696118        4.05035184    -4991.22053600                            
        4.09350576        3.69155056        4.74919492    -4986.71740135                            
        3.91285755        3.51472226        4.54907390    -4996.27144782                            
        3.60598970        3.29978908        4.19828154    -5007.69108114                            
        3.74983405        3.61596566        4.23199185    -5005.95601754                            
        3.70560105        4.12140182        3.89776036    -4994.80982736                            
        4.95383642        5.88905797        4.85019067    -5006.10111863                            
        4.55355480        4.93362663        4.73325112    -5002.84338836                            
        3.21614254        2.88851503        3.79580169    -5003.86038867                            
        5.75439081        5.52282085        6.27210633    -5015.20025578                            
        7.03056110        6.52076554        7.68661463    -4994.54581844                            
        4.58466222        3.84823326        5.36319420    -4994.26869038                            
        5.71742919        5.16086681        6.38817583    -4986.86291343                            
        6.34028022        6.04593206        6.87066987    -5002.82321170                            
        5.70196401        5.41730298        6.23130168    -4998.42247006                            
        5.01888401        4.72559331        5.55140572    -4993.37231761                            
        2.29798140        2.01551637        2.85011980    -4999.50190607                            
        3.83946787        3.93765621        4.21555803    -5014.85977501                            
        4.69719801        4.73539419        5.07065148    -4983.93791930                            
        4.59818132        4.24793090        5.16809523    -4981.57137035                            
        4.69748021        4.14593158        5.38241643    -4981.05214513                            
        5.21535180        5.09647067        5.68206450    -5000.06490435                            
        4.10154377        3.96199775        4.62566852    -5006.23664934                            
        3.48258251        3.48726997        3.94368182    -4986.99319646                            
        3.73680628        4.03977215        4.04814118    -5000.52706011                            
        3.49485528        3.59951066        3.88102850    -4998.23125282                            
        3.56859681        3.61873485        3.98565749    -4984.93990937                            
        3.67388549        3.77888980        3.99872284    -5001.79847494                            
        2.79413552        2.60306802        3.29127736    -4992.24851213                            
        2.85949346        2.71590780        3.31961280    -4971.50016451                            
        2.58592287        2.63886490        2.94827271    -4967.01634557                            
        2.14792386        2.33260541        2.46952897    -4975.72796064                            
        1.26812233        1.22758165        1.70064050    -4976.03523393                            
        1.00542088        0.84731317        1.53553031    -4964.44712308                            
        1.71196535        1.81866288        2.11585378    -4970.02500191                            
        2.22616253        3.75252288        1.90372180    -4975.77249165                            
        1.27112511        1.82966285        1.44727129    -4985.76522347                            
        2.02961931        2.27707147        2.28953284    -4982.42864674                            
        2.94832776        3.54732088        3.03496669    -4978.73451822                            
        4.51548102        6.31792912        3.85481914    -4979.98410506                            
        2.39394250        2.80992710        2.56476190    -4965.41357614                            
        1.81815426        2.46532828        1.85505495    -4965.51416346                            
        2.62704128        3.70999458        2.41811080    -4976.14505527                            
        1.67288854        2.11727041        1.89619653    -4979.80584621                            
        1.77970273        1.68898462        2.28457646    -4966.48168382                            
        1.00985540        0.95912426        1.50128580    -4981.52110578                            
        2.07904810        2.45153904        2.27811291    -4978.94174625                            
        0.26135695        0.50902239        0.51845893    -4966.61663208                            
       -0.93249003       -1.18073857       -0.39100233    -4962.15684788                            
        0.02970325        0.13346932        0.40407754    -4944.19283973                            
        1.50935491        1.30106922        2.05434662    -4945.41589486                            
        0.98234634        0.68174331        1.52932697    -4964.35618364                            
        0.92787389        1.48454108        1.03976417    -4938.70017065                            
        1.19751144        1.78423963        1.33384672    -4929.53659683                            
        0.29917937        1.48224635        0.15340356    -4924.95168876                            
       -0.57883903        0.05211855       -0.46409035    -4921.00624450                            
       -0.00907826        0.82192016        0.03436209    -4943.09904385                            
       -0.44225929        0.56022307       -0.48456525    -4951.57096809                            
       -1.21968361       -1.03178601       -0.83448067    -4957.21526513                            
       -1.54183138       -1.05865498       -1.31930365    -4961.63591708                            
       -1.69045737       -1.89576836       -1.13596510    -4963.36149337                            
       -0.54325413       -0.71123040       -0.04526704    -4954.15238345                            
       -0.04034688       -0.35590081        0.52492957    -4959.89816885                            
        0.60264354        0.38769320        1.11081773    -4957.71485738                            
       -0.03537877       -0.24247380        0.46991075    -4971.48824876                            
       -0.07321025       -0.50501104        0.55948413    -4969.52435950                            
       -1.40551645       -1.58361755       -0.90394073    -4958.76839703                            
       -0.95330345       -0.31649307       -0.88985625    -4947.35317141                            
       -1.06503957       -0.90574267       -0.79191570    -4945.60172727                            
       -1.06961695       -1.39552177       -0.55227827    -4946.75528709                            
       -0.68275799       -1.05012165       -0.13836387    -4929.86939368                            
       -0.12594066        0.34791986       -0.10021755    -4918.79693788                            
       -1.41593376       -1.51363551       -1.03841858    -4918.78274898                            
       -1.72408828       -2.01525901       -1.23781531    -4913.93041677                            
       -2.04090157       -2.47711649       -1.46369521    -4919.96650385                            
       -2.05919135       -2.70011406       -1.32739363    -4928.83523362                            
        0.36930659        0.63063238        0.49235818    -4936.10701883                            
       -0.20073072       -0.01968194       -0.00169679    -4912.99379971                            
       -0.73461242       -0.57357201       -0.51036767    -4910.71180890                            
       -0.56002718       -0.41557070       -0.34663062    -4914.83329168                            
       -2.06007581       -2.42571886       -1.51724792    -4925.95408040                            
       -2.55402282       -2.84249845       -2.02768936    -4931.79844516                            
       -2.79298689       -3.02492258       -2.29072111    -4948.34260538                            
       -2.36316370       -2.31343235       -2.01298813    -4953.31658270                            
       -2.30265015       -2.56778837       -1.76710090    -4963.38646566                            
       -2.48287234       -2.94261007       -1.83832221    -4958.15460820                            
       -1.24073721       -1.45837611       -0.76580257    -4949.66793259                            
        0.20788510       -0.03963518        0.72267169    -4951.12926536                            
       -0.01673903       -0.27677365        0.51405537    -4966.08062254                            
        0.58159473        0.35475728        1.07561381    -4978.80188311                            
        1.80045459        2.30241363        1.87977816    -4985.09599573                            
        0.54970432        0.00563639        1.22546305    -4990.15888512                            
       -0.67045687       -1.39301589        0.10661597    -4983.65900579                            
       -0.09280920       -0.89020034        0.71887310    -4998.68901027                            
        0.36077924       -0.30900255        1.08931393    -5012.89130057                            
       -1.23576244       -2.00095814       -0.40082747    -4998.77895225                            
       -1.45646987       -2.17321782       -0.66055276    -5003.22952178                            
       -0.80219208       -0.91552426       -0.33770991    -5004.51125880                            
        0.00964484       -0.01978777        0.39791100    -5004.23840429                            
        0.28257235        0.74710571        0.39689579    -5005.93546045                            
        0.54365678        0.48520964        0.91822373    -5005.50026855                            
        0.20737520       -0.15726173        0.71906451    -5008.08032812                            
        0.17112916        0.18303681        0.48109389    -4995.26836978                            
        1.42643796        1.09922924        1.91988227    -4980.77800914                            
        2.06307375        2.27273093        2.21508346    -5000.03373973                            
        1.53378907        1.16344499        2.03343733    -4997.25959508                            
        1.46150323        1.41783587        1.76861622    -4986.12346148                            
        1.86602124        1.87630791        2.12345278    -4989.95433304                            
        2.58596357        2.34284212        3.01002357    -4972.11302747                            
        2.68260052        2.15381564        3.31161264    -4983.09664481                            
        2.79683261        3.14589881        2.97540056    -4971.06616735                            
        0.75535115        0.55960191        1.21002161    -4969.20310009                            
        0.12337390       -0.34908854        0.75260898    -4995.33437205                            
       -0.73541879       -1.40101570        0.00603958    -4988.29977724                            
       -1.28915144       -1.87693576       -0.57294306    -5004.39659061                            
       -0.01547102        0.48433096        0.09245514    -5015.83853841                            
       -1.28401854       -1.08340239       -1.01177586    -5010.07196445                            
       -0.71233614       -0.21158995       -0.60034479    -5006.30950795                            
       -1.75020698       -1.88446640       -1.27919079    -5016.64857003                            
       -1.88849265       -2.25829536       -1.28982485    -4989.09581617                            
       -1.14279477       -0.93497535       -0.89880127    -4984.39070677                            
       -0.30872075        0.34228648       -0.31852344    -4987.72412847                            
       -0.79325641       -0.01396249       -0.88809792    -4975.13141628                            
       -3.09593670       -3.48239572       -2.46105421    -4979.83123267                            
       -2.74312662       -2.86006952       -2.25431294    -4990.64664746                            
       -2.17344261       -2.40291304       -1.64356797    -4994.03641729                            
       -2.96430159       -3.24652105       -2.44373710    -4995.83348182                            
       -0.73188261        0.09811735       -0.90875987    -4988.83530445                            
       -1.61076227       -1.62307839       -1.26686036    -4992.03155941                            
       -0.76066906       -0.84565049       -0.38984053    -4996.70268469                            
       -0.25311792       -0.44461573        0.17158400    -4997.48895658                            
       -1.36320662       -1.89475589       -0.73978074    -5000.40921906                            
       -1.29743331       -1.88518114       -0.63692245    -4983.69720431                            
       -1.38303809       -2.06735086       -0.64738858    -4978.17817966                            
       -0.66423583       -1.16989531       -0.03143403    -4990.17345361                            
        0.20500413        0.02745920        0.64903057    -4994.80290537                            
        0.36200200        0.09137275        0.86488009    -4999.91611427                            
        0.24744287       -0.18042977        0.83901658    -5008.73146560                            
        0.34406300       -0.08027151        0.95317787    -5013.74072690                            
        0.44610442       -0.15643431        1.15269377    -5010.63785769                            
        1.33984188        0.95949299        1.89670210    -5007.44830852                            
        0.38006419        0.13955370        0.83687630    -4995.33978620                            
       -0.12258807       -0.57722287        0.46666962    -4983.21293808                            
       -0.34313634       -0.43390739       -0.00314729    -4972.49687448                            
       -0.15802085       -0.58896598        0.39509766    -4969.40123120                            
        0.05849274       -0.67392332        0.83276050    -4984.94818523                            
        0.23873064       -0.40393740        0.95909575    -4962.31507764                            
        0.46614139       -0.28107996        1.24708621    -4969.68287159                            
        0.04482614       -0.59934164        0.78644339    -4982.38780864                            
       -0.23663707       -0.85582002        0.48861959    -4984.65144152                            
       -0.30276672       -0.64751386        0.28340323    -4995.03100293                            
       -1.02186149       -1.31289304       -0.46763832    -4999.30131108                            
       -1.02637549       -1.65462869       -0.28358236    -5019.63917518                            
       -0.55137999       -0.95762487        0.05920795    -5027.38670371                            
       -1.23742416       -1.24401753       -0.79354644    -5049.42100529                            
       -0.69627723       -0.97416801       -0.09937891    -5036.66000767                            
        0.14707772        0.11910928        0.58660564    -5037.52433522                            
        1.51104096        2.26156209        1.46899617    -5040.15965509                            
        1.11967453        1.57131168        1.25369245    -5037.03652384                            
        1.63212735        2.78590238        1.35934996    -5032.56949288                            
        1.05256700        1.47605049        1.18246377    -5007.00834940                            
        0.70108520        0.76715866        1.03200309    -5001.11341656                            
        1.24018975        1.58009664        1.45553162    -4998.04633768                            
        3.27314985        4.91037235        2.82178838    -4999.13426634                            
        3.73114968        5.71145036        3.08629892    -4989.61954163                            
        2.62436467        3.60879740        2.54726264    -4970.57459543                            
        2.99562314        2.89781479        3.41622245    -4992.70774077                            
        3.08516025        3.60177293        3.20725682    -4998.16623905                            
        1.84947296        1.69627998        2.35349545    -4974.65875392                            
        3.08638383        3.52401218        3.25742754    -4997.89719778                            
        3.11465331        3.28473465        3.43604702    -4998.85778353                            
        2.22728929        2.38131306        2.57859212    -5004.11398944                            
        2.31475414        2.63054215        2.55840183    -5011.05788378                            
        2.01823723        1.82652642        2.56445593    -5001.72336445                            
        4.07391589        4.83918758        4.16899673    -4987.35173553                            
        3.65089411        4.29044183        3.77755588    -4979.49239185                            
        3.74282484        4.12437989        3.99770970    -5002.91234957                            
        3.52269950        4.11433788        3.66447240    -4996.63201815                            
        3.16333573        2.71900913        3.81762735    -4987.42382405                            
        2.43961387        1.97188053        3.09812684    -5013.56042224                            
        1.55903408        1.23216176        2.16965588    -5032.97824040                            
        0.63490232        0.18802374        1.31474570    -5050.20646411                            
        1.55484246        1.83377965        1.82563530    -5059.50551954                            
        1.48718287        1.05246855        2.12271048    -5045.35727416                            
        2.06616153        2.25524392        2.35091089    -5028.21392627                            
        2.87039445        2.66376908        3.35589821    -5015.07221474                            
        2.68928418        2.48776860        3.18018107    -5020.33994690                            
        1.89974146        1.96148034        2.28150862    -5013.03818266                            
        1.90716498        1.57287501        2.43270989    -5014.58334922                            
        2.08548614        1.80363721        2.59995111    -5013.14505834                            
        2.34896389        2.37247724        2.67864005    -5011.78928239                            
        3.94540474        5.35571369        3.36322063    -5016.82413698                            
        1.90237358        1.97366429        2.19267562    -5026.25902544                            
        1.98944065        2.41517529        2.08305753    -5008.97914591                            
        2.08547447        2.73701801        2.01066151    -4991.66815920                            
        2.38815491        3.47366707        2.06948669    -4967.00897076                            
        2.78070049        3.26515065        2.86082308    -4989.98967434                            
        2.10594638        1.75970322        2.67272234    -4979.20745873                            
        2.33499734        2.17392854        2.80855546    -4995.19876716                            
        2.09756955        2.11493651        2.46042421    -4988.78894954                            
        2.28243160        2.52722532        2.52716775    -4987.42028436                            
        3.57299675        3.80471929        3.84647513    -4993.22795291                            
        3.76829646        3.43744650        4.32768669    -5010.20772523                            
        2.30201298        2.11928511        2.80278932    -4992.12756041                            
        1.86394086        1.92947396        2.21549008    -4986.67731301                            
        1.93146346        2.04748972        2.26694637    -4991.27319578                            
        2.58585291        3.23287788        2.63773011    -5010.17946281                            
        3.17056413        4.25300223        2.94529586    -4999.66855709                            
        0.60342091        0.40061688        1.09757281    -4994.42436228                            
       -0.38494094       -0.02397298       -0.15319530    -4985.69146915                            
        0.48428075        0.71377168        0.75119700    -5008.33426031                            
        0.43291324        0.85505801        0.61376870    -5008.14256184                            
       -0.05291899        0.25740621        0.17896700    -5034.61371521                            
       -0.01078337        0.90883098       -0.10533682    -5013.57017767                            
       -0.19047614        0.93559655       -0.36044066    -5021.10998438                            
        1.19290886        2.84976561        0.70598897    -5017.15501932                            
        1.66304546        3.79378618        0.94699451    -5020.67777257                            
        1.53029318        2.61031121        1.41920377    -4997.44908443                            
        3.11449097        6.06629496        1.96909928    -4989.45234156                            
        2.99648141        5.12571384        2.34672353    -4991.17559851                            
        3.00819431        3.82428689        3.04239735    -4996.22491677                            
        2.24022738        3.82276078        1.91821691    -5005.24392140                            
        0.98653764        1.80842971        1.09239147    -5017.08236152                            
       -0.58711077       -0.16092540       -0.34025737    -5036.49022180                            
       -0.19173461        0.32260758        0.00527821    -5032.75807556                            
        1.01019077        1.66944496        1.17090357    -5027.02717436                            
        1.27246344        3.15162993        0.80370910    -5022.68124397                            
       -0.38136990       -0.50227925        0.13203982    -5020.57219890                            
       -0.56679693       -0.51452095       -0.12766497    -5020.00950745                            
       -0.77883550       -0.77618692       -0.31765027    -5026.51807591                            
       -1.38758622       -1.20742729       -0.97960265    -5020.81167513                            
        0.11415471       -0.00548158        0.63181393    -5031.68606199                            
        0.49405795        0.45914416        0.95219107    -5020.84597724                            
        0.77892625        0.80017443        1.23348868    -5038.90391464                            
        0.72609063        0.75671149        1.18672243    -5034.60787767                            
       -0.19101300       -0.97624326        0.65797122    -5032.30203030                            
       -0.41920634       -1.06337405        0.34415709    -5021.89174862                            
       -0.38067848       -1.03119129        0.37333365    -5015.74495194                            
        0.56832311        0.21534417        1.11171830    -5007.67268082                            
       -0.28664089       -0.63786483        0.26263275    -5003.54386856                            
       -0.07176166       -0.65694794        0.60644732    -5008.66435466                            
        0.61648677        0.08925551        1.26599016    -5015.44521185                            
       -0.13164821       -0.21408335        0.31927584    -5004.18578489                            
        0.62024303        0.95100003        0.84802925    -4991.53896194                            
        2.00545691        3.62933184        1.52809733    -5003.10597049                            
        0.77348604        0.75260608        1.15615669    -4997.01955433                            
        0.82989865        0.47249385        1.40964415    -5015.55541078                            
        1.04208237        0.83425851        1.52985300    -5024.48238458                            
        0.73011456        0.34286003        1.30861841    -5041.98841147                            
        1.61340926        1.29593858        2.18493403    -5041.42691300                            
        1.91288821        1.69289767        2.45772851    -5045.86534314                            
        3.19834910        3.04829057        3.64724524    -5026.96118781                            
        5.75333861        6.03405882        5.99305846    -5006.73935559                            
        6.77764766        7.13397584        6.98339929    -4997.46122594                            
