        L = 0.45          L = 0.40          L = 0.50     Etotal @ L = 0.00
        3.21967434        3.92900513        3.42516098    -5005.76107460                            
        4.63380941        6.74611454        4.22809275    -5011.05535001                            
        4.52151317        5.97033633        4.34259015    -5003.39053974                            
        3.22629315        3.31921016        3.65449149    -5023.08678982                            
        4.86795372        6.01177723        4.83276181    -5015.65127488                            
        4.07456329        5.67749602        3.82222025    -5035.17779669                            
        4.39426828        6.29695953        4.02374085    -5023.59228373                            
        2.71575271        4.02680186        2.61505619    -5013.97736920                            
        1.85282984        1.98309786        2.29266762    -5016.15906236                            
        3.06665514        3.93956465        3.13312675    -5002.60780241                            
        4.61794037        6.94711951        4.01079943    -5006.65194414                            
        5.39978062        7.01136634        5.15874660    -5006.55802118                            
        4.75431428        5.32366746        4.93566502    -5003.51917353                            
        2.43459337        2.09768879        3.03715355    -5003.85312895                            
        2.64599475        2.90197107        2.96515547    -4996.02828210                            
        4.08093671        4.19496499        4.46119198    -5008.63384066                            
        4.60937688        5.09220052        4.84945555    -4986.13938787                            
        4.80302107        6.03910134        4.76214498    -5003.51306830                            
        5.23196441        7.24365015        4.93502263    -4990.81857696                            
        4.99977316        5.14730979        5.41415954    -5007.37639574                            
        4.73917554        5.78956643        4.87749265    -4993.15254510                            
        4.25936080        4.17470851        4.77563926    -4997.03008018                            
        3.02446850        3.24069872        3.44078821    -4993.50989201                            
        4.16974210        4.59277927        4.46286300    -5009.07447103                            
        4.10687828        4.69899234        4.27973244    -4987.59034620                            
        4.36811984        4.53230142        4.70654419    -4985.32560014                            
        3.16384379        3.03491263        3.66582182    -4990.65866846                            
        4.26350655        4.19049942        4.73759143    -4974.20163421                            
        3.29085161        3.64558012        3.56635707    -4986.94110002                            
        4.77708355        5.18919192        5.01312934    -4980.09859781                            
        4.41403184        4.95958014        4.61369060    -4982.47368601                            
        4.86939992        4.93725639        5.31680204    -4989.46486877                            
        4.18747143        5.00159652        4.34889718    -4980.88498583                            
        4.60255974        5.52036905        4.65363541    -4948.42659057                            
        5.94541312        6.42986759        6.21203437    -4938.81926230                            
        4.82698661        5.65689366        4.89509319    -4961.42691235                            
        5.23672136        5.19061208        5.73209218    -4970.23932832                            
        5.21485133        5.53569338        5.54639998    -4998.62220210                            
        4.61918863        5.08428492        4.94907381    -5022.73470851                            
        7.01837906       11.88759715        5.44851884    -5012.98760202                            
        9.02118164       12.75162670        7.75889120    -5010.22466723                            
        9.53044741       12.37211642        8.73196818    -5014.77436571                            
        9.15235636       11.76864395        8.44729054    -5000.92567302                            
        6.64336274        8.10296206        6.44980287    -4972.37430400                            
        7.11626393       10.19425712        6.03440328    -4989.75542246                            
        7.08338390        9.25253081        6.47261777    -4997.31829049                            
        7.63103608        9.83668043        6.99157784    -5001.32001957                            
        7.61439953       10.43731684        6.82446451    -5006.61812296                            
        6.04828016        8.44460731        5.43759250    -5032.87003594                            
        6.29333047       10.11090804        4.98634328    -5032.22202766                            
        5.31350841        7.49937647        4.76559001    -5025.20600653                            
        5.17961755        6.97728681        4.83624503    -5042.03396169                            
        5.23759425        7.80679316        4.55375348    -5043.09652476                            
        5.19524717        7.90542796        4.39895836    -5028.47648299                            
        5.20176189        6.90021259        4.99003226    -5026.02586459                            
        5.32299413        6.24772695        5.37348559    -5030.46732839                            
        4.65987365        6.04246788        4.43688433    -5028.53881315                            
        2.98709277        3.51643372        3.24570054    -5030.62278105                            
        2.94268303        3.39816729        3.23164253    -5040.33490748                            
        3.50557590        4.70636699        3.42647762    -5049.41481226                            
        3.13134170        3.56379050        3.41905451    -5050.10021346                            
        3.22756497        4.23104729        3.20478990    -5051.04071780                            
        1.48256655        1.55143327        1.93019604    -5044.45855857                            
        1.46456209        1.63426571        1.88278386    -5035.28894570                            
        2.51501963        3.15645621        2.69754469    -5023.20250137                            
        1.57179559        1.84121993        1.94329057    -5016.18405079                            
        2.34847736        3.25378955        2.41359704    -5019.67671596                            
        1.92524805        2.95348558        2.00520520    -5025.86983041                            
        2.46432273        3.95140310        2.32118470    -5022.03562625                            
        1.14971519        2.41354414        1.07739431    -5044.61864772                            
        0.69001587        1.76358805        0.68968176    -5049.22977562                            
        0.44128303        1.77157410        0.33394819    -5048.04114487                            
        0.56691227        2.05145835        0.43893771    -5034.59339503                            
        1.20863045        3.24747974        0.81344131    -5026.74245429                            
        1.62048930        4.06713536        1.02747029    -5020.56667384                            
        0.85089730        1.86993659        0.86393139    -5002.36719336                            
        0.86236414        1.64108204        1.00102828    -5006.95511199                            
        1.95820379        3.28315969        1.80809934    -4999.66432672                            
        1.25081999        2.29730895        1.22151667    -4992.67495734                            
        1.07766613        1.74060052        1.22371769    -5013.38031036                            
        1.26944854        2.10912583        1.33871881    -5023.36476440                            
        1.71949642        3.41202433        1.50069258    -5029.83204334                            
        1.31348865        2.31631890        1.35586789    -5036.58642711                            
        1.63606750        3.48832966        1.25677225    -5035.17837751                            
        0.61888777        1.08137621        0.87325932    -5041.86553433                            
        1.16383305        1.39118419        1.52611526    -5039.64197231                            
        1.86400919        3.23771018        1.75769759    -5035.83232927                            
        0.45673823        1.42512995        0.53298166    -5028.02025034                            
        0.59607155        0.91615710        0.94944983    -5024.90920110                            
        2.09751716        2.43631727        2.41490999    -5015.47687522                            
        2.81482331        3.38613459        3.03431020    -5014.86180995                            
        3.40220270        4.63429179        3.25904198    -5003.40277224                            
        4.30224569        6.05426082        3.90494319    -5002.18866978                            
        2.99005326        4.29006795        2.77926049    -5009.82615266                            
        2.57538058        3.85595272        2.33491380    -5015.78793627                            
        2.69608052        3.08292584        2.89458989    -5026.43389234                            
        3.90161693        5.18060978        3.76459830    -5020.63926329                            
        3.34557411        5.86734086        2.75456753    -5018.18140162                            
        3.94568264        7.24758462        2.86588721    -4995.66867333                            
        3.94648675        7.08403656        2.94880535    -4991.51838218                            
        3.13583645        4.44672944        2.93287954    -5000.89495315                            
        2.54834771        3.81583466        2.36908932    -5005.40573100                            
        2.48556597        3.68796842        2.37267847    -5001.14633899                            
        3.10654334        3.71527179        3.25047846    -5007.41258347                            
        3.02165206        3.57439311        3.17577521    -4995.20602722                            
        3.06009285        3.39578558        3.28108088    -4990.40522741                            
        3.60513980        4.76722420        3.35184662    -4971.56975478                            
        2.14604436        2.91744854        2.16174156    -4972.83308347                            
        2.14506930        3.02729785        2.09006402    -4974.03592979                            
        1.99192248        2.90318577        1.91491447    -4988.02868322                            
        1.73247668        2.44109198        1.72509461    -4987.07511869                            
        1.71629335        1.75375248        2.05387548    -5001.61893152                            
        1.75935880        2.19752791        1.97168210    -5015.98800993                            
        2.27406153        3.02244109        2.32581329    -5000.82903897                            
        2.82548054        4.60207804        2.33611242    -5009.10616235                            
        2.80066818        5.54332665        1.99325689    -5009.18770156                            
        2.43119239        3.46564057        2.38203596    -5001.71393966                            
        3.82384183        6.66638094        2.90835398    -4994.94412318                            
        3.90272200        6.67065163        3.07934457    -4983.68933517                            
        2.03429756        3.25603429        2.01377848    -4986.16642096                            
        1.80507414        2.67184725        1.87652622    -4987.72120505                            
        2.10772220        2.72902532        2.27807545    -4986.94514314                            
        0.34384628        0.93413162        0.53961445    -4997.10555602                            
        1.00383415        1.39755108        1.25652638    -4972.05485731                            
        2.08795676        2.17816586        2.46101919    -4973.29840113                            
        1.87415621        2.12117020        2.19063608    -4982.13850084                            
        3.82546519        4.68087200        3.79097341    -4992.48148232                            
        3.37898333        4.24934352        3.34070646    -4973.14348767                            
        2.96952934        4.27384527        2.70732141    -4981.27900441                            
        2.57850122        3.82800568        2.27411925    -4968.60359958                            
        2.42585889        3.77070586        2.10266403    -4983.28058756                            
        3.68547042        4.65099012        3.45313550    -4963.36846876                            
        3.16588499        3.10648800        3.59696446    -4973.28449324                            
        3.67239888        4.90016594        3.49886682    -4978.16156050                            
        2.21685697        2.04605413        2.72570011    -4989.87956233                            
        1.58486209        1.94618625        1.88595501    -5020.99344192                            
        2.14842612        2.38857067        2.44065473    -5001.66940882                            
        1.86532718        2.36950335        2.01575097    -4996.90133417                            
        3.24116618        4.14916795        3.15636459    -5001.84554224                            
        2.26250171        3.66183712        2.20086932    -5002.36026748                            
        1.80675976        3.23242289        1.75418168    -5013.30547803                            
        1.94330570        2.92749686        1.98618644    -4995.95412713                            
        1.18352160        1.46599682        1.47328232    -5021.11738795                            
        1.02276908        0.83569537        1.55613944    -5031.19036527                            
        1.60710917        2.29971014        1.71300779    -5052.82353791                            
        1.34543285        1.73028322        1.61196723    -5044.73932425                            
        1.15436846        1.93361471        1.30637520    -5029.80147285                            
        1.53594606        2.53361460        1.61044417    -5034.10969873                            
        2.45427208        4.80786933        1.93903058    -5040.93535444                            
        2.81381782        4.41418211        2.69077719    -5037.93286459                            
        2.54335602        3.15772573        2.78498159    -5038.91233411                            
        0.96450047        1.61862174        1.24495089    -5047.05963870                            
        0.70797642        2.04774865        0.75668108    -5056.72666355                            
        1.05780863        2.45010489        1.04643667    -5069.43501992                            
        3.69662199        6.21986303        3.24445610    -5049.75772224                            
        3.43911885        4.79704959        3.34491839    -5043.91152395                            
        3.38103654        4.44348105        3.46624153    -5044.45934121                            
        2.39102916        3.51163115        2.44721505    -5044.65257063                            
        4.83601973        7.12395280        4.23745349    -5044.13833744                            
        4.08382509        5.19000969        4.10098675    -5027.31170268                            
        4.26808344        6.23383994        3.97010887    -5035.11713841                            
        4.51177777        6.56022690        4.12383002    -5023.47195188                            
        4.37457694        5.89807149        4.24975863    -5038.07407040                            
        5.99726044        7.66589773        5.73440093    -5039.39769437                            
        5.26604824        6.98830584        4.96770583    -5055.43278976                            
        5.14783806        7.09719637        4.79639506    -5061.29999902                            
        5.48050809        7.95361896        4.88236529    -5050.55853787                            
        4.08535428        6.29582791        3.61829320    -5059.08449884                            
        3.11086926        4.96464468        2.78237805    -5058.05508578                            
        3.44995173        4.89577204        3.28754856    -5055.06863601                            
        5.03337548        6.51467993        4.85630956    -5034.50094016                            
        5.98714026        6.85961880        6.08175665    -5032.62324141                            
        7.38942329       10.58881312        6.43332665    -5031.87237381                            
        7.04796267       11.89098320        5.30643255    -5019.48315731                            
        6.82836224       12.91744609        4.64168022    -5034.42422188                            
        4.26615395        6.16054478        3.95493850    -5017.81974390                            
        3.50265434        4.46689283        3.63034605    -5020.30234978                            
        2.34206321        4.26681890        2.12671997    -5033.97726652                            
        2.15517994        3.70741908        1.99073737    -5048.08289275                            
        2.31759647        4.12014466        1.94051676    -5037.58453236                            
        1.88840639        2.23159902        2.19064344    -5022.96840137                            
        2.26663566        3.62620795        2.22798529    -5045.91914980                            
        2.41946860        3.41809682        2.48913123    -5044.32316357                            
        1.97884895        2.81913241        2.13956645    -5047.35446965                            
        2.32014783        3.74412195        2.25707704    -5050.93303453                            
        2.08522906        3.26134698        2.09110227    -5035.25902016                            
        2.24116198        3.16823290        2.31865421    -5041.83234163                            
        1.96591610        2.65212938        2.14521585    -5031.17156346                            
        1.90546201        2.24577549        2.23859400    -5047.30807636                            
        1.22891338        1.82440947        1.49046311    -5055.55796693                            
        1.36221095        2.87060415        1.31875396    -5036.73573908                            
        2.21621286        3.50560790        2.11724911    -5059.32986414                            
        2.48187733        4.81900652        1.94577431    -5030.10390196                            
        2.27563520        3.90430873        1.98921542    -5041.44541593                            
        2.31226586        3.26663470        2.40151460    -5046.36362129                            
        2.84003046        3.86108137        2.90484793    -5051.40903843                            
        5.23290146        7.73614048        4.61446671    -5063.17593099                            
        4.94130233        7.01973909        4.51058810    -5056.47009301                            
        4.18282064        5.11138452        4.25972108    -5058.33728071                            
        4.61158378        5.79631684        4.58577511    -5053.66559210                            
        5.01973191        5.73550731        5.18788826    -5038.76494025                            
        4.54937132        5.36007754        4.71107123    -5032.38374800                            
        5.10639530        6.95134685        4.90802645    -5030.44991305                            
        3.39520688        4.75436724        3.36005741    -5014.23350747                            
        2.50851970        3.55625037        2.61552332    -5015.77147228                            
        2.73254855        3.58266864        2.86102186    -5014.23252883                            
        3.39858187        3.91895521        3.65061267    -5048.05960648                            
        5.69007268        7.20079641        5.58673015    -5050.89290954                            
        5.20497512        6.82894392        5.07900705    -5062.43428613                            
        6.24795559        7.29946694        6.29515155    -5032.76015986                            
        7.58420266        8.97596309        7.49988289    -5025.42992086                            
        6.94779259        8.65110783        6.74189027    -5043.87652320                            
        6.79935332        7.55735148        6.95473964    -5051.38159431                            
        5.70480941        6.32886417        5.91664912    -5073.19965951                            
        5.08301935        6.04481683        5.09320975    -5069.37317230                            
        5.76539205        8.71300642        4.82905730    -5049.69293569                            
        4.81046533        6.35899183        4.54951736    -5061.38812083                            
        4.08952406        5.21302585        4.01239530    -5064.16090951                            
        4.67862206        5.68818860        4.65974506    -5048.85231144                            
        4.44465813        4.83265138        4.71334016    -5044.38913688                            
        5.30290152        6.43812314        5.16500017    -5050.98314980                            
        6.47498882        8.44371719        5.94592332    -5048.61914236                            
        5.54970096        6.79186550        5.31783470    -5032.65351585                            
        7.83401909        9.42200377        7.40726324    -5033.38130200                            
        7.31528220        8.61924521        7.06179909    -5023.94608706                            
        6.43637620        8.39155862        5.88770030    -5031.18917285                            
        5.25637463        7.32454246        4.76507837    -5026.62660441                            
        3.06795277        3.47293592        3.31583607    -5026.25130266                            
        3.12630288        3.27305713        3.49866501    -5023.70183557                            
        3.47525343        4.19473995        3.56833874    -5009.29552879                            
        3.23806885        3.59067723        3.52048484    -5014.72392793                            
        4.37520589        5.36670879        4.30662472    -5033.75517799                            
        3.87215277        4.64269675        3.92991279    -5034.02169327                            
        4.12963370        4.75931538        4.30021857    -5043.71532526                            
        3.14240695        3.55323666        3.43594908    -5053.82799558                            
        4.53582988        5.96042232        4.28653169    -5035.13514551                            
        4.22380705        4.77963285        4.34021260    -5054.27572989                            
        5.22493357        6.62447807        5.04120696    -5047.29347940                            
        5.10908067        4.92773449        5.58388653    -5043.24276934                            
        4.52983785        4.65763273        4.95845702    -5045.80217241                            
        4.62685057        4.98575461        4.96407486    -5027.69346794                            
        4.33688806        4.92400699        4.61249436    -5021.86775477                            
        4.18185509        4.54853036        4.56409301    -5037.96901408                            
        4.24415023        5.52067868        4.17741416    -5026.08213397                            
        4.37857987        6.52384199        3.99209559    -5018.30798947                            
        3.17189120        4.05196917        3.32620974    -5036.15382240                            
        2.67667558        3.27436071        2.93642177    -5022.47996179                            
        3.48224856        5.14330778        3.35706991    -5015.77994746                            
        2.88636336        4.65112871        2.61174675    -5007.89625255                            
        2.69433825        3.62643854        2.81039665    -5032.95720093                            
        1.42112099        1.18163867        2.02332138    -5015.94671548                            
        1.62694255        2.17227465        1.99770596    -5026.60297437                            
        1.78743150        2.25763130        2.17682771    -5018.65938522                            
        2.18699869        2.21291536        2.68433083    -5013.12652139                            
        1.80716639        1.25788655        2.51325087    -5021.38510026                            
        1.50159551        0.91922102        2.20413251    -5016.71936533                            
        2.15777535        1.57965200        2.86352747    -5012.24140541                            
        1.91596780        1.62278675        2.54075356    -5011.10486710                            
        0.26652861       -0.04018965        0.90459705    -5016.92773786                            
       -0.12050109       -0.74801959        0.66106733    -5035.44468438                            
        1.43782434        0.76461406        2.21797068    -5028.87071070                            
        1.26674559        0.59319464        2.03050487    -5011.27776597                            
        1.67842214        1.10394231        2.40400983    -5000.39315643                            
        2.08485156        1.65758301        2.75446784    -5008.06791846                            
        1.06527035        1.10944849        1.56222081    -5008.67877051                            
        0.97745252        1.37920117        1.33261197    -5026.31578463                            
        2.81990836        5.22538752        2.30868518    -5018.60499557                            
        1.99809077        3.80277868        1.79020193    -5017.69380084                            
        2.76043654        4.04762563        2.75913119    -5006.39787787                            
        3.40354605        3.26784132        3.91733079    -5027.01667240                            
        3.71783897        4.05931064        4.04941123    -5029.59556129                            
        3.66643803        3.19599888        4.28309032    -5031.15189845                            
        4.40168484        4.01134559        4.98187008    -5042.38321361                            
        3.30624644        2.85263391        3.92627607    -5064.82363297                            
        3.07639274        2.53018468        3.75077094    -5067.27151651                            
        2.83753299        2.35126214        3.48619086    -5074.18148583                            
        2.45586912        2.29541319        2.99315649    -5092.61376136                            
        3.27302347        3.24935726        3.73038142    -5091.62774572                            
        4.28460648        4.71276946        4.50237911    -5061.51899652                            
        5.16690793        5.79696183        5.26167651    -5070.11223284                            
        5.27113956        6.11842529        5.25324576    -5046.26314503                            
        6.10813221        6.65632843        6.22610870    -5060.86059929                            
        7.36214495        8.60940552        7.12696624    -5051.31252770                            
        6.19054274        7.21528687        6.11398366    -5045.40461099                            
        5.32326250        5.97663217        5.37709464    -5058.47629399                            
        5.96539736        6.91462022        5.86745397    -5054.00094250                            
        6.74353462        8.34348884        6.36306338    -5052.21177055                            
        7.15904064        9.89123825        6.30424826    -5043.40280181                            
        6.05804247        7.47384630        5.87132306    -5051.07554426                            
        5.23160967        7.04520519        4.92671800    -5035.30595481                            
        6.82468802        7.89558878        6.77627939    -5027.78140623                            
        5.78367130        6.33458649        5.93331940    -5035.06985653                            
        4.95786104        5.46857052        5.17757772    -5048.67813682                            
        5.97741752        6.77273019        6.04288828    -5040.45308137                            
        5.49272613        6.46695054        5.42334143    -5042.31110575                            
        5.91651560        7.57508212        5.53784055    -5043.14272417                            
        5.52837826        6.67018340        5.38358825    -5040.54785861                            
        4.65407808        5.46774353        4.68113300    -5054.67411173                            
        5.17106536        6.02370037        5.18234356    -5026.89784311                            
        4.68940529        5.23645652        4.84781316    -5029.21517968                            
        3.10018432        3.51110393        3.32306587    -5033.78029881                            
        3.44974859        4.77770511        3.21677063    -5020.10166395                            
        2.84624480        3.81623196        2.84492137    -5036.38071675                            
        1.82846994        1.59043565        2.31840782    -5042.05627332                            
        1.41642182        1.11117832        1.93719545    -5034.39930528                            
        1.39637815        1.33440662        1.82566934    -5029.14500581                            
        1.54081002        2.62130582        1.40435196    -5018.57863913                            
        1.08576355        2.62226635        0.73311952    -5040.38628216                            
        3.25453116        6.99541819        1.77460778    -5039.57885327                            
        3.08332857        6.48198251        1.85581769    -5046.16941425                            
        3.50853788        5.90701724        2.67018260    -5042.85787197                            
        3.10658506        4.79509402        2.69887347    -5042.37556883                            
        2.79234274        4.64738139        2.35890850    -5057.83028342                            
        2.18029020        2.75762987        2.32672071    -5033.83496744                            
        2.31320188        3.89008749        2.05332129    -5017.01321841                            
        1.54872191        1.49309286        1.96777192    -5012.34504720                            
        1.78469273        1.54910416        2.28580188    -5022.96041399                            
        1.54849663        1.27426517        2.07892414    -5006.59240344                            
